theta_array,theta_org,x_array,y_array,xi_x_array,xi_y_array,fmpi_x_array,fmpi_y_array
5.95691053489505+0i,0+0i,0+0i,0+0i,0,0,0+0i,0+0i
5.93078443848659+0i,1.57522796578978+0i,0.116875566797829+0i,0.00816657338171429+0i,0.0230208914301761,0.0426817861383027,0.0938546753676525+0i,-0.0345152127565884+0i
5.86672777332864+0i,1.5749955287684+0i,0.201744596345403+0i,-0.071542567306022+0i,-0.00658373902164216,-0.0392568092218579,0.0914527685692167+0i,-0.0404523314658783+0i
5.83132128734248+0i,1.57441727041924+0i,0.227403116552737+0i,-0.105364551205772+0i,-0.0643049552032054,0.00984233897439237,0.0899634754105389+0i,-0.0436643228741426+0i
5.83182697317397+0i,1.57408953149483+0i,0.309742529846669+0i,-0.175385813777829+0i,-0.00764613104243774,-0.0264024385337219,0.0899855443363699+0i,-0.0436188240383347+0i
5.79144889671206+0i,1.57410415047015+0i,0.376535044425021+0i,-0.197154484924395+0i,-0.0213589183348781,0.0254470558450226,0.0881514329132304+0i,-0.0472157269915888+0i
5.73919332811881+0i,1.57372593858416+0i,0.454697390831726+0i,-0.303576665734412+0i,-0.00740259684654437,-0.0546665967048385,0.0855649432532494+0i,-0.0517555841051786+0i
5.69431086337115+0i,1.57323634221615+0i,0.485541698847167+0i,-0.384307803965444+0i,-0.0523123288057959,-0.0251885982046618,0.0831566368212369+0i,-0.0555425400263699+0i
5.66082427828278+0i,1.57280770436869+0i,0.555043189958452+0i,-0.393666396078127+0i,-0.0117489437555783,0.0489369208702705,0.0812504348668628+0i,-0.0582955129829534+0i
5.61205259709518+0i,1.57248360332269+0i,0.671928666760143+0i,-0.371850375364791+0i,0.0385737001909585,0.0840033638312936,0.0783117766107331+0i,-0.0621873431179581+0i
5.56776437115499+0i,1.57200703170399+0i,0.784458697035306+0i,-0.432474863061192+0i,0.0370483101417372,0.00496903275874169,0.0754817201334255+0i,-0.0655935204551427+0i
5.51975631629983+0i,1.5715791484739+0i,0.87338837483924+0i,-0.450303886805605+0i,0.016682732932019,0.0513112608708132,0.0722469448719148+0i,-0.0691402846152263+0i
5.48424580060512+0i,1.57110833764671+0i,0.939000027704052+0i,-0.519237922717792+0i,-0.00413505402003416,0.00272764756454556,0.0697467068848462+0i,-0.0716616834767322+0i
5.43473472516616+0i,1.57076381586364+0i,0.918833906962186+0i,-0.532227310135603+0i,-0.0862807608001255,0.0620363039816485,0.0661146400582589+0i,-0.0750256913994591+0i
5.39772520004145+0i,1.57026983729642+0i,0.958045137345354+0i,-0.60404755686533+0i,-0.0240821046826157,0.00560038189243242,0.0632933350657844+0i,-0.0774206286221595+0i
5.36361504595628+0i,1.56990933409617+0i,1.01285474780979+0i,-0.634463810116685+0i,-0.00580658969155037,0.0491178669653787,0.0606162001559822+0i,-0.0795341202167341+0i
5.34383699985404+0i,1.56957718255995+0i,1.03886296213241+0i,-0.641667099806644+0i,-0.0330232036223362,0.0735140671511025,0.059031417944961+0i,-0.080717356841062+0i
5.32237480443404+0i,1.56938416106806+0i,1.04732463785249+0i,-0.717523647843191+0i,-0.0488239083552309,0.0061090658338499,0.0572855840753066+0i,-0.0819656138703968+0i
5.30391605795714+0i,1.56917780311471+0i,1.11863900800416+0i,-0.817613484549282+0i,0.0155514416929334,-0.0170808262933292,0.0557629284587351+0i,-0.0830090104127618+0i
5.2896499927364+0i,1.56900794153497+0i,1.11345897563234+0i,-0.905838888324046+0i,-0.0597531146857092,-0.00442934965071573,0.0545730823138988+0i,-0.0837960541240483+0i
5.25016979735214+0i,1.56887266464344+0i,1.13954295299133+0i,-0.98071834865645+0i,-0.0251391541071935,0.0110052926962841,0.0512231314661779+0i,-0.0858847530286876+0i
5.22764999752554+0i,1.56849367022697+0i,1.14960363188914+0i,-1.07049680840691+0i,-0.0392155204595285,-0.00276204648896677,0.0492761993573422+0i,-0.0870164132614961+0i
5.2065078232237+0i,1.56828092168373+0i,1.22324540723766+0i,-1.18511774598269+0i,0.0262161677260312,-0.0265822430055073,0.0474256076224881+0i,-0.0880386945702729+0i
5.17691380800045+0i,1.56808913898629+0i,1.23305759920041+0i,-1.29810634893417+0i,-0.0349876111885306,-0.0235851486691802,0.0447998031512783+0i,-0.0894034542822967+0i
5.13290942412938+0i,1.56781187506635+0i,1.27807278202216+0i,-1.36976453723966+0i,0.0041916218975428,0.0196294717229479,0.0408235609242106+0i,-0.0912876600284358+0i
5.08806292420447+0i,1.56740197750817+0i,1.37767534777495+0i,-1.43142958355936+0i,0.0629126101808792,0.0313610100308201,0.0366899555719087+0i,-0.0930260563505267+0i
5.02358735005496+0i,1.56699507148639+0i,1.47193714114752+0i,-1.50608014669904+0i,0.0636418268935035,0.0205461681740645,0.0306199664790635+0i,-0.0951967313137433+0i
4.95785369033751+0i,1.56641831820003+0i,1.58898559408133+0i,-1.54611128701031+0i,0.0927477398285895,0.0569713098772588,0.0243007131052195+0i,-0.0970024501885278+0i
4.92415048145069+0i,1.56584953845374+0i,1.65328860173091+0i,-1.63414055489143+0i,0.0432847698455417,0.0097369516408245,0.0210182378040458+0i,-0.0977662195219421+0i
4.89652503084493+0i,1.56556815503092+0i,1.74588549216838+0i,-1.69610816803232+0i,0.0742871646711978,0.0363418672888429,0.0183097257662685+0i,-0.0983094804297329+0i
4.88851464784682+0i,1.5653452401079+0i,1.84013202988087+0i,-1.86862639401894+0i,0.0767248875450009,-0.0740652332672055,0.0175216501674875+0i,-0.0984529927194099+0i
4.85369843338012+0i,1.5652913707683+0i,1.83211861644428+0i,-1.99742440506626+0i,-0.0220973770306973,-0.0297947688303118,0.0140839635941064+0i,-0.0990032422170097+0i
4.8186702618732+0i,1.56500586677415+0i,1.90335707186483+0i,-2.06274576485896+0i,0.0606303246844206,0.0341143861052604,0.0106081307361322+0i,-0.0994357458979673+0i
4.82335789159351+0i,1.56473163767151+0i,1.93917645369168+0i,-2.20653338104036+0i,0.0247452513906957,-0.0444026895824273,0.0110741304361553+0i,-0.0993849265989718+0i
