theta_array,theta_org,x_array,y_array,xi_x_array,xi_y_array,fmpi_x_array,fmpi_y_array
5.78201686759469+0i,0+0i,0+0i,0+0i,0,0,0+0i,0+0i
5.7416942566001+0i,1.5736005121044+0i,0.0419174866291378+0i,-0.0390428568985323+0i,-0.043776625914577,0.0124985737698644,0.0856941125437148+0i,-0.0515414306683967+0i
5.70463549568589+0i,1.57321679366546+0i,0.143034618251311+0i,-0.151770140352555+0i,0.0173914808130644,-0.0580462502103902,0.0837256508091084+0i,-0.0546810332436325+0i
5.67570526819203+0i,1.57287061473417+0i,0.260118229566516+0i,-0.256408819319637+0i,0.0349747095634168,-0.0475586627344712,0.0821089017517887+0i,-0.0570800162326108+0i
5.65592771016459+0i,1.57260201227201+0i,0.352424464533551+0i,-0.32367057641803+0i,0.0113422209534889,-0.0085690962725764,0.0809640140135461+0i,-0.0586926608258163+0i
5.62102117116133+0i,1.57241798421573+0i,0.402068986153929+0i,-0.373005729056688+0i,-0.0292218298109015,0.012147353913352,0.0788663514312792+0i,-0.0614825065520101+0i
5.56695137625785+0i,1.57207962758957+0i,0.515354632848177+0i,-0.43786756894878+0i,0.0378572786975874,0.00079302513221817,0.0754283679966606+0i,-0.0656548650243099+0i
5.53795682766574+0i,1.57155417325478+0i,0.526635819743146+0i,-0.542266629591892+0i,-0.0622121111576487,-0.036585086114635,0.073493298052618+0i,-0.067813974528478+0i
5.50795829223475+0i,1.5712734712996+0i,0.612499483461974+0i,-0.699410259474235+0i,0.0144374467546359,-0.0871558057256787,0.0714262169641923+0i,-0.0699878241566641+0i
5.45109495841306+0i,1.57099095764922+0i,0.706642092318787+0i,-0.897991977446062+0i,0.0268094335758713,-0.124647669613942,0.0673331752809412+0i,-0.0739340483578848+0i
5.41288349571237+0i,1.57044263627626+0i,0.820723070997554+0i,-1.05392359630593+0i,0.0496213952150769,-0.0794792670341243,0.0644595834636908+0i,-0.0764523518257449+0i
5.38505325719447+0i,1.5700795523635+0i,0.823144190453225+0i,-1.13807309416244+0i,-0.0598860903903523,-0.00593305712181624,0.0623072098460231+0i,-0.0782164407346924+0i
5.34351805655882+0i,1.56980746891118+0i,0.813916984128624+0i,-1.26397248400804+0i,-0.0682328770077454,-0.0451632094353764,0.0590056706831447+0i,-0.0807361804102242+0i
5.25979004260708+0i,1.56940125732972+0i,0.841167191405413+0i,-1.34092314575169+0i,-0.0247967735231734,0.0084373455501684,0.0520469807999621+0i,-0.0853880072938137+0i
5.2421448738903+0i,1.56858194179357+0i,0.827968283459051+0i,-1.45502282673975+0i,-0.0637311788799387,-0.0278066361101804,0.0505322709335769+0i,-0.0862930448778786+0i
5.18607052430835+0i,1.56841460007117+0i,0.796228646469956+0i,-1.56648517637066+0i,-0.0773561926515437,-0.0224728567146442,0.0456165556624486+0i,-0.0889894929162692+0i
5.15747240858899+0i,1.56787418602922+0i,0.745572176381669+0i,-1.65847251942253+0i,-0.0937097882872642,-0.00172986805917352,0.0430533181989772+0i,-0.0902574749926986+0i
5.12272018498004+0i,1.56760006429645+0i,0.739479558678618+0i,-1.83008206610062+0i,-0.045983923777737,-0.0799106715505499,0.0398913060746861+0i,-0.0916988751275375+0i
5.08895128240374+0i,1.56727738332184+0i,0.70404606687723+0i,-1.93267709955082+0i,-0.0722060733448381,-0.00960160762540951,0.0367725815434499+0i,-0.0929934258247879+0i
5.04494087109432+0i,1.56696151013938+0i,0.651079589537353+0i,-2.09180708115781+0i,-0.0856120940733514,-0.0646087474419086,0.0326456167334751+0i,-0.0945212341650862+0i
5.03643013241656+0i,1.56655565434167+0i,0.613501111232239+0i,-2.20091699565533+0i,-0.0694184769289301,-0.014314268565679,0.0318399986238162+0i,-0.0947956459318432+0i
5.00999707414898+0i,1.56647816221967+0i,0.54719321406539+0i,-2.30101444280124+0i,-0.0956313259836217,-0.00449338592240089,0.0293234288167723+0i,-0.095604061223505+0i
4.96670518393705+0i,1.5662350131967+0i,0.50900663091585+0i,-2.3227036447736+0i,-0.0633449496485098,0.0750943534237065,0.0251583664989692+0i,-0.0967835553960669+0i
4.92431957456251+0i,1.56584504809346+0i,0.549710706847172+0i,-2.37092995704728+0i,0.0196693068335477,0.0495363518113557,0.0210347690977744+0i,-0.0977626640850346+0i
