X,Y,Theta,FmPi_x,FmPi_y,Xi_x,Xi_y
0,0,1.10255951753693,0,0,0,0
0.01987937007262,0.0980041358592372,1.37066942569046,0.01987937007262,0.0980041358592372,-0,-0
0.0452333945584809,0.194736619763923,1.31445798677336,0.0253540244858609,0.0967324839046862,0,0
0.0883386334418008,0.284969309964382,1.1251375688173,0.0431052388833199,0.0902326902004585,0,0
0.144424911415831,0.367760187620195,0.975368774872112,0.0560862779740306,0.0827908776558129,-0,-0
0.194816822752458,0.454135272406501,1.04266620599334,0.0503919113366263,0.0863750847863063,0,0
0.240785846634223,0.542943204728775,1.0931499587787,0.0459690238817655,0.0888079323222744,0,-0
0.262679987731707,0.640517005441895,1.35006689972895,0.0218941410974833,0.0975738007131192,-0,-0
0.277140660989114,0.739465926249261,1.4256808107306,0.0144606732574071,0.0989489208073666,-0,-0
0.290907996588696,0.838513694878789,1.43268430988842,0.0137673355995828,0.0990477686295278,-0,0
0.29621046224029,0.938373015215018,1.51774679130904,0.00530246565159353,0.0998593203362294,0,-0
0.3006899696711,1.03827263489987,1.52598625798709,0.00447950743080994,0.0998996196848482,-0,0
0.3437541183058,1.12852494291672,1.12559290026662,0.0430641486347007,0.0902523080168502,-0,0
0.413323363680791,1.20035891884701,0.801412911276973,0.0695692453749907,0.0718339759302959,-0,-0
0.470698110972438,1.28226214450522,0.95972227623711,0.057374747291647,0.0819032256582099,-0,-0
0.516137179873406,1.37134239493939,1.09910823441854,0.0454390689009679,0.0890802504341624,0,0
0.581817168409476,1.44674888740457,0.854229269811308,0.0656799885360697,0.0754064924651833,-0,-0
0.647363275071679,1.52227178394216,0.856003368807351,0.0655461066622029,0.0755228965375873,-0,-0
0.714442189187422,1.59643659555152,0.835524013488069,0.0670789141157433,0.0741648116093659,-0,0
0.777258067565081,1.67424511323206,0.891611724844234,0.0628158783776591,0.0778085176805415,-0,-0
0.848094226434877,1.74483008752952,0.783622019319304,0.0708361588697957,0.0705849742974598,0,-0
0.924066728793907,1.80985453589556,0.707906197884977,0.0759725023590301,0.0650244483660351,-0,-0
0.982334481246543,1.89112488118902,0.948776922273994,0.0582677524526364,0.0812703452934604,0,-0
1.0180155706285,1.98454254472497,1.20594448354454,0.0356810893819601,0.0934176635359533,0,0
1.0775952036728,2.06485610102966,0.932539515514035,0.0595796330442974,0.0803135563046916,0,-0
1.13662756607938,2.14557276714453,0.939336606426291,0.0590323624065803,0.0807166661148624,-0,0
1.19231066806631,2.22863534688482,0.980230599271364,0.0556831019869287,0.0830625797402976,0,-0
1.24556354016323,2.31327654024497,1.00921098241282,0.053252872096921,0.0846411933601422,-0,0
1.2951849502122,2.40009655904681,1.05156364233734,0.0496214100489651,0.0868200188018435,-0,0
1.34897039031107,2.4844003337747,1.00290637039712,0.0537854400988704,0.08430377472789,-0,-0
1.40231269709759,2.56898519238836,1.00815399762554,0.053342306786521,0.0845848586136589,-0,-0
1.44487078583936,2.65947723116884,1.13119261698839,0.0425580887417676,0.0904920387804797,-0,0
1.47245499380215,2.75559752804242,1.29133066590561,0.0275842079627999,0.0961202968735792,0,0
1.48198577955817,2.85514231255106,1.47534358667857,0.0095307857560136,0.099544784508647,-0,0
1.46651352043388,2.95393810799596,1.7261429839178,-0.0154722591242916,0.0987957954449013,0,-0
1.44389278004878,3.05134602402146,1.79897871854304,-0.0226207403850976,0.0974079160254957,0,-0
1.43525350864751,3.15097214002352,1.65729687160067,-0.00863927140126679,0.0996261160020567,-0,-0
1.43850760276325,3.25091918035731,1.53824963989569,0.00325409411574142,0.0999470403337983,0,0
1.43920311832839,3.35091676161856,1.56384111506728,0.000695515565139009,0.0999975812612418,0,0
1.45811733570226,3.4491117328805,1.38050784878804,0.0189142173738661,0.0981949712619447,-0,0
1.46877928280033,3.54854172274311,1.46397381219332,0.0106619470980707,0.0994299898626061,0,0
1.50080144339795,3.64327598914476,1.24483292496645,0.0320221605976225,0.0947342664016568,-0,0
1.5126884872681,3.74256696651949,1.45164414945996,0.0118870438701449,0.0992909773747305,0,-0
1.53647957687941,3.83969566493097,1.33058190590609,0.0237910896113094,0.0971286984114718,0,-0
1.5489922439524,3.93890974237323,1.44534082250445,0.0125126670729979,0.0992140774422678,0,-0
1.55017469971567,4.03890275112068,1.558971493593,0.00118245576326299,0.0999930087474516,-0,-0
1.56612484680465,4.13762252020388,1.41061068866989,0.015950147088986,0.0987197690831969,0,0
1.56945694505892,4.2375669903922,1.53746917518904,0.00333209825426171,0.0999444701883198,0,0
1.57999860918715,4.33700980469976,1.46518345929081,0.0105416641282358,0.099442814307558,0,-0
1.5930743973068,4.43615123783974,1.43966294108685,0.0130757881196462,0.099141433139985,0,0
1.61475341826421,4.53377305942861,1.35227104806428,0.0216790209574101,0.0976218215888649,0,-0
1.63892301639358,4.63080826193917,1.32668305512295,0.0241695981293704,0.0970352025105566,0,0
1.63885474338999,4.73080823863315,1.57147905688377,-6.82730035832081e-05,0.0999999766939822,0,-0
1.63495536287828,4.83073218386964,1.60980002046918,-0.00389938051171748,0.0999239452364889,-0,-0
1.63502511820361,4.93073215954061,1.570098773485,6.97553253331032e-05,0.09999997567097,0,0
1.64285780682039,5.03042493254363,1.49238912814172,0.00783268861677821,0.0996927730030246,0,0
1.6549853162044,5.12968682611886,1.44922196946175,0.012127509384013,0.099261893575232,-0,-0
1.65683360296822,5.22966974384004,1.55231240665317,0.00184828676381448,0.0999829177211723,0,-0
1.64843478888825,5.32931641925899,1.65488352452117,-0.00839881407996067,0.0996466754189534,0,-0
1.64933547803879,5.42931236297199,1.56178931350576,0.000900689150536912,0.0999959437130032,-0,0
1.64821410798561,5.52930607542035,1.58201026235508,-0.00112137005318647,0.0999937124483526,0,0
1.64939539571486,5.62929909797343,1.55898317474889,0.00118128772925911,0.0999930225530797,0,-0
1.65134698573608,5.72928005264175,1.55127918753237,0.00195159002121619,0.0999809546683222,0,0
1.67019930535237,5.82748692635782,1.38113816624289,0.0188523196162896,0.0982068737160758,-0,0
1.68646213520415,5.9261556669255,1.40744249512306,0.0162628298517777,0.0986687405676799,-0,0
1.71547738561548,6.02185370893038,1.27641013319428,0.0290152504113295,0.0956980420048803,-0,-0
1.72498644511983,6.12140057119808,1.47556184045192,0.00950905950435183,0.0995468622676913,-0,0
1.744830891086,6.21941178466009,1.37102576621382,0.0198444459661685,0.0980112134620107,0,-0
1.77689870966932,6.31413060544723,1.24435092717492,0.0320678185833179,0.0947188207871456,0,0
