Alpha_0_25__Dr_0_1__H_0_25,Alpha_0_25__Dr_0_5__H_0_25,Alpha_0_25__Dr_0__H_0_25,Alpha_0_25__Dr_100__H_0_25,Alpha_0_25__Dr_10__H_0_25,Alpha_0_25__Dr_1__H_0_25,Alpha_0_25__Dr_5__H_0_25
0,0,0,0,0,0,0
0.175550484483487,0.170757419225138,0.18111669433178,0.171621099382781,0.156277694257383,0.180747769700399,0.172541013812955
0.175702362260823,0.17273635005931,0.171582639447999,0.181133543950296,0.180818300131638,0.176042237857104,0.169341649048579
0.173824005819439,0.169821353411464,0.196512732205915,0.18616137554209,0.176767136532658,0.172751532682501,0.180335198585618
0.181370298385947,0.175076975080862,0.179965385009428,0.1726803013826,0.170956724533891,0.187842281574306,0.186680440947355
0.172444290014316,0.178244036300074,0.17844716977194,0.178393092808015,0.17220374160034,0.174816715370162,0.174014343202925
0.179297057910703,0.177983630622212,0.179378960615203,0.178666626975896,0.183421728785196,0.177798751323311,0.167312434155895
0.176397203646018,0.179267388217157,0.175814047347388,0.176808909750831,0.157516749856268,0.175175016773668,0.179004411257983
0.168399432657021,0.174414960121495,0.174501259073422,0.177238680627768,0.177853136443951,0.172682752976374,0.171891748005075
0.179754531221168,0.181575435154541,0.188288029765012,0.178811552845871,0.168191688889367,0.169204254929411,0.178762634657624
0.172810545763132,0.167363489776195,0.173123194060823,0.171851010345685,0.157601241387141,0.177879972117171,0.169683644404333
0.173715222666346,0.170308232667485,0.182916241404187,0.175266835873242,0.174796610906603,0.164753826465943,0.162987171776102
0.162323203938413,0.175351797067213,0.17269183597053,0.191818019473393,0.181352431912368,0.179239878019098,0.1750182890461
0.17987469555755,0.178087088190221,0.174284570784114,0.170973701765858,0.179534195171314,0.188800070384326,0.189082436988029
0.171991912334376,0.181738845004277,0.172314864117849,0.157597949743459,0.18476425622296,0.188484377987098,0.191870100089678
0.185384086945754,0.188255728971011,0.172453833448158,0.170180922781818,0.187693641993539,0.161298495131435,0.174748535768794
0.175254379383614,0.182299916565319,0.169168271888824,0.168224026446514,0.173328872022168,0.174783960979755,0.17835395825224
0.177626445030545,0.174371558682378,0.172041842527274,0.173616635660594,0.17624024245957,0.172189348606466,0.167803337373818
0.172453253561087,0.152977916693084,0.174155133724816,0.173444491257592,0.161516665351479,0.16789620444723,0.178145570827764
0.18389827086037,0.170151710014612,0.172428125865307,0.173552637552079,0.162491222319141,0.166472972785075,0.184419106696041
0.174714094261593,0.18179708179582,0.179748534962942,0.175481973369217,0.18365410553929,0.184545062323235,0.172837747017262
0.174740628473656,0.175254181260199,0.177870824842448,0.175939380237567,0.169716562616948,0.179604312897959,0.177988154834133
0.178465820229962,0.176822580488224,0.171764438616556,0.176340616616167,0.18795507683479,0.178321447927334,0.175160921224755
0.19245186295203,0.18277985818392,0.174194102304022,0.172713363245979,0.174374193992327,0.17074316063495,0.180883056754106
0.182654455410508,0.178545461914937,0.187075860475882,0.187886844372893,0.171429448361279,0.180745132457679,0.164374295340157
0.182227120199815,0.174349292354021,0.170514643798406,0.173507209471115,0.173663587175006,0.18129147629805,0.167012308688086
0.181006240439332,0.179832476648274,0.178235323402399,0.188742497481754,0.168778071089665,0.178561574099552,0.177443904136555
0.165417623636678,0.186961683566171,0.183508462634369,0.175873259396027,0.166735373152098,0.167949709165174,0.181500318412488
0.18374914824359,0.17820482374895,0.174571485073627,0.171749244641269,0.1746120264169,0.176599101558654,0.170210530190432
0.184348825760281,0.17355680814638,0.190572104021774,0.183480714561729,0.168628694043277,0.164440086056156,0.176331367991612
