X,Y,Theta,FmPi_x,FmPi_y,Xi_x,Xi_y
0,0,5.40880605847905,0,0,0,0
0.0711874956205511,0.0281453752439656,6.52824571030932,0.0970122672041699,0.0242614923676746,-0.0258247715836188,0.00388388287629098
0.0306330088660873,-0.0307935948488672,4.68598578882737,-0.00264001239279199,-0.0999651455986831,-0.0379144743616718,0.0410261755058503
-0.00172830381839841,-0.104663680706029,4.37014644963566,-0.033560040815143,-0.0942004440567343,0.00119872813065726,0.0203303581995727
0.0275196422378017,-0.0752148158629185,6.21970221289147,0.0997985625017744,-0.00634404623087128,-0.0705506164455742,0.0357929110739816
0.0481859221227819,0.0726801301744859,7.32921004262581,0.0501015344126778,0.0865438400436176,-0.0294352545276977,0.0613511059937869
0.0744747713569448,0.104150533578436,6.38079455375507,0.0995239998561125,0.00974543239884814,-0.0732351506219496,0.0217249710051022
0.104912542005468,0.251994017974281,7.12739974764443,0.0664318653470121,0.0747449481002995,-0.0359940946984888,0.0730985362955453
0.162093810018209,0.19444201480887,4.46219677083455,-0.0247590188903964,-0.096886485040923,0.081940286903137,0.039334481875512
0.0407632585552789,0.303165624616891,2.91275239361217,-0.0973930134815274,0.0226848170587074,-0.0239375379814023,0.0860387927493139
-0.011348042977183,0.412671859304377,2.63154012767855,-0.0872718864487084,0.0488223087909999,0.0351605849162465,0.0606839258964856
-0.0857654370602348,0.412323989253382,2.93964176805267,-0.0979677131919225,0.0200580949231278,0.0235503191088707,-0.0204059649741229
-0.217655167449613,0.485398546215627,2.62567841923015,-0.0869842066372534,0.049333029459862,-0.0449055237521244,0.0237415275023831
-0.304296484473427,0.575398279444102,2.45194630381153,-0.0771471078278769,0.0636264391098066,-0.00949420919593713,0.026373294118669
-0.398156361053646,0.645888132789341,2.59400683955477,-0.0853783900625392,0.0520627555007311,-0.00848148651768052,0.0184270978445073
-0.507989691028789,0.632988003369414,2.95294268042578,-0.0982258304729455,0.0187532991204261,-0.0116074995021967,-0.0316534285403531
-0.531215168671191,0.755749161386872,1.57560154586092,-0.000480520057385952,0.0999988454957079,-0.0227449575850165,0.0227623125217504
-0.414354512815059,0.791384793118549,0.190327816320834,0.0981942271325446,0.0189180801838412,0.0186664287235871,0.0167175515478354
-0.310312355819044,0.783613718854046,-0.154209478407446,0.0988133262847244,-0.0153599006685781,0.0052288307112911,0.00758882640407554
-0.285411323145644,0.748968202337126,-0.0827222725117388,0.0996580463466017,-0.00826279603878642,-0.0747570136732023,-0.0263827204781338
-0.302825444739724,0.727457718708485,-0.30108164482107,0.0955016282436334,-0.0296553368352958,-0.112915749837713,0.00814485320665492
-0.418386526783945,0.891809616953556,1.85811107197393,-0.0283378068268747,0.0959008274429514,-0.087223275217346,0.0684510708021198
-0.418616407380477,0.990507635951871,0.393117702853836,0.0923719252183447,0.0383070154339454,-0.0926018058148769,0.060391003564369
-0.395674707786642,1.14177570315863,2.25198180271051,-0.0629714375695202,0.0776826753557575,0.0859131371633544,0.0735853918509979
-0.493137902253103,1.10775619844274,3.22116191909491,-0.0996836035847488,-0.00794853296896142,0.00222040911828791,-0.026070971746925
-0.496940694949173,1.1467250081232,2.24249206955106,-0.0622314253475702,0.0782767506939947,0.0584286326515,-0.0393079410135387
-0.529913593583777,1.01312269409914,4.05690353099015,-0.060954415617326,-0.0792752118682145,0.0279815169827223,-0.0543271021558426
-0.585785650906429,1.06031402477723,2.01744147594156,-0.0431942226276648,0.0901901276836425,-0.0126778346949873,-0.0429987970055538
-0.435114189543867,1.07960346067513,-0.127355779945636,0.0991901208066353,-0.0127011784636345,0.0514813405559271,0.0319906143615352
-0.438691816774164,1.18299741516432,1.74153492416092,-0.0169910253166958,0.0985459540452443,0.013413398086399,0.00484800044394851
-0.544563871660014,1.31665633076897,2.05574023657388,-0.0466158737101904,0.0884701097446792,-0.05925618117566,0.0451888058599753
-0.437388554484857,1.36696322594553,-0.0868350687097874,0.0996232203849215,-0.00867259823451795,0.00755209679023533,0.0589794934110778
-0.308038952345259,1.41369986392964,-0.0820133803920936,0.0996638787366291,-0.00819214716484582,0.0296857234029689,0.0549287851489489
-0.232770955269619,1.29919142769805,-1.12180433580106,0.0434057654495856,-0.0900885093990103,0.0318622316260542,-0.0244199268325727
-0.163260591399174,1.35340486326959,0.0166577103512455,0.0999861263551013,0.00166569400002595,-0.0304757624846557,0.0525477415715129
-0.173584973388019,1.23085129722091,-1.04539371128183,0.0501561356883988,-0.0865122075363179,-0.0604805176772443,-0.0360413585123637
-0.108980830791282,1.08325790885321,-1.13100879728153,0.0425747222427037,-0.0904842142362779,0.0220294203540338,-0.0571091741314275
-0.0946198484645596,0.93778984726517,-1.18259656309069,0.0378522745095881,-0.0925591989726077,-0.0234912921828658,-0.0529088626154292
-0.0186810017523527,0.820937349081712,-1.08904453603767,0.0463332295707135,-0.0886184621709696,0.0296056171414935,-0.0282340360124879
0.092526505324288,0.819450983603427,-0.0557048144013796,0.0998448887983613,-0.0055676009952996,0.0113626182782794,0.00408123551701445
0.183084574616411,0.864929491936087,1.00113755059572,0.0539344740673212,0.0842085061444594,0.0366235952248018,-0.0387299978117995
0.172486494578906,0.886134768827591,1.73949659531018,-0.0167901210975239,0.0985803825998382,0.00619204106001875,-0.0773751057083339
0.280850152592558,0.951269039701311,0.570781032243623,0.0841479248390797,0.0540289435883823,0.0242157331745723,0.0111053272853374
0.297401036181257,0.990240163646328,1.16820346119298,0.0391805217981642,0.0920048189587023,-0.0226296382094652,-0.0530336950136855
0.330173166665693,0.903516051253967,-0.721846341977286,0.0750586998789072,-0.0660771637745458,-0.0422865693944711,-0.0206469486178145
0.34011184924295,0.767357760680186,-1.7580781365952,-0.0186188926278544,-0.0982513961087191,0.028557575205111,-0.0379068944650616
0.314409988870953,0.636395547095781,-2.24050180405309,-0.0620755106800478,-0.0784004526377959,0.0363736503080506,-0.0525617609466101
0.297398423674042,0.596944629053581,-2.29140345006092,-0.0659840989168977,-0.0751405262832585,0.0489725337199873,0.0356896082410586
0.383391157776374,0.687078933265755,-5.21929448633905,0.0485474211146132,0.0874250988167609,0.0374453129877186,0.00270920539541353
0.573094511999669,0.678466540025113,-6.27788202961184,0.0999985937656478,0.000530325270888969,0.0897047604576476,-0.00914271851153114
0.630551625430089,0.754364810613841,-5.3385062658656,0.0586002984874649,0.0810308892779786,-0.00114318505704494,-0.00513261868925013
0.769104269702397,0.77248154950922,-6.39289739367503,0.0993987663414988,-0.0109492122907596,0.039153877930809,0.0290659511861386
0.863786483081984,0.700006724089763,-7.22354944717866,0.058949392172933,-0.0807772812270984,0.0357328212066538,0.00830245580764155
1.04757963910902,0.749202481436157,-5.55292827045194,0.0745002967741963,0.0667061150162163,0.109292859252837,-0.0175103576698221
1.17973473053064,0.805969803265483,-4.65741332079214,-0.0054947971408922,0.0998489218989391,0.137649888562516,-0.0430816000696136
1.29907751635829,0.897235384542869,-5.01101194751932,0.0294204397148532,0.095574252427025,0.0899223461127992,-0.00430867114963873
1.36732758688752,0.993278396959005,-4.44855930960964,-0.0260779613084119,0.0965398359952873,0.0943280318376439,-0.000496823579151928
1.39826199596884,1.04050340504991,-3.54247033492582,-0.09207188540779,0.0390226590259402,0.123006294489109,0.00820234906496864
1.58752141794471,0.965095246059974,-6.54096693418458,0.0966957900332679,-0.0254936107650949,0.0925636319425996,-0.0499145482248444
1.77653250907794,0.988459869496869,-5.8083145079989,0.0889351802702668,0.0457223546013889,0.100075910862961,-0.0223577311644944
1.94055184844643,1.09479716845008,-5.65889932615969,0.0811380683303946,0.0584518080782127,0.0828812710380981,0.0478854908749939
1.89360873378521,1.02373437887894,-1.94721201674294,-0.0367589471895329,-0.0929988161296537,-0.010184167471694,0.0219360265585142
1.80560801044658,1.02292688729781,-3.04929903496318,-0.0995743966381814,-0.00921626465234817,0.0115736732995553,0.00840877307122051
1.82923062518386,0.952247534663383,-2.27461960673314,-0.0647137177493721,-0.0762373578703682,0.0883363324866546,0.00555800523594313
1.86421364342666,0.870684347783636,-0.834635491803794,0.067144784671978,-0.0741051812719846,-0.0321617664291769,-0.00745800560776244
1.74887808414674,0.93197512472326,-3.60096195006779,-0.0896332318922628,0.0443382875238528,-0.0257023273876583,0.0169524894157715
1.80246478983351,1.08312687881219,-5.21865866403171,0.0484918244771762,0.0874559486763178,0.00509488120959189,0.0636958054126126
1.87214810292506,1.01105355678988,-7.35044413669374,0.0482526978320359,-0.0875881107909643,0.0214306152595178,0.015514788768655
1.89774902952133,1.19961544594699,-4.84410006115688,0.0131330594511353,0.0991338627788353,0.0124678671451345,0.0894280263782682
1.84722690120375,1.15793831657379,-7.95797145897269,-0.010380250399797,-0.0994597928895768,-0.0401418779177848,0.0577826635163783
1.91192852714345,1.15488350371934,-7.52074331398793,0.0327104911797374,-0.0944988029912566,0.0319911347599598,0.0914439901368088
2.00192795543456,1.04023426249803,-7.10753562267138,0.0679034046698894,-0.0734106779306474,0.0220960236212272,-0.041238563290665
2.0815757556227,1.1522279172178,-6.26637886150446,0.0999858775016092,0.0016805654504339,-0.0203380773134708,0.110313089269342
2.21617311142462,1.33764361947529,-5.51208098850671,0.071714147687126,0.0696927616148842,0.0628832081147944,0.115722940642599
2.36704206692983,1.33896654710491,-6.77214788322094,0.088282062228984,-0.0469710281833152,0.0625868932762202,0.0482939558129369
2.43557894350828,1.28657085615201,-7.53394149020079,0.0314604666254443,-0.0949222789428768,0.0370764099530085,0.0425265879899773
2.43426614303054,1.17186866062126,-7.7663762747008,0.00874933448060465,-0.099616510409402,-0.0100621349583475,-0.0150856851213487
2.26486973115828,1.17557571576306,-9.19975350082073,-0.0974788649607178,-0.0223130205478805,-0.0719175469115438,0.0260200756896878
