theta_array,theta_org,x_array,y_array,xi_x_array,xi_y_array,fmpi_x_array,fmpi_y_array
4.05153521153046+0i,0+0i,0+0i,0+0i,0,0,0+0i,0+0i
4.01689576775602+0i,1.56087362029653+0i,-0.0640764175411345+0i,-0.0767737762201013+0i,0,-0,-0.0640764175411345+0i,-0.0767737762201013+0i
3.98682858538622+0i,1.56082670050421+0i,-0.13043189692588+0i,-0.151586544887092+0i,0,-0,-0.0663554793847452+0i,-0.0748127686669906+0i
4.00125364203642+0i,1.56079420171224+0i,-0.195701331731045+0i,-0.227348678438189+0i,0,0,-0.0652694348051655+0i,-0.0757621335510969+0i
3.9533069407173+0i,1.56079396850129+0i,-0.264526910154873+0i,-0.299895489220094+0i,0,0,-0.0688255784238279+0i,-0.0725468107819049+0i
3.91140923463005+0i,1.56075963100737+0i,-0.336330744348411+0i,-0.369495844069095+0i,-0,0,-0.0718038341935379+0i,-0.0696003548490014+0i
3.92350899069665+0i,1.56074718148231+0i,-0.407287195651324+0i,-0.439959891770723+0i,0,0,-0.0709564513029133+0i,-0.070464047701628+0i
3.92447155894708+0i,1.56073593998136+0i,-0.478175787637689+0i,-0.510492207245197+0i,-0,0,-0.0708885919863644+0i,-0.0705323154744742+0i
3.94551807217103+0i,1.56072578167143+0i,-0.547564330228822+0i,-0.58250074949595+0i,-0,-0,-0.0693885425911336+0i,-0.0720085422507527+0i
3.93504435166568+0i,1.56071738201902+0i,-0.617703250490598+0i,-0.653778599242644+0i,0,0,-0.0701389202617759+0i,-0.0712778497466937+0i
3.9234769607556+0i,1.56070578137452+0i,-0.688661958716407+0i,-0.724240374177175+0i,0,-0,-0.0709587082258092+0i,-0.0704617749345308+0i
3.94676365245486+0i,1.56069529351658+0i,-0.757960755083116+0i,-0.796335289546605+0i,-0,0,-0.0692987963667089+0i,-0.0720949153694309+0i
3.88944075661719+0i,1.56068706003116+0i,-0.831276154085629+0i,-0.864341555942449+0i,-0,0,-0.0733153990025125+0i,-0.0680062663958432+0i
3.92793539325571+0i,1.56068184645635+0i,-0.901920009040846+0i,-0.935118994134758+0i,0,0,-0.0706438549552174+0i,-0.0707774381923096+0i
3.89402033417406+0i,1.56066455298563+0i,-0.974923200357277+0i,-1.00346029978234+0i,0,-0,-0.073003191316431+0i,-0.0683413056475845+0i
3.90108714832899+0i,1.56065971948393+0i,-1.04744161751029+0i,-1.0723157946511+0i,0,-0,-0.0725184171530164+0i,-0.0688554948687546+0i
3.90939895825013+0i,1.56064734144408+0i,-1.1193852224718+0i,-1.14177166341064+0i,0,-0,-0.0719436049615082+0i,-0.0694558687595401+0i
3.91247303960152+0i,1.56063521002706+0i,-1.19111497484629+0i,-1.21144836413832+0i,-0,-0,-0.0717297523744843+0i,-0.0696767007276834+0i
