theta_array,theta_org,x_array,y_array,xi_x_array,xi_y_array,fmpi_x_array,fmpi_y_array
3.16101176055989+0i,0+0i,0+0i,0+0i,0,0,0+0i,0+0i
3.1761878544929+0i,1.56358922461275+0i,-0.0999401645718068+0i,-0.00345883005656275+0i,-0,-0,-0.0999401645718068+0i,-0.00345883005656275+0i
3.17743406806199+0i,1.5634841635656+0i,-0.19987594109784+0i,-0.00704220418420876+0i,0,0,-0.0999357765260336+0i,-0.00358337412764601+0i
3.19762725334779+0i,1.5634749572521+0i,-0.299718988353471+0i,-0.0126427322584091+0i,-0,-0,-0.0998430472556306+0i,-0.00560052807420038+0i
3.21717220671122+0i,1.56333738441504+0i,-0.399433510843482+0i,-0.0201934941132911+0i,0,0,-0.0997145224900108+0i,-0.00755076185488197+0i
3.24204880374526+0i,1.56320651542005+0i,-0.498929363116917+0i,-0.0302222218682364+0i,-0,-0,-0.0994958522734349+0i,-0.0100287277549453+0i
3.26341805869537+0i,1.56304381595415+0i,-0.598188208979975+0i,-0.0423746503470892+0i,0,0,-0.0992588458630583+0i,-0.0121524284788528+0i
3.27991570388513+0i,1.56290698410198+0i,-0.697233070036486+0i,-0.0561628880262253+0i,-0,0,-0.0990448610565114+0i,-0.0137882376791361+0i
3.27828737994849+0i,1.56280279236529+0i,-0.796300251494866+0i,-0.069789830379241+0i,0,0,-0.09906718145838+0i,-0.0136269423530157+0i
3.29985506975312+0i,1.56281009529122+0i,-0.895050513660895+0i,-0.0855500880592614+0i,0,-0,-0.0987502621660285+0i,-0.0157602576800205+0i
3.29225699108537+0i,1.56267691520049+0i,-0.993917671900339+0i,-0.100559585774268+0i,0,0,-0.0988671582394438+0i,-0.0150094977150062+0i
3.31060078436403+0i,1.56271951104488+0i,-1.09249288078397+0i,-0.11738005525491+0i,-0,0,-0.0985752088836274+0i,-0.0168204694806427+0i
3.31638434051807+0i,1.56260706617163+0i,-1.19096915943795+0i,-0.13477035549564+0i,-0,0,-0.0984762786539849+0i,-0.0173903002407298+0i
3.33369311236255+0i,1.56256980169826+0i,-1.2891296973201+0i,-0.153862469121104+0i,0,-0,-0.0981605378821468+0i,-0.0190921136254641+0i
3.3510456461596+0i,1.56246610647988+0i,-1.38694417707118+0i,-0.174654956971912+0i,-0,0,-0.0978144797510778+0i,-0.0207924878508081+0i
3.37431236754096+0i,1.56236417383813+0i,-1.48424845318032+0i,-0.197717434091144+0i,-0,-0,-0.0973042761091461+0i,-0.0230624771192312+0i
3.39643639257578+0i,1.56223220223835+0i,-1.5810187231801+0i,-0.222926853841902+0i,0,-0,-0.0967702699997787+0i,-0.0252094197507586+0i
