theta_array,theta_org,x_array,y_array,xi_x_array,xi_y_array,fmpi_x_array,fmpi_y_array
3.51515816288637+0i,0+0i,0+0i,0+0i,0,0,0+0i,0+0i
3.53668858034685+0i,1.56163231083024+0i,-0.0922959646714851+0i,-0.0384896727104815+0i,0,-0,-0.0922959646714851+0i,-0.0384896727104815+0i
3.57134383361079+0i,1.56154114478113+0i,-0.183202909403531+0i,-0.080154134779309+0i,-0,-0,-0.0909069447320458+0i,-0.0416644620688275+0i
3.57863035690142+0i,1.56140703705615+0i,-0.273803854479047+0i,-0.122479880507214+0i,0,0,-0.0906009450755162+0i,-0.0423257457279054+0i
3.57876217971068+0i,1.56137412258325+0i,-0.364399219268676+0i,-0.164817569138434+0i,0,-0,-0.0905953647896288+0i,-0.0423376886312194+0i
3.59279930715008+0i,1.56136596418235+0i,-0.454391378692528+0i,-0.208422743627615+0i,-0,0,-0.0899921594238525+0i,-0.043605174489181+0i
3.64694671931071+0i,1.56131073057706+0i,-0.541891690686788+0i,-0.256834471554918+0i,-0,0,-0.0875003119942595+0i,-0.0484117279273035+0i
3.67530601079842+0i,1.56113683192782+0i,-0.627984080719416+0i,-0.307707847484473+0i,-0,-0,-0.0860923900326281+0i,-0.0508733759295551+0i
3.71340379908433+0i,1.56105249067595+0i,-0.712076304991536+0i,-0.361823444283986+0i,0,0,-0.0840922242721204+0i,-0.0541155967995125+0i
3.77172668214151+0i,1.56095401227204+0i,-0.792871158875153+0i,-0.420748749424689+0i,0,-0,-0.0807948538836168+0i,-0.0589253051407034+0i
3.80335009287526+0i,1.5608351474011+0i,-0.871762508517946+0i,-0.482199176205457+0i,0,0,-0.0788913496427932+0i,-0.0614504267807682+0i
3.82898484668949+0i,1.56078011068695+0i,-0.949052844186294+0i,-0.545651552144221+0i,0,-0,-0.0772903356683476+0i,-0.0634523759387634+0i
3.84935277303145+0i,1.56074077144559+0i,-1.0250348444049+0i,-0.61066490187164+0i,-0,0,-0.0759820002186065+0i,-0.0650133497274189+0i
3.86989034223922+0i,1.56071203135596+0i,-1.09966569858879+0i,-0.677224916924099+0i,-0,-0,-0.0746308541838852+0i,-0.0665600150524597+0i
3.8947193718758+0i,1.56068725688553+0i,-1.17262109892323+0i,-0.74561723785299+0i,-0,0,-0.0729554003344488+0i,-0.0683923209288902+0i
3.92088927301136+0i,1.56066502292273+0i,-1.24376190244283+0i,-0.815895158102424+0i,0,0,-0.0711408035195988+0i,-0.0702779202494343+0i
3.92934243700818+0i,1.56064883509631+0i,-1.31430610054933+0i,-0.886771925195113+0i,-0,0,-0.070544198106497+0i,-0.0708767670926891+0i
3.95709032259377+0i,1.56063810222787+0i,-1.38285671475551+0i,-0.959578609585731+0i,-0,0,-0.0685506142061832+0i,-0.0728066843906178+0i
3.92630684134444+0i,1.56063149550232+0i,-1.45361574071189+0i,-1.03024090678661+0i,0,-0,-0.0707590259563743+0i,-0.0706622972008775+0i
3.955680000532+0i,1.56061749402984+0i,-1.52226896758341+0i,-1.10295084035917+0i,-0,-0,-0.068653226871525+0i,-0.0727099335725657+0i
3.93467449442716+0i,1.5606104113806+0i,-1.59243424567596+0i,-1.17420274384389+0i,-0,0,-0.0701652780925445+0i,-0.0712519034847203+0i
3.91228662772668+0i,1.56059677316069+0i,-1.6641769853685+0i,-1.24386607208342+0i,0,0,-0.0717427396925419+0i,-0.0696633282395277+0i
3.92424110788921+0i,1.56058785594071+0i,-1.73508182971907+0i,-1.31438204933412+0i,-0,-0,-0.0709048443505711+0i,-0.0705159772507003+0i
3.95205879409883+0i,1.56057598567841+0i,-1.8039979035653+0i,-1.38684289921612+0i,0,-0,-0.0689160738462312+0i,-0.0724608498819935+0i
3.93463339080109+0i,1.5605678473218+0i,-1.87416611031017+0i,-1.45809191859329+0i,0,0,-0.0701682067448694+0i,-0.0712490193771764+0i
3.90939838036131+0i,1.56055499183133+0i,-1.94610975540944+0i,-1.52754774577742+0i,0,0,-0.0719436450992665+0i,-0.0694558271841232+0i
3.93945499010357+0i,1.56054656554158+0i,-2.01593361363591+0i,-1.59913425862983+0i,-0,0,-0.0698238582264724+0i,-0.0715865128524185+0i
3.93550492713176+0i,1.56053432116432+0i,-2.0860396976307+0i,-1.6704444050812+0i,0,0,-0.0701060839947919+0i,-0.0713101464513654+0i
3.89915745619841+0i,1.56052347637766+0i,-2.15869084958905+0i,-1.73915983361893+0i,-0,-0,-0.0726511519583528+0i,-0.0687154285377333+0i
3.9146228926118+0i,1.56051766591173+0i,-2.23027064165146+0i,-1.8089905816337+0i,0,0,-0.0715797920624087+0i,-0.0698307480147702+0i
3.93836591442352+0i,1.56050340297305+0i,-2.30017242158415+0i,-1.8805010085814+0i,0,-0,-0.0699017799326873+0i,-0.0715104269476987+0i
3.92874344120989+0i,1.56049192555047+0i,-2.37075906191831+0i,-1.95133550728321+0i,-0,-0,-0.0705866403341567+0i,-0.0708344987018077+0i
3.95519656117352+0i,1.56048094799105+0i,-2.43944743160951+0i,-2.02401224268846+0i,0,-0,-0.0686883696912002+0i,-0.072676735405252+0i
