theta_array,theta_org,x_array,y_array,xi_x_array,xi_y_array,fmpi_x_array,fmpi_y_array
4.58052187346912+0i,0+0i,0+0i,0+0i,0,0,0+0i,0+0i
4.56051045116041+0i,1.5628568244563+0i,-0.015129530307324+0i,-0.0988488609579279+0i,-0,-0,-0.015129530307324+0i,-0.0988488609579279+0i
4.5319846733897+0i,1.56273376227957+0i,-0.033072263674274+0i,-0.197225983904894+0i,-0,0,-0.01794273336695+0i,-0.0983771229469664+0i
4.50675332248447+0i,1.56256439641079+0i,-0.053491210332844+0i,-0.295119122670359+0i,-0,-0,-0.02041894665857+0i,-0.0978931387654644+0i
4.4523673041832+0i,1.56241905850851+0i,-0.0792013602824081+0i,-0.391757563208123+0i,0,-0,-0.0257101499495642+0i,-0.0966384405377639+0i
4.39797720551825+0i,1.56212716092622+0i,-0.110127073815735+0i,-0.486855408832798+0i,0,-0,-0.0309257135333266+0i,-0.0950978456246755+0i
4.37493322240028+0i,1.56185947450153+0i,-0.143235815749718+0i,-0.581215417350967+0i,-0,-0,-0.0331087419339828+0i,-0.094360008518169+0i
4.34613249463719+0i,1.56175003098823+0i,-0.17904808830896+0i,-0.674582869571442+0i,-0,0,-0.0358122725592421+0i,-0.0933674522204743+0i
4.32968387502+0i,1.56162088942551+0i,-0.216391212800442+0i,-0.767348655576917+0i,0,0,-0.037343124491482+0i,-0.0927657860054755+0i
4.29842639577027+0i,1.56154728545054+0i,-0.256615248584719+0i,-0.858902065918778+0i,0,-0,-0.0402240357842773+0i,-0.091553410341861+0i
4.25182456851599+0i,1.56141990949638+0i,-0.301060626473822+0i,-0.948482244442237+0i,0,-0,-0.044445377889103+0i,-0.0895801785234593+0i
4.20176968435538+0i,1.56124973794872+0i,-0.349932390518005+0i,-1.03572644584961+0i,0,-0,-0.0488717640441834+0i,-0.0872442014073695+0i
4.17570539868401+0i,1.56108973612476+0i,-0.401061255388784+0i,-1.12166735099393+0i,-0,-0,-0.0511288648707789+0i,-0.0859409051443236+0i
4.13918516084607+0i,1.56101145535421+0i,-0.455293912728791+0i,-1.20568412835323+0i,0,-0,-0.0542326573400068+0i,-0.0840167773592953+0i
4.13342126355044+0i,1.56091600248447+0i,-0.510009930593138+0i,-1.28938692035605+0i,0,-0,-0.054716017864347+0i,-0.0837027920028267+0i
4.11652540649446+0i,1.5608942342956+0i,-0.566132301875962+0i,-1.37215333529347+0i,0,0,-0.0561223712828234+0i,-0.0827664149374184+0i
4.09664419747927+0i,1.56085013946338+0i,-0.623888969986973+0i,-1.4537876864498+0i,0,-0,-0.0577566681110115+0i,-0.0816343511563268+0i
4.09632174991777+0i,1.56080332330181+0i,-0.681671957892443+0i,-1.53540340986579+0i,0,-0,-0.0577829879054699+0i,-0.0816157234159958+0i
4.07205958254286+0i,1.5607930689533+0i,-0.74141791964949+0i,-1.61559330981414+0i,-0,0,-0.0597459617570474+0i,-0.0801898999483441+0i
