theta_array,theta_org,x_array,y_array,xi_x_array,xi_y_array,fmpi_x_array,fmpi_y_array
5.98730106074718,0,0,0,0,0,0,0
5.93203738248177,1.57549831357622,-0.0487317510656994,0.042080244942192,-0.142629598380856,0.0764778359854546,0.0938978473151566,-0.0343975910432626
5.78144682288685,1.57499801285633,0.031986672257789,0.0301366351846737,-0.00695635291362465,0.0361514379269591,0.0876747762371131,-0.0480950476844774
5.78786259544506,1.57359393649676,0.136792507657085,0.0736404633227795,0.0168242988263461,0.0910353884140184,0.0879815365729497,-0.0475315602759126
5.7681849584441,1.57365659195806,0.371611120105013,-0.132225771567074,0.147789357394565,-0.15661271963605,0.0870292550533632,-0.0492535152538035
5.74082870050236,1.57349714646218,0.518670156379452,-0.20721332305379,0.0614095678252263,-0.0233719670730208,0.0856494684492127,-0.0516155844136954
5.67186613617663,1.57324713609048,0.452206020112201,-0.243856527998392,-0.148353295741466,0.0207516167783247,0.0818891594742151,-0.057394821722927
5.64774274123075,1.57257408075039,0.600296969256624,-0.298677477809194,0.0676100393974201,0.00453242554641554,0.0804809097470033,-0.0593533753572171
5.6087802281714,1.57234961422272,0.665660768219004,-0.458499841770846,-0.0127440587859988,-0.0973790892400369,0.078107857748378,-0.0624432747216155
5.54141004647815,1.57198105563025,0.670587898246181,-0.549127260349033,-0.0687999058595405,-0.0230676363156708,0.0737270358867181,-0.0675597822625161
5.49490579140593,1.57131802156767,0.722898586836789,-0.728861878614746,-0.0181959539029515,-0.108820491575149,0.0705066424935593,-0.0709141266905644
5.52373096390019,1.57087016751265,0.717632111244019,-0.983740474148735,-0.0777876573359653,-0.186026012441047,0.072521181743195,-0.068852583092942
5.43026943704011,1.57117688825883,0.787299222197287,-0.988783533864518,0.00388814023281112,0.0702771036600168,0.0657789707204574,-0.0753201633758
5.3948919632486,1.57024644664084,0.752577144613211,-1.02943246982767,-0.0977958079348549,0.036950706688324,0.0630737303507784,-0.0775996426514794
5.30493173612122,1.56989315164405,0.883016234676562,-1.03925625181048,0.0745918799423886,0.0731285484347576,0.0558472101209622,-0.0829523304175663
5.31027206220312,1.5690116156095,0.986973033096027,-1.25088576154468,0.0476673942641488,-0.128976603071221,0.0562894041553171,-0.0826529066629805
5.28098035109091,1.56908513808089,1.06550542977024,-1.34206010937657,0.0246878379370787,-0.00690831971614614,0.0538445587371378,-0.0842660281157414
5.17273768926342,1.56880847358396,1.05280296440112,-1.39428156746979,-0.0571285195120543,0.0373683053470878,0.0444260541429309,-0.0895897634403026
5.16757682333431,1.56776071779984,1.05943198609688,-1.53274563552053,-0.0373340821095163,-0.0486462218073274,0.043963103805271,-0.0898178462434218
