Alpha_0_95__Dr_1__H_0_5
0
0.381028573464394
0.543302071452488
0.760860287269747
0.924340937574737
0.960813629176212
1.13431811505237
1.15158660569167
1.36313501641568
1.43000905261598
1.61038643331241
1.63516520374744
1.73123123069117
1.79088948537845
1.91588465662478
1.99775285218656
2.04013309152366
2.07048123482187
2.14914505588147
2.14776242054683
2.25040831872738
2.2798714438153
2.34982953732545
2.46270902542132
2.55077367810019
2.64365070285155
2.68147901752943
2.62134365746816
2.71547307466167
2.81069391355295
2.74638862625966
2.80882300680611
2.86410224726464
2.8066924592371
2.87773777134995
2.95438640618908
2.9673398381112
3.03677810567458
3.10849692465153
3.09304444314053
3.10894940081012
3.12961578712414
3.20727323428511
3.17676989125083
3.29425127837899
3.29088660338942
3.29841301132168
3.36929502400237
3.31975353750159
3.32675227111718
3.37428320753969
3.38578002138228
3.43822063595377
3.48995225744659
3.44236761581989
3.4632840094629
3.54291525619324
3.47609210398865
3.63189690099457
3.67423509727092
3.76904590328865
3.91409524576949
3.95528951330097
4.0009511860919
4.10873795026742
4.18172405263586
4.13703441701185
4.14213271741604
4.1868731173042
4.31489009297046
4.416375884487
4.49239263133387
4.52657066767838
4.53669115983426
4.53777150071743
4.5760996604386
4.58406518227677
4.508980377923
4.66864138530438
4.64007033547148
4.71387686472181
4.75687197994485
4.74858457045835
4.72752118468082
4.76366854945844
4.84803893942508
4.84578501318977
4.94150862041081
4.9730601031477
5.05166336758465
5.10241423596179
5.13860030465286
5.17838860775784
5.28024309482155
5.39296440805846
5.43951080508723
5.47440588838443
5.49220990939029
5.52288638468003
5.65604605576631
5.62971364262839
5.59313156429439
5.65970863566299
5.71529787716682
5.66531217602509
5.74940907940675
5.77416183828801
5.73348077390448
5.73766897630729
5.6976325796727
5.90357916489375
5.94363193683231
6.12280127219055
6.03097945479031
6.03066924166679
6.0760219939734
6.14784544956376
6.13428649451454
6.21241902665184
6.31501241837719
6.4444561392807
6.42647588567973
6.43789534485873
6.33325360395377
6.30367155343793
6.36847229535744
6.45278055570781
6.50869271537155
6.68553186815066
6.66298063149567
6.63382655337028
6.665314123307
6.66967831664519
6.7251516356107
6.81156884101166
6.84448735241273
6.88217106900121
7.00325762699245
7.0120979329513
6.97427464861185
7.02075477129783
6.99643734235275
7.03602082826725
7.0747627803221
7.09964682596741
7.03337576174699
7.03646071860039
6.95376415571234
6.88891968089166
6.99102717297197
6.94511928116679
6.99429931519979
7.003811454167
6.99886963074355
6.97935324752468
7.12455011629511
7.24097349140177
7.26562575260418
7.31277884334454
7.32978080663005
7.2787183670117
7.30969274220915
7.2882707396351
7.39515083429872
7.2825427938033
7.37453634045418
