theta_array,theta_org,x_array,y_array,xi_x_array,xi_y_array,fmpi_x_array,fmpi_y_array
6.09661188231074+0i,0+0i,0+0i,0+0i,0,0,0+0i,0+0i
5.98970773397493+0i,1.57643307762939+0i,0.0823469706465124+0i,-0.0410184622266263+0i,-0.0133773956993383,-0.0120901769735152,0.0957243663458507+0i,-0.0289282852531112+0i
5.87374350404515+0i,1.57552584155389+0i,0.152321329999404+0i,-0.0962106842989923+0i,-0.0217599588873639,-0.0153824888781383,0.0917343182402552+0i,-0.0398097331942276+0i
5.90514012033378+0i,1.57448282369545+0i,0.225037101073513+0i,-0.146789801697722+0i,-0.0202230230236438,-0.013668677796154,0.0929387940977535+0i,-0.0369104396025756+0i
5.85065525155888+0i,1.57478003597014+0i,0.280904996047539+0i,-0.209291980910276+0i,-0.0349229185517272,-0.0205852592477943,0.0907908135257523+0i,-0.0419169199647597+0i
5.7793855364526+0i,1.57428294259769+0i,0.338475739728866+0i,-0.275256599741568+0i,-0.0300047086959541,-0.0176889506234404,0.0875754523772812+0i,-0.0482756682078514+0i
5.63620033479106+0i,1.57361560104164+0i,0.393245238820697+0i,-0.34471190204508+0i,-0.0250209840235701,-0.00917695789848731,0.0797904831154014+0i,-0.0602783444050253+0i
5.58102983634708+0i,1.57222717851776+0i,0.446705217704062+0i,-0.416975726059063+0i,-0.0228852030342906,-0.00767734556872203,0.0763451819176553+0i,-0.0645864784452607+0i
5.59394789709371+0i,1.57168841921245+0i,0.502405289317409+0i,-0.491832380199379+0i,-0.0214730491395217,-0.0112617688643516,0.0771731207528688+0i,-0.0635948852759649+0i
5.57173315910004+0i,1.57182629850558+0i,0.554595121892793+0i,-0.572539621417207+0i,-0.0235516191818955,-0.0154138075073876,0.0757414517572796+0i,-0.0652934337104405+0i
5.54293952911429+0i,1.57161465792067+0i,0.601741892759569+0i,-0.649118366355294+0i,-0.0266835102580836,-0.00913180587467122,0.0738302811248602+0i,-0.0674469390634157+0i
5.55198095119278+0i,1.57133622452268+0i,0.648366162675863+0i,-0.726247875708902+0i,-0.0278128014511015,-0.010352848713491,0.0744370713673955+0i,-0.0667766606401164+0i
5.56553298579107+0i,1.57143540187541+0i,0.705375721989992+0i,-0.805770483253857+0i,-0.0183256086045386,-0.0137608217216804,0.0753351679186667+0i,-0.065761785823275+0i
5.52646598543197+0i,1.57158041904935+0i,0.74760708481931+0i,-0.884596403609366+0i,-0.0304778607348998,-0.0101719415291616,0.0727092235642185+0i,-0.0686539788263469+0i
5.50647356756156+0i,1.57119889079942+0i,0.782140732008348+0i,-0.961678462729247+0i,-0.0367885784377601,-0.006988263876363,0.0713222256267975+0i,-0.0700937952435178+0i
5.47942696493774+0i,1.57100688391373+0i,0.820455072758853+0i,-1.03256263652854+0i,-0.0310862317957432,0.00111277426277936,0.0694005725462484+0i,-0.0719969480620735+0i
5.39848598505166+0i,1.57074386849932+0i,0.855926226573673+0i,-1.11666856610619+0i,-0.0278810633821247,-0.00673347597670287,0.0633522171969449+0i,-0.0773724536009498+0i
5.29485446127273+0i,1.56994259137128+0i,0.879555349804852+0i,-1.19879722281897+0i,-0.03137933194605,0.00138223993559408,0.0550084551772289+0i,-0.0835108966483704+0i
5.19050723657222+0i,1.56892134375521+0i,0.89216913265302+0i,-1.29981763854493+0i,-0.0333971433266708,-0.0122341855293079,0.0460109261748386+0i,-0.0887862301966558+0i
5.16310608815535+0i,1.56791219728289+0i,0.911929567903168+0i,-1.41291640487219+0i,-0.0238006787329463,-0.023085270958219,0.0435611139830942+0i,-0.0900134953690383+0i
5.12567062781782+0i,1.56765719540804+0i,0.927452111927354+0i,-1.52513825481929+0i,-0.0246391403182848,-0.0206410707913443,0.0401616843424711+0i,-0.091580779155758+0i
5.08479808526419+0i,1.5673089963839+0i,0.943466415224402+0i,-1.62567818270785+0i,-0.0203717421810616,-0.00739458074515204,0.0363860454781092+0i,-0.0931453471434026+0i
5.0106680782838+0i,1.56693267065635+0i,0.936442093658767+0i,-1.73684179405277+0i,-0.0364118944965929,-0.0155792477846234,0.0293875729309582+0i,-0.0955843635603+0i
4.96867660143299+0i,1.56625943789762+0i,0.929483656647429+0i,-1.84469717038872+0i,-0.0323075552923273,-0.0111216066255894,0.0253491182809895+0i,-0.0967337697103571+0i
4.92238754415329+0i,1.56588923730019+0i,0.925467634370662+0i,-1.96167661639942+0i,-0.0248618717934839,-0.0191763245987233,0.0208458495167171+0i,-0.0978031214119794+0i
4.89441062102199+0i,1.56549049508167+0i,0.921038632212742+0i,-2.08440285299406+0i,-0.0225308206190707,-0.0243782616871725,0.0181018184611508+0i,-0.0983479749074659+0i
4.92244022699575+0i,1.5652554239945+0i,0.910038868270741+0i,-2.19450981553245+0i,-0.0318507659762252,-0.0123049394807392,0.020851002034224+0i,-0.0978020230576484+0i
4.78501244586858+0i,1.5654953449504+0i,0.884305314942549+0i,-2.31038890569326+0i,-0.0329895177541877,-0.0161426826646088,0.00725596442599532+0i,-0.0997364074962032+0i
4.75922610842055+0i,1.56436806461103+0i,0.858371486409817+0i,-2.4242042041211+0i,-0.0306158290677486,-0.0139249642058022,0.00468200053501675+0i,-0.0998903342220362+0i
4.71872799738017+0i,1.56416780735665+0i,0.836224762042837+0i,-2.53287674229852+0i,-0.0227806218211772,-0.00867454732752287,0.000633897454197228+0i,-0.0999979908499044+0i
4.6811251072655+0i,1.56386254485136+0i,0.802357599474042+0i,-2.64701223882589+0i,-0.0307412845359866,-0.0141843640349087,-0.00312587803280793+0i,-0.0999511324924536+0i
4.57257363726998+0i,1.56358713091635+0i,0.757163986406193+0i,-2.75976604919625+0i,-0.0312575868613929,-0.0137296356776528,-0.0139360262064567+0i,-0.099024174692713+0i
4.53698339829481+0i,1.56285302736313+0i,0.715518313656292+0i,-2.86963637527087+0i,-0.0241949216788865,-0.0114047417973807,-0.0174507510710141+0i,-0.0984655842772362+0i
4.44097753240481+0i,1.56262809913662+0i,0.664016167188782+0i,-2.98309252657243+0i,-0.024692998164238,-0.017116805407721,-0.0268091483032717+0i,-0.0963393458938412+0i
4.46657771478116+0i,1.56208017357011+0i,0.617593538024116+0i,-3.09450870469994+0i,-0.0220883007721426,-0.0144221553132939,-0.0243343283925243+0i,-0.0969940228142167+0i
4.48338384640898+0i,1.56220991246136+0i,0.567166635402708+0i,-3.20280264313814+0i,-0.0277260282955805,-0.0109046664168772,-0.0227008743258272+0i,-0.0973892720213217+0i
4.52899190058899+0i,1.56229576321715+0i,0.52340176514935+0i,-3.32525995270302+0i,-0.0255277973018265,-0.0241343256284658,-0.0182370729515314+0i,-0.098322983936415+0i
4.48388204396895+0i,1.5625543578933+0i,0.469207254587047+0i,-3.43785434598138+0i,-0.0315421581493451,-0.0151938238233516,-0.0226523524129579+0i,-0.0974005694550045+0i
4.37539435011607+0i,1.56228431264432+0i,0.409761431995697+0i,-3.54988036935607+0i,-0.0263805961911164,-0.0176507575308219,-0.0330652264002336+0i,-0.0943752658438708+0i
4.39251612081351+0i,1.56171457022461+0i,0.349706809971978+0i,-3.65809672174396+0i,-0.0286100348361296,-0.0132888119341164,-0.0314445871875897+0i,-0.0949275404537696+0i
4.38793462211038+0i,1.56178726175192+0i,0.289799549599584+0i,-3.76743756051029+0i,-0.028028094315208,-0.0145583574129857,-0.0318791660571856+0i,-0.0947824813533513+0i
4.4385191216786+0i,1.56175602108792+0i,0.229731799029151+0i,-3.88243806420587+0i,-0.0330218418387307,-0.0187273567600131,-0.0270459087317024+0i,-0.0962731469355626+0i
4.45311338262764+0i,1.56200286284957+0i,0.172834774159365+0i,-3.99879309315622+0i,-0.0312589819264817,-0.0196974335217588,-0.0256380429433045+0i,-0.0966575954285915+0i
4.40876567074975+0i,1.56207265910195+0i,0.112056853799627+0i,-4.11088319050451+0i,-0.0308799464451899,-0.0166641514226402,-0.0298979739145483+0i,-0.0954259459256495+0i
4.34384855479+0i,1.56183159675621+0i,0.0517780834339781+0i,-4.21758963152533+0i,-0.0242533457524368,-0.0134210253255613,-0.0360254246132117+0i,-0.0932854156952618+0i
