X,Y,Theta
7.36038836053385,5.74202288465874,4.15000886100366
7.18005716683467,5.5880502676563,4.11928166532396
7.1742577841348,5.38707056434804,4.14093335056232
7.18052362776491,5.27274016728957,4.16938015753656
7.03409356622396,5.04066739584968,4.18970423252231
7.11692451992087,4.89968507274965,4.18029756795308
7.02733183498858,4.83214131359808,4.2182210142241
7.03043578662744,4.85301291326367,4.22359327860764
6.98464692062947,4.77094921753844,4.23004922756732
7.05215161277083,4.63125075112803,4.2039938874069
7.09589198243956,4.55680499121141,4.14551726752135
6.98870047253771,4.49002290908162,4.17074191556652
6.9019512729847,4.36109579958742,4.21410135176228
6.85347868224864,4.26056775048124,4.23290392831752
6.68326801538954,4.24477382329021,4.22796233395489
6.57911803577449,4.07576028258062,4.24906900435141
6.57431636563666,4.03302048126254,4.26423391032386
6.40702778685573,3.95364200801343,4.3006637198765
6.44491076180629,3.7598623291458,4.32093068984823
6.38507521494868,3.67266261344609,4.36435199417362
6.38496042422733,3.62552131043675,4.35247853344963
6.37142078299248,3.45450101581613,4.38863329633178
6.24366556636443,3.46619589836625,4.41519618231337
6.08767012010615,3.38372491397805,4.43340234161782
6.13544645738903,3.22707751031426,4.42572304636086
6.15524662913569,3.10573291264245,4.42702639148041
6.13970807105305,3.02028562346295,4.40539261440209
6.20269101584821,2.9421366177732,4.43996134689408
6.29266548220746,2.98821351991673,4.4706448458663
6.38823272399203,2.89528694138773,4.45294195429569
6.32353370453941,2.75205517430821,4.46377893039719
6.3340786844633,2.61341074259798,4.46256503808528
6.36263959380569,2.51124146327168,4.49498442588025
6.3945588232632,2.435578634104,4.47277129485354
6.46367645473272,2.42004165441788,4.50345224487988
6.44114526396374,2.31943003544351,4.47753858000657
6.21755198228897,2.24888452402227,4.46311374329526
6.17185707166136,2.00164923916946,4.47061194022943
6.2576629233924,1.97634889679673,4.47133524601742
6.27198391541473,1.83001673355792,4.41133047131681
6.34118310837894,1.86333104552161,4.48272395238418
6.27501619892344,1.87676889834098,4.50861386675714
6.26854286731394,1.70123165809252,4.55281682406805
6.09562521235819,1.60541866605215,4.61464370512695
5.96487919495631,1.3376419096184,4.63577682778214
5.73207439686453,1.30123766207576,4.60557507448849
5.81255402169789,1.12565841987302,4.64427675597217
5.86802485693958,1.1961566423219,4.62727798546381
5.90780596322843,1.07781156406869,4.59852861053824
5.87191340955991,0.879389546485528,4.60423624388391
5.84947489934396,0.831438201805171,4.66005058612942
5.90397115234431,0.678611928721037,4.65812073287701
5.92531610421109,0.531566229754379,4.68800441656763
6.05160819479816,0.405571908888348,4.70063261775016
6.11750733106597,0.442701988861083,4.62870895451068
