X,Y,Theta
0.518558697055389,4.62155363477508,3.99121295853507
0.303389472310698,4.74125963154382,3.97935805525809
0.261542525362133,4.65995468437474,3.92420009044232
0.156797597452182,4.59176347415663,3.91152910878758
0.117348067498979,4.56529781842951,3.9276987113838
0.172784232368753,4.31437050234466,3.92729085665416
0.0165561195370648,4.26152866649484,3.92192320753174
0.0167149584190073,4.23141466862994,3.96059806641616
-0.103236627637666,4.22046989743512,3.91703298307578
-0.208073404261327,3.99920670177149,3.90002469256008
-0.187669672657547,4.02285085111511,3.94255904157436
-0.324649336935307,3.91506209811517,3.95616719995378
-0.584605270877918,3.82826383612126,3.95559562201096
-0.532992578128579,3.67520072249776,3.98875105103701
-0.639518921021792,3.50664930890555,3.99506812984736
-0.661903134898912,3.58852348503046,3.97492385359479
-0.753189824261754,3.60838959579047,3.96326270605285
-0.853362508562506,3.43358231145047,3.93508860280838
-0.975514637572846,3.45159860244188,3.94854998415662
-1.12069671326928,3.36628891986101,3.90490896349844
-1.14847515113863,3.17469162519012,3.98938767070415
-1.20269779698654,2.98015274239703,3.98221295352135
-1.38576201330132,2.87991957381247,4.00614647339466
-1.1831608770507,2.78614301886535,3.99690764677374
-1.29050949414447,2.70096572205091,3.9575786627561
-1.24524918274171,2.7365232177859,4.02368946071222
-1.24274786573524,2.58198601514826,3.98773579416956
-1.16398464646074,2.46619884670715,3.9732847904756
-1.11901933288523,2.45285819154665,3.98677365866217
-0.98184990820251,2.34533777697105,4.02306102418901
-1.05059766396316,2.29263103522803,4.00309086446726
-1.18513502179116,2.26768587439474,4.03022268068009
-1.12487304490157,2.24782837625976,4.04316365621478
-1.1870271974172,2.2174843642211,3.99476370763662
-1.38275401666115,2.09373186302947,4.03189154769649
-1.51855853006707,1.93119820286885,3.9896340753167
-1.55084817987458,1.76079345309258,4.01548145816338
-1.521774921067,1.60426692158874,4.02968552835558
-1.5372154297454,1.45356901985582,3.98752029983222
-1.5840429219886,1.42658458715771,4.00393621333562
-1.63531784546206,1.25302012773114,4.00544473664376
-1.65224558989927,1.14548595316736,3.99102565766135
-1.82606754905038,1.08793041442734,3.99262887216999
-1.80840388845308,1.01309546300808,4.0359827416903
-1.96849883278036,1.0540209889582,4.03481766991648
-2.03112063099441,0.84623354537197,4.09427081180412
-2.06797468270577,0.792528780502159,4.07302440439945
-2.1535310798492,0.739114113995127,4.12973679595785
-2.22397764869331,0.641748843873638,4.12410866896158
-2.29046554126201,0.504877891038132,4.06135835198771
-2.47355263099361,0.316039143409691,4.04914595444367
-2.52662852931318,0.393528975497487,4.04300359848647
-2.55268463153014,0.343586331277562,4.04528808224534
-2.69473702470756,0.364059026138473,4.04455635057692
-3.0101435082828,0.428627545487979,4.02607038219577
-3.15612532497613,0.326919090345745,4.00278122638212
-3.13084059658501,0.277301346514009,4.04390351153757
-3.15461728262579,0.16657415872705,4.08164070833671
-3.2702285116385,0.256442993592822,4.03686782711568
-3.30008088355264,0.192124437937322,4.00371274884594
-3.38095322542178,0.131702340434652,4.02752258707556
-3.38751899897756,0.126981255413994,4.03327200765868
-3.52031825868822,0.207479879353748,4.01701571252612
-3.62268887302,0.228634712994018,4.02264196780554
-3.80899047109242,0.0936159397030546,4.00477912988296
-3.78949582464703,0.0528770775112689,4.01783390457274
-3.66210335619065,-0.0152963314478183,4.00513425962291
-3.68663683143244,-0.100364875244552,4.03494881980741
-3.73753553523545,-0.295477729529727,4.01430041910817
-3.84638773408302,-0.420555452390102,4.06499126432818
-3.83444198398002,-0.580051768443303,4.03224053956097
-3.85503423309495,-0.787820306307085,4.05545379021871
-3.96483337825452,-0.934339053308354,4.11377060220157
-3.98447629615888,-1.01707080804676,4.14329659463052
-3.86095032220065,-1.11430665251052,4.06363202359987
-3.99618348093997,-1.25320954532418,4.10618404720485
-4.05541264373417,-1.34917624233647,4.08056440754525
-4.10979911221673,-1.39027934367175,4.08809264141389
-4.11283208989915,-1.66576573700838,4.08284208778817
-4.08766261663133,-1.63785666086436,4.07362418724233
-4.01783465863872,-1.80397700448025,4.11622549323606
-3.96680255629101,-1.91810000706035,4.12854743505299
-3.94157383816537,-2.04610847948988,4.16122440550197
-4.00544696196371,-2.18845723426605,4.12406960724315
-3.97929511689028,-2.26869396946861,4.08777972324053
-3.94727910434115,-2.33930564810183,4.07900554046205
-3.88304325923596,-2.41197317299747,4.08928984531916
-3.95815274951804,-2.45019413825801,4.11447090594854
-3.96076352337521,-2.61071233622437,4.0742302782689
-4.00627731274643,-2.81911408697448,4.08816869781398
-3.96685025586102,-2.98179185657489,4.0873043551763
-3.99797334239114,-2.99114825511621,4.07353609462391
-4.12900469255266,-2.88099454792383,4.05238545438308
-4.33995895000914,-3.02353464172484,4.02618255483437
-4.4303003878839,-3.12930372972778,4.04595759712989
-4.37916520237326,-3.19829384594945,4.02010592870682
