Alpha_0_7__Dr_1__H_0_5
0
0.277558811748594
0.298329175322178
0.297688443919762
0.337493978156544
0.288788183699841
0.28884073206386
0.263349540075337
0.287198293682964
0.23639710770101
0.314647656749827
0.270552362462104
0.245814874962826
0.297420840378197
0.243605013373762
0.252483365926589
0.245081531279123
0.280122813984683
0.252841304810713
0.233386021657299
0.290485664944532
0.291912354788196
0.260316969397501
0.248098500259899
0.314670095064259
0.232330049710584
0.229250296323431
0.316318711879362
0.2911328102081
0.266108982296529
0.31812386409059
0.243051802444461
0.235362893983311
0.287424907891667
0.252772579564301
0.251992967830455
0.251279332314429
0.271176820065737
0.250215233337982
0.229039180571406
0.28183267036512
0.257739122453775
0.269051113670789
0.269657308640457
0.259008795528263
0.297632349663873
0.229001443779055
0.242418778161937
0.276880354104214
0.327446466812604
0.281017162392417
0.236752116393873
0.28448074994878
0.266994831321404
0.351688726328995
0.248998976832492
0.29914485614778
0.300619276767547
0.326857099860942
0.302748666278402
0.297191876090148
0.323837185231266
0.270446334905208
0.297174072063545
0.253578795087299
0.308082062789047
0.223988366857921
0.292113681881098
0.307338501177571
0.289034438813978
0.330195632129138
0.284337086794997
0.230270760672015
0.289742343274009
0.239236813093292
0.281585726826029
0.301015266887334
0.269756291144591
0.268505513009698
0.263450280000549
0.267553089372146
0.288751405545775
0.302695147882464
0.275354781038123
0.245729364843968
0.269664085218609
0.276617341238477
0.309313219430797
0.235369998332229
0.301764394198604
0.221412033459439
0.249428251838662
0.285393708411981
0.295647955443934
0.317887400143974
0.277517863676687
0.287171334427874
0.319946041961161
0.321458294924451
0.299610839583454
0.214005281089101
0.230279388491435
0.257409366391966
0.248551074895205
0.23920685867639
0.274292659936039
0.28885670432273
0.282983500175403
0.271582045984716
0.205570970571597
0.246402879795128
0.284356857975329
0.288129286837137
0.320229955795517
0.295324528522505
0.294265152287773
0.278555053358624
0.255961780023086
0.286763491986405
0.26752159736688
0.28135904213301
0.298626176725341
0.247707765586055
0.247803341102684
0.284712744191616
0.274061760350362
0.262563750193096
0.220838993298452
0.270527746836153
0.271842983151459
0.287420808440124
0.270649293825539
0.275065842890649
0.319396645192148
0.258991734656417
0.269610153417278
0.26361813273422
0.262161634208957
0.262120050351213
0.304538935205017
0.246646568847986
0.28911657020964
0.27608848726728
0.275067308666537
0.275941725398065
0.235143240378797
0.293435681694986
0.278042638585992
0.30038960478065
0.329425836547108
0.300665538493327
0.278219494901439
0.255251652334213
0.283481030194757
0.242470798811045
0.255306818719358
0.218511565569558
0.278438757593914
0.334193876707147
0.244829928688548
0.301583295123405
0.320998956462979
0.25110515470389
0.263583191353536
0.28318420397111
0.317727338335291
0.292811763561912
0.317613112410032
0.283378216463549
0.262679094549059
0.296230326345982
0.266670734456874
0.277491933832077
0.305491744711162
0.308510403316786
0.277962336247179
0.27520096772734
0.303092565605985
0.298133825756452
0.241435849673218
0.309545217390194
0.340476062674123
0.280187829011196
0.235681774287783
0.272122674167159
0.301360322238122
0.276338778073649
0.246819755277101
0.254754380472906
0.300311339895751
0.311475095725073
0.252513109658939
0.298296440400267
0.293281102808054
0.242117759793656
0.276629390183488
0.290286264326596
0.277597098945522
0.28413503284065
0.223937902181594
0.20926894895955
0.298429656977024
0.290883407512421
0.264032629640826
0.292502018053228
0.337777851784227
0.26131669848224
0.300751053513596
0.264565549332154
0.303156821554239
0.277135221836723
0.233853490609132
0.25811725947484
0.258476278572123
0.291116597568318
0.290620993574634
0.250980561992383
0.288183417935022
0.271675826940676
0.282562941020687
0.227020992133835
0.311490123616564
0.25204091024929
0.261005265349615
0.253058332643446
0.307585315739015
0.258216077679389
0.276159844465546
0.295701533015418
0.299268675166069
0.340929788922926
0.217674702073654
0.25846084377938
0.252519449159765
0.312232039886792
0.268966021348957
0.331700298610885
0.259424871952355
0.29771185228909
0.283501799971497
0.296446763774033
0.273681540853968
0.300831964094159
0.245832520874767
0.257422239231246
0.250627769040662
0.299425441936882
0.240246224644135
0.286981993015974
0.280406412104787
0.193426536107849
0.276183857337782
0.301780089675677
0.246190106288309
0.261284869272714
0.268973530264602
0.248440825149714
0.279135543200057
0.28292670438236
0.247490682511714
0.224136103140508
0.318856627977739
0.334145231223106
0.269284821668666
0.238734757452763
0.238858556766304
0.320400332268501
0.266155903496265
0.260859832483197
0.244970579850245
0.28037453423002
0.255127427892356
0.267720505583179
0.301109579105556
0.276247167786214
0.272607226327348
0.266676811980292
0.27511358737215
0.261488362419117
0.274027047031788
0.229431044522333
0.286272544206237
0.287093308246483
0.216337199687422
0.258418963370709
0.290888052374895
0.273768929688177
0.258246261285923
0.273837536491674
0.222625058661427
0.256172328523828
0.306655755202692
0.337110968591625
0.314259197420485
0.262176196241232
0.283810531329172
0.31425827546757
0.258791316780797
0.264407481925255
0.222566141903532
0.243043172869314
0.280976315401167
0.293533180281727
0.278061962269782
0.295352853350188
0.261120994308352
0.237855418475789
0.209323691912767
0.271057065087756
0.307552656845897
0.319331750949767
0.321069898144003
0.268958306587937
0.248841383516098
0.225148626228986
0.270393999671533
0.233377551554227
0.242639126627032
0.293497894109403
0.353124728530087
0.299036242841593
0.284204686202248
0.2826228415642
0.24805283706229
0.265252539005142
0.296783146791453
0.273297278412329
0.297887963076141
0.289502383597884
0.221578609542343
0.278422546720739
0.307857269664126
0.301331062251046
0.291833052538942
0.276163559839066
0.274052306240107
0.292799479217756
0.265396014185209
0.287488055094257
0.261695857302663
0.311469326406734
0.288366754604451
0.247788325738615
0.242701678341629
0.268204396979966
0.246872518623529
0.296767435445154
0.256359924623893
0.270858439633658
0.275918024361059
0.303208308425197
0.332527073662487
0.270338635713059
0.303964435672251
0.246040924055361
