X,Y,Theta
7.33453257107008,5.732200106608,1.55562923420837
7.3501510731151,5.75410402461019,0.969207027232949
7.31114184947753,5.8598596466673,1.13634997722922
7.39006546577972,5.97260147542771,1.39516942774995
7.30114435020591,6.13289362831805,1.45269399776493
7.24674214437887,6.18513039577381,1.62953407410698
7.10214707293516,6.25752387435373,1.81930466758332
7.09196946047157,6.39420705016283,1.19144644631506
6.97371924019445,6.53446032945298,1.89440342330617
6.88616897861012,6.63998766959655,1.30645903571545
7.04315929472061,6.71143106705804,1.3608523146868
7.21661420831741,6.67288736184347,0.429879891311528
7.25292628400981,6.69479982395124,0.266586670321732
7.35325759809522,6.64869054355065,-0.22286658201688
7.50249823049684,6.51231835119377,-0.207350897362947
7.56222665280851,6.44771291123867,-0.424685955609641
7.5858815465192,6.34168771259943,-0.623956081488867
7.49304667644891,6.3540524672152,-1.8999263500669
7.30016268831553,6.18312602256044,-1.64301024313731
7.34538358776219,6.2004883582337,-1.00732110632954
7.26409999947984,6.18057130813852,-0.440872994494007
7.29137118510147,6.00323422207171,-0.930222043913469
7.44801076259203,6.01214703145325,-1.58193263833534
7.30175534710267,5.95856386411351,-2.0593543270445
7.30689528117697,5.88466768660245,-2.03648911738354
7.16879173692536,5.74933894693964,-1.81471335509234
7.1601489739532,5.79310612739929,-1.84620170876478
7.11667408714892,5.83371318336183,-2.08908221987529
6.9716055922316,5.73368332088623,-2.02144065087472
6.96612576453293,5.54919828978945,-1.64416768329551
7.01121642781211,5.42498366734442,-1.691675539819
7.07616954956381,5.46398898486085,-1.87270825980701
7.08578323888123,5.31302229936037,-2.29631008582702
7.08525199161399,5.06053794543595,-1.63676118874715
7.08008975459666,4.83464166130643,-1.80698161040544
6.89201585476425,4.84668793055815,-2.40692539200295
6.70826347888498,4.93235182540541,-2.62412872294679
6.54372519284314,4.7976069734694,-2.11166069389806
6.54766071163999,4.78154932470439,-2.55197010759713
6.43398285308816,4.83027839480665,-2.67903671050804
6.2852999660635,4.78721294263457,-2.95938559779466
6.08206550542925,4.92825096026468,-4.06764913569774
6.15696070343224,4.90382315648017,-4.9543732324494
6.16466997723758,5.15858720972202,-4.69623028796562
6.10968928501414,5.10762501578595,-4.91333271300269
6.18759221320437,5.34847984658768,-5.26089364338243
6.31213331881316,5.57817759675833,-5.43253451341278
6.20406738664613,5.50482057323464,-4.47414108591862
6.18884172415821,5.6071179162463,-4.09752775653622
6.17191547425232,5.88064467513372,-4.62185808974525
6.26494922975572,5.99285180688213,-5.24452448018134
6.41351781508066,6.10644780542631,-5.7175093018671
6.42696974762609,6.08375760328327,-5.06353582373957
6.38557741851161,6.21841832311324,-4.68877505886652
6.47864459545288,6.38454282915735,-5.65489124052501
6.54692435631304,6.49426635250969,-5.61745319795531
6.67751296175501,6.68285716561069,-5.31409331320463
6.69429208637286,6.77707031976291,-5.68755456414716
6.91083531965185,6.86086120197435,-6.14584825649954
7.1462788898725,6.85974080850131,-5.84336375451482
7.24652416328182,6.86648592303962,-7.04097401139046
7.17400343682724,6.86700463111886,-7.38851864902752
7.15296165367023,6.73225146944683,-7.03473226817
7.31299927303523,6.6928201602719,-6.29769219461341
7.31270927310424,6.80482180963141,-6.10674611207297
7.46478726532409,6.70004850362033,-6.32422087211885
7.46031514969361,6.7422020010643,-6.33797272613361
7.62752338158272,6.55018664076114,-7.21843925370139
7.69672350759111,6.60119312334734,-7.68493725926002
7.65928093789308,6.61778235230944,-7.86018234619271
7.73950010459096,6.5010597336439,-7.49978983299183
7.815862330965,6.47017496942169,-6.47672123484005
7.88571365541219,6.43492131124448,-6.42269740026616
7.9936343326654,6.4170191188237,-6.39242402998938
8.16008481965168,6.40206109392872,-5.90496552162217
8.14229369340236,6.46721561451451,-5.98285103995542
8.2634635948383,6.50503916347411,-6.7895902362137
8.34913694936492,6.47093375483338,-7.09742687222725
8.37584134954362,6.53564677250193,-7.58683739931296
8.46641947266757,6.52380527269742,-7.09131132334096
8.54866115515567,6.48178099065014,-7.576843784476
8.56117872919339,6.36303993516104,-7.44672827873977
8.64530325426712,6.22430831887338,-7.16731312310985
8.7398925229491,6.24209992385329,-7.1679227055096
8.80118013709203,6.1025757305809,-7.07962774673799
8.83887900575577,6.03489738505983,-6.89877152448132
8.95898981665205,5.8157599927962,-7.11448793695044
8.91316315619024,5.6488558138273,-7.17364278484392
9.03384298710022,5.58091654622404,-6.93714531272966
8.94433928974555,5.50254989225212,-7.44414771278425
9.05967727005047,5.40032454109202,-6.84589532016015
