X,Y,Theta,FmPi_x,FmPi_y,Xi_x,Xi_y
0,0,3.9269209190688,0,0,0,0
0.290112935006987,-0.245201879635063,3.99947418422917,-0.0654041469172294,-0.0756458694578195,0.355517081924217,-0.169556010177244
-0.241833808140594,-0.370494186144551,3.82685217553928,-0.0774254828481247,-0.063287396894917,-0.454521260299456,-0.0620049096145704
-0.843903759133741,-0.280014301148975,3.41326395890896,-0.0963323760872756,-0.0268341818839274,-0.505737574905872,0.117314066879503
-0.694137208027886,-0.129033138400765,3.41195779133348,-0.096367343840544,-0.0267083328030481,0.246133894946399,0.177689495551259
-0.710794703129422,-0.215842859313602,3.85285486641315,-0.0757538519160627,-0.0652790465607399,0.0590963568145266,-0.0215306743520975
-1.02527771434318,-0.110432793270623,2.93990107144905,-0.0979729110304141,0.0200326908883099,-0.216510100183347,0.0853773751546688
-1.04516267374644,-0.12075868696526,3.31638937792881,-0.0984761910506502,-0.017390796305973,0.0785912316473916,0.00706490261133669
-1.52171913947999,0.232938187881571,4.02592308736095,-0.0633807546831242,-0.0773490784418123,-0.413175711050427,0.431045953288643
-2.54067039751871,0.273700611295931,4.67624854719495,-0.0036132566347363,-0.0999347005623749,-1.01533800140398,0.140697123976735
-2.57472353063849,0.483079596940303,4.29231821865373,-0.0407825063792577,-0.0913060084190838,0.00672937325947864,0.300684994063456
-2.45575098045374,0.60256241032924,4.52463000236348,-0.0186657729502942,-0.09824250057978,0.137638323135041,0.217725313968717
-2.46299300078939,0.674834361585634,4.3421174903542,-0.0361868536214575,-0.0932229136263141,0.0289448332858031,0.165494864882709
-2.09083761776124,0.525906563166449,4.56004255613897,-0.0151757795394313,-0.0988417711059984,0.387331162567582,-0.0500860273131865
-1.52219853988914,0.408851481955103,3.61149231216566,-0.0891613726961766,-0.0452796821867545,0.657800450568283,-0.0717753990245917
-1.31210869596399,0.832569795250005,2.60555609670916,-0.0859739687974098,0.0510732482736511,0.296063812722557,0.37264506502125
-1.41743305849586,1.39969173051023,2.61384048535326,-0.0863941243687388,0.0503592620533591,-0.0189302381631315,0.516762673206868
