Alpha_0__Dr_0_1__H_0_5,Alpha_0__Dr_0_5__H_0_5,Alpha_0__Dr_0__H_0_5,Alpha_0__Dr_100__H_0_5,Alpha_0__Dr_10__H_0_5,Alpha_0__Dr_1__H_0_5,Alpha_0__Dr_5__H_0_5
0,0,0,0,0,0,0
0.0789446663212351,0.193948278520186,0,2.42391351959229,0.859601165334133,0.286754535485466,0.595238424007796
0.086237430973462,0.194553090070141,0,2.69104855247346,0.683421982569627,0.258563528117877,0.559609748636653
0.0836360793492135,0.183643855790131,0,2.77968817425234,0.914338352959432,0.258268827395504,0.61242673348994
0.0831084703421663,0.190398822217384,0,2.95815336231491,0.862624723122759,0.285808250685296,0.636273359526024
0.0802050345046501,0.199554505351328,0,2.64580617465013,0.84892140669814,0.278446194205304,0.596120332057982
0.0840678497741049,0.190481770686645,0,2.49528992115299,0.773985866356329,0.270560468288423,0.581533038313869
0.0832628113462064,0.179940837183404,0,2.51613431567753,0.879059932672116,0.282670162437648,0.57318790591491
0.0776120102414467,0.20643906758563,0,2.62984998814854,0.785842813133608,0.257069757625983,0.631708837002587
0.0802511366819036,0.170149776810145,0,2.54894073172236,0.863719749355148,0.250542794089019,0.554443030189373
0.0844637026969796,0.197300249449556,0,2.45413442623445,0.917566640767085,0.243603532009518,0.592704379927451
0.0807686809066287,0.187812714853677,0,2.45826476673301,0.801247365257233,0.27416059574475,0.596398364959318
0.0901288212739043,0.183054843417442,0,2.41766232609006,0.855974225334869,0.263239721758682,0.596520746291885
0.0968686885081257,0.184270006160295,0,2.77153092364777,0.811601984071769,0.258043974776854,0.569846763750209
0.0949871149321321,0.208136493260465,0,3.11638660065519,0.905307247320125,0.266723027720096,0.569705904852359
0.0808760024582504,0.199714162135811,0,2.82742522238218,0.807016130550553,0.247183710547018,0.609735931861367
0.0837732638494433,0.189072606906069,0,2.95981862800941,0.866112054987395,0.269154904081751,0.54149604409756
0.0859199362552074,0.185819722216164,0,2.82859297216409,0.797537410729208,0.262384397504992,0.601186978215423
0.087341180156336,0.204079638859561,0,2.53509053980489,0.777055189985648,0.293063243357128,0.531906845378421
0.0832931336034677,0.204110558591899,0,2.80909985442546,0.907096395563759,0.279218779341539,0.652078270390444
0.0838500852022261,0.184525264539256,0,2.90812896593794,0.945305243090095,0.223231506788124,0.61563607647001
0.0917613602468449,0.194253492206261,0,2.86273298470397,0.899757497768494,0.255698311888918,0.591264388596711
0.0869817206886274,0.176825157935935,0,2.55595038397847,0.859283112116175,0.255646641495646,0.640707647504788
0.0820493493076221,0.202297045962215,0,2.6946532031277,0.913986370372929,0.249368385925624,0.601393600049535
0.0959373217696195,0.210565721433602,0,2.79435721013694,0.797562182338112,0.273431677171993,0.564063183094258
0.0859790011074636,0.172616732350811,0,2.77905786829735,0.860099570902129,0.2575643356678,0.606638658210871
0.0817197682530006,0.197802900784487,0,2.55800237301472,0.878932082404083,0.267149383073815,0.608825368577173
0.0930311933768941,0.186024432013466,0,2.54354367046895,0.973928878937014,0.275664189146874,0.643661411314775
0.0857297174156625,0.188203005287316,0,2.67688869411564,0.830880131286578,0.253312620250583,0.645591151522306
0.0825536349667886,0.194158630674718,0,2.35012454166086,0.866927424378433,0.285989253741502,0.578767120541589
0.0845342585213021,0.199185534567794,0,2.86344849591598,0.893667786245362,0.270672460602325,0.587466622629226
0.0889507983661824,0.20513571347474,0,2.88613169419419,0.84249501140537,0.306422557619326,0.636413093195477
