Alpha_0__Dr_0_1__H_0_5,Alpha_0__Dr_0_5__H_0_5,Alpha_0__Dr_0__H_0_5,Alpha_0__Dr_100__H_0_5,Alpha_0__Dr_10__H_0_5,Alpha_0__Dr_1__H_0_5,Alpha_0__Dr_5__H_0_5
0,0,0,0,0,0,0
0.1,0.1,0.1,0.1,0.1,0.1,0.1
0.199472992983383,0.197604200403045,0.2,0.126392922204492,0.17025087497352,0.195548242113762,0.178777679743915
0.298576156930583,0.293669708129112,0.299999999999999,0.158035556912067,0.217896554997115,0.288160780720241,0.243734486986057
0.397464235227018,0.388028742800468,0.4,0.16898604469464,0.251718922207294,0.377719293801831,0.302980701636589
0.496001514307487,0.480476890953492,0.5,0.185665732223582,0.280589106207358,0.464910201358742,0.351726300996277
0.594207617864384,0.571242553407021,0.599999999999998,0.205567061362952,0.310249867196197,0.548749476119799,0.400017767702241
0.692035460274416,0.660161463630356,0.700000000000001,0.220652981683908,0.333979691311924,0.628426071714145,0.443447421914875
0.789842174544898,0.747435844562326,0.800000000000001,0.239514882322085,0.365833576453676,0.704683622693426,0.477609856853173
0.887481106327922,0.835636838482906,0.900000000000003,0.258110018165152,0.400660369982108,0.780057421239787,0.512031608505513
0.985113526070165,0.921692436500509,1,0.276164547506524,0.424920250393887,0.851348525272838,0.542576560497903
1.08214424531902,1.00649233517056,1.1,0.283484838473492,0.447003853010608,0.923607949739479,0.577628081432421
1.17886942648125,1.08807743001882,1.2,0.298061277876069,0.47167096436518,0.993334030152997,0.609681751977985
1.27474919792518,1.16982754079681,1.3,0.310847753484272,0.491553448064279,1.06420609603912,0.637190468274846
1.37073319048188,1.25054909775752,1.4,0.322432896652808,0.501841883841573,1.12978736477225,0.658308272890773
1.46648950454503,1.32893472534496,1.5,0.338547451486279,0.512334541480479,1.19161333644536,0.681173458575805
1.56197990503666,1.40491948463871,1.6,0.349339728942183,0.525578116451177,1.25046510214003,0.703880319218973
1.65689577045922,1.48231818545891,1.7,0.356013984952015,0.547563556235757,1.30932767995018,0.728671816217052
1.75156429617063,1.55886916730992,1.80000000000001,0.364451472023572,0.57283086239562,1.36717588336582,0.758587688180233
1.84535875529667,1.63496506926356,1.9,0.374430750760208,0.583739616116413,1.41901079780532,0.783191180812051
1.93860604340677,1.71026926785012,2,0.382245368316335,0.597204001815722,1.46794224027375,0.811062305781331
2.03108409965994,1.78479314364908,2.10000000000001,0.395935432145279,0.608672635899029,1.51342674328543,0.837830545138443
2.12367699608604,1.8577595185208,2.19999999999999,0.408243157638281,0.623364261586323,1.55944871165371,0.857494947364043
2.21563492138664,1.93025075223288,2.30000000000001,0.419849344104264,0.631043185636972,1.60636999977639,0.873928738233946
2.30744973181887,2.00357575827358,2.39999999999999,0.428837594767805,0.65041824028362,1.65366162671868,0.892350689603184
2.39903729154728,2.07468871121515,2.5,0.443189819987555,0.671945325640625,1.70073181479121,0.91630143837972
2.49056068562605,2.14260950823852,2.60000000000001,0.456466140534571,0.682953060496612,1.74857791460452,0.939491814598938
2.58171355782843,2.20901876735456,2.7,0.464906206573783,0.691422715427705,1.79479458012136,0.960806183182703
2.67244291938547,2.27581668243985,2.8,0.474700352075539,0.705628486341564,1.84087826997852,0.977386923968585
2.76283809974304,2.34281490182315,2.89999999999999,0.475132683971684,0.721581385292191,1.88766046365068,0.997445051149236
2.85309080733135,2.40833090963575,3,0.482074012814219,0.740476616031135,1.93363935796647,1.01474496818674
2.94329483616091,2.47216360282069,3.10000000000001,0.483471604151617,0.748515654010906,1.97558199251777,1.03630005891634
3.03290541516458,2.53534878574042,3.2,0.500075434655303,0.746813740320656,2.01608490803684,1.05667841999598
3.12180336490522,2.59742677764607,3.29999999999999,0.503379019178173,0.754658521453207,2.05670474697958,1.06793159552064
3.21061802074852,2.65634441933418,3.39999999999999,0.518210585186967,0.757540073462033,2.09524341259621,1.07960297090345
3.29935395255886,2.71289982414086,3.5,0.531474534513563,0.757915779220971,2.13070692080225,1.08855983728934
3.38843467828106,2.76842192068905,3.60000000000001,0.541352360554226,0.764096744480107,2.16541810843827,1.09973087138726
3.47621710336436,2.82144485763838,3.70000000000001,0.5422033497775,0.768835831503204,2.19894536742307,1.12151702558685
3.56398993790428,2.87119937120602,3.79999999999999,0.546795662773502,0.772858126950428,2.23089910021811,1.13856676213764
3.65189290213867,2.92019614025204,3.89999999999999,0.54600627176908,0.787094497039689,2.26087199239815,1.15806436425537
3.7385887815487,2.96875912026713,4,0.544867382625545,0.808512856896148,2.29117391164898,1.18152577134531
3.82556307652234,3.0173304602022,4.10000000000001,0.553356724900736,0.822843265801102,2.32237338482032,1.20346789846211
3.91207944995566,3.06654078010164,4.20000000000001,0.54845826225788,0.826352646141591,2.35350615145814,1.21689430373648
3.99827908594004,3.11519252278486,4.29999999999999,0.550674095396634,0.828371085841628,2.38390268212046,1.22967518339462
4.08352871021029,3.16320672544069,4.39999999999999,0.56033164975152,0.832924601216673,2.41395596569165,1.24753064561483
4.16866614317266,3.21093853574992,4.5,0.562641356244301,0.842471229842658,2.44109756221668,1.26247885789265
4.25413332812248,3.25850264518211,4.60000000000001,0.575486815394388,0.844257146173079,2.46850518275519,1.27850274218679
4.33923255520341,3.30548620071332,4.70000000000002,0.578467009248542,0.854379289816849,2.4953278447927,1.29262200019333
4.42479330774408,3.35350940317053,4.79999999999998,0.591836997172505,0.85539201494097,2.52294979433902,1.31214151104512
4.51069611934654,3.40116280198133,4.89999999999999,0.594102247751987,0.856851145248537,2.54885712723958,1.33186515865761
4.59626664511709,3.44628870451076,5,0.603391508870444,0.862599658166525,2.57982983789029,1.3403571256351
4.68169025757488,3.49243514483361,5.10000000000002,0.615186726731865,0.873538066564363,2.60590180328532,1.348119324624
4.76777614132077,3.53704888056824,5.20000000000002,0.624166495481369,0.894782293658151,2.63020709261491,1.36104714826118
4.85268209577423,3.581278284958,5.29999999999998,0.635349599615975,0.909123568966983,2.65743374121025,1.36991594165526
4.93748774380345,3.62367353227505,5.39999999999999,0.638305170329451,0.923583188338678,2.68541953143061,1.37808329751061
5.02161384987485,3.66534807824079,5.5,0.641543265051555,0.935152475463307,2.71589247156167,1.39131162046726
5.10526563783833,3.70379903253009,5.60000000000001,0.647992206414691,0.944092119883814,2.74749640443301,1.39897247751928
5.18877373301361,3.74311842148408,5.70000000000002,0.646548097611876,0.95317810553528,2.77903821538088,1.40596195760554
5.27174299393561,3.78146224680447,5.79999999999998,0.655361614626435,0.964491459380087,2.80926540730604,1.41311383564367
5.35500980948906,3.81986736361367,5.9,0.652449062607313,0.968521596791225,2.84049764961438,1.42164954140186
5.43786334372021,3.86017092965546,6,0.659097265225739,0.9727469887011,2.87056573851779,1.43048458687827
5.52030716769103,3.90026354637058,6.1,0.662862100252399,0.979724039701924,2.89881740658865,1.44037742883541
5.601620900512,3.94194849014842,6.20000000000002,0.666363381424464,0.986130009151485,2.92734927245855,1.44652275853137
5.68249303623982,3.98195513289376,6.29999999999997,0.678576194782089,0.997125289965024,2.9520594192266,1.45341909910777
5.76351945067285,4.02357380972716,6.40000000000001,0.688101433093704,1.01040689124885,2.97310755272058,1.4653285462344
5.8442592911969,4.06358204898921,6.5,0.693770678826407,1.0209553573408,2.99615390597677,1.47656631086431
5.92492018392159,4.1044147370427,6.59999999999999,0.697504552923528,1.02729237263059,3.01741035317573,1.48994397255427
6.0051898535093,4.14555755160581,6.70000000000003,0.707557570503569,1.03438117002841,3.0404306595678,1.50066280981905
6.08503462992889,4.18616557945764,6.79999999999998,0.709472955249361,1.0336139893435,3.06469047320835,1.50934831201448
6.16453406108604,4.22559109382411,6.90000000000001,0.718720162412635,1.03726374520337,3.08879361070096,1.51446928420086
6.24401137539254,4.26845566715466,7,0.723032294823585,1.04818721974176,3.11289226287552,1.52345044391413
6.32235981696672,4.31115289343757,7.09999999999998,0.730482437936181,1.05528526941239,3.14163893253451,1.5376373160176
