Alpha_0_25__Dr_0_1__H_0_01,Alpha_0_25__Dr_0_5__H_0_01,Alpha_0_25__Dr_0__H_0_01,Alpha_0_25__Dr_100__H_0_01,Alpha_0_25__Dr_10__H_0_01,Alpha_0_25__Dr_1__H_0_01,Alpha_0_25__Dr_5__H_0_01
0,0,0,0,0,0,0
0.162401835220122,0.166264460071532,0.167599788257482,0.162473960070128,0.169809869438786,0.165574321820103,0.167077493855416
0.253135954741631,0.244665223970709,0.268673617774133,0.249618051163599,0.266488368077574,0.28392105247867,0.247668853715242
0.313848718462572,0.312077913215039,0.322621550176368,0.313792807793223,0.342287371208511,0.373735621616566,0.316377285537814
0.359670347768508,0.375860076907358,0.355248238368935,0.384176269593177,0.415518441826547,0.423350847687243,0.368007789065825
0.431992097435575,0.430290521210843,0.386393205558307,0.453091186848371,0.466553088052636,0.439142942556241,0.421392805329331
0.466165355179166,0.477210420360211,0.422270951025355,0.50263966392207,0.501862271896735,0.499363098227605,0.458994086315064
0.505279945355589,0.528774630071134,0.483354446801667,0.552325454737838,0.52896742167325,0.515408522217594,0.476620863907262
0.539865766834475,0.593646784506501,0.507963243575755,0.595845819258583,0.542125955652288,0.542783009141602,0.514653975394434
0.580474799529881,0.632291764293633,0.518466055467976,0.634396667650504,0.579331229589263,0.574908353123386,0.553273842694646
0.626628533185908,0.660756002553639,0.553644741075112,0.674824849129533,0.614038765837686,0.625275866376899,0.594008273951825
0.667460425857686,0.691407760530257,0.611701829228437,0.705788231551605,0.621288494471292,0.645280460350268,0.638432512992082
0.684453242784471,0.699364813775851,0.629928035952814,0.742547737578357,0.63689722757111,0.659616736045945,0.675202870579088
0.705507208530043,0.702641659520088,0.662619945520057,0.766398287126089,0.652415892813009,0.680831591765225,0.703096538553346
0.756238499636855,0.722615286984282,0.673949301186016,0.799484026597916,0.678090672597336,0.714130507795585,0.719194796613645
0.785840776069955,0.738573321829178,0.69381099348954,0.8309711686035,0.695168928878989,0.768766496691778,0.739329007048943
0.811883995104442,0.760847378836928,0.720007583012967,0.860218246802675,0.724820793154518,0.801927559370681,0.74978082462035
0.825303029863129,0.781054341840596,0.743475671830303,0.890801386625129,0.739932402263583,0.821769647106897,0.757638002727966
0.852174232267443,0.78277270318921,0.760719977759758,0.927824171771733,0.77107777539782,0.845010069439753,0.785198892968688
0.851093281129681,0.800743883815395,0.781103691792721,0.949474903003952,0.790174324544579,0.844792615189345,0.812498757580496
0.876663390132718,0.801813526384982,0.808180880128233,0.97691693349479,0.804171723414971,0.861698310793722,0.833887795241607
0.88130963862878,0.825633693796885,0.852883326920301,1.01591954434611,0.827469865552637,0.885339661838491,0.855574556448739
0.889159878465828,0.852991622369046,0.873662009026382,1.02536151593159,0.857247142154295,0.90038657546606,0.875527216216916
