theta_array,theta_org,x_array,y_array,xi_x_array,xi_y_array,fmpi_x_array,fmpi_y_array
5.28502868030656+0i,0+0i,0+0i,0+0i,0,0,0+0i,0+0i
5.24783262472157+0i,1.56868475556691+0i,0.0335698349647696+0i,-0.0890260733887235+0i,-0.0174524292900526,-0.00302183773540756,0.0510222642548221+0i,-0.0860042356533159+0i
5.21548978289582+0i,1.5683301629009+0i,0.0844972976393124+0i,-0.214636179825783+0i,0.00271301871210443,-0.0380009322976296,0.0482144439624385+0i,-0.0876091741394295+0i
5.17299611606039+0i,1.56802849396313+0i,0.140574196754272+0i,-0.40508305923604+0i,0.0116276940601636,-0.100868599844301,0.0444492050547961+0i,-0.0895782795659567+0i
5.12189330312721+0i,1.56763598529762+0i,0.153773329893789+0i,-0.515154331226897+0i,-0.0266163351705299,-0.0183394428187992,0.0398154683100465+0i,-0.0917318291720583+0i
5.10417842687175+0i,1.56716017818138+0i,0.139830250982954+0i,-0.6191395851827+0i,-0.0521273669912166,-0.0115625286995407,0.0381842880803819+0i,-0.0924227252562615+0i
5.0773961292366+0i,1.56699804950288+0i,0.174227502317561+0i,-0.704661904237618+0i,-0.00129834590341561,0.0078898018813969,0.0356955972380228+0i,-0.0934121209363156+0i
5.05868089286133+0i,1.56675709712864+0i,0.306568598559849+0i,-0.800740134573211+0i,0.098399878062609,-0.00201445564799302,0.0339412181796784+0i,-0.0940637746875994+0i
5.01160439766756+0i,1.56660172761658+0i,0.402299617499352+0i,-0.868118943595174+0i,0.066253961411189,0.0281779964890651,0.0294770575283137+0i,-0.0955568055110283+0i
4.96884429950239+0i,1.56618864799688+0i,0.478317558235936+0i,-0.916505464819494+0i,0.0506526007456856,0.0483429961276551,0.0253653399908985+0i,-0.0967295173519755+0i
4.93836781587868+0i,1.56582058035853+0i,0.528018735710219+0i,-1.00051604461538+0i,0.0272951356573327,0.0134469457734468,0.0224060418169504+0i,-0.0974575255693323+0i
4.92450491380915+0i,1.56556440969688+0i,0.584536057383626+0i,-1.14326931229046+0i,0.0354644336785047,-0.0449945038373824,0.0210528879949029+0i,-0.0977587638376942+0i
4.87752831259264+0i,1.56545512401192+0i,0.679548614008657+0i,-1.24502153456389+0i,0.0785735797007204,-0.00311267626027271,0.0164389769243097+0i,-0.0986395460131585+0i
4.8300178572015+0i,1.56507320086443+0i,0.745922308438933+0i,-1.32453941703149+0i,0.0546379142905273,0.0197910872406393,0.011735780139749+0i,-0.0993089697082367+0i
4.78457828505015+0i,1.56469571137925+0i,0.762253511109949+0i,-1.45901497122841+0i,0.00911854056782574,-0.0347360058453005,0.00721266210319043+0i,-0.0997395483516203+0i
4.75003845373589+0i,1.56434282079085+0i,0.771576757047922+0i,-1.6697007166669+0i,0.00555918799785771,-0.110756611209162,0.00376405794011472+0i,-0.09992913422933+0i
4.72069425918221+0i,1.56408313965835+0i,0.836103236717505+0i,-1.77904760967311+0i,0.0636959613377767,-0.00935034186918574,0.000830518331807212+0i,-0.0999965511370294+0i
4.70085442633923+0i,1.56387312031555+0i,0.905632588887058+0i,-1.91748573657568+0i,0.0706827819971759,-0.0384447791256649,-0.00115342982762368+0i,-0.0999933477769034+0i
4.63875982290616+0i,1.56373695963583+0i,0.947758737289581+0i,-2.06026830523656+0i,0.0494824132488025,-0.0430535088662951,-0.00735626484627931+0i,-0.0997290597945824+0i
