Alpha_0__Dr_1__H_0_5
0
4.29614113289019e-17
2.45065124880052e-16
2.99580265385498e-16
2.67184960789251e-16
3.46852164270874e-16
3.66821898811746e-16
4.13548762616437e-16
5.19259272631903e-16
4.15407418105522e-16
4.18486833257168e-16
1.18192266512191e-15
1.51346380218509e-15
1.83662791548246e-15
1.73599976295423e-15
2.0581590596975e-15
2.33146835171283e-15
3.09471556487003e-15
3.21166112795537e-15
3.00547304593393e-15
2.60133570547882e-15
2.84211311833631e-15
3.72876299253792e-15
3.52601425951839e-15
3.79971025550156e-15
4.25762448061019e-15
3.51667998964344e-15
3.75292606890057e-15
3.29345372622554e-15
3.36014459599222e-15
3.60779779590635e-15
4.76577593152346e-15
3.62710615433014e-15
4.12827839095334e-15
5.01119468286112e-15
4.99559240017744e-15
4.86306411169319e-15
4.32749687439552e-15
4.20225892293849e-15
4.16395308723215e-15
5.34293028287712e-15
5.10219657327052e-15
5.05690033626474e-15
4.54694727896282e-15
3.77693456426592e-15
4.44459130122326e-15
4.56858236042348e-15
3.95131270370989e-15
3.76385800603503e-15
4.82744921344638e-15
4.66822048608787e-15
5.27014968522304e-15
4.28264124651932e-15
4.62222704437328e-15
4.90847499877763e-15
4.45935742595795e-15
4.84104768887282e-15
5.10541664085093e-15
5.63777621403421e-15
5.49906065009944e-15
5.22001632511902e-15
5.58505818775545e-15
5.37818741381367e-15
5.26078607163453e-15
5.27949669171305e-15
5.38429552187398e-15
5.84389453662478e-15
6.0266467330142e-15
6.34545312571575e-15
6.45586176735351e-15
5.92766222778586e-15
6.47111786212259e-15
7.06367130147128e-15
7.04969765514265e-15
6.99587344997656e-15
6.3893310952859e-15
6.39961160248997e-15
7.05435861277921e-15
6.87741122144637e-15
7.5408039083828e-15
8.18860042643345e-15
7.79373400251881e-15
8.02643386523862e-15
7.51897809152542e-15
8.12412225434178e-15
8.5345273398945e-15
9.31529385335274e-15
9.54533574857516e-15
9.09389455792563e-15
9.42055475210265e-15
9.48315048890375e-15
8.26849110292527e-15
9.7564960870524e-15
1.00026925447867e-14
9.60027338638445e-15
9.70244306122814e-15
9.81694999755526e-15
1.03260689045916e-14
9.56597433645091e-15
9.87703389749837e-15
9.18738901204517e-15
8.79251776862914e-15
9.82364413402873e-15
9.36456284602058e-15
1.04274315199364e-14
9.56597433645091e-15
1.00026925447867e-14
1.03641960579485e-14
9.81694999755526e-15
9.85037518788926e-15
9.28702279011761e-15
9.63445033102593e-15
9.74301094434339e-15
1.02686127429435e-14
9.51774801530696e-15
9.51083857845052e-15
9.39260052207143e-15
1.0204393146541e-14
9.90362084706796e-15
1.00747259584783e-14
1.08658263444654e-14
1.04085012201735e-14
1.06457980779626e-14
1.00485917355762e-14
9.18023093615359e-15
9.27994156698344e-15
1.01007925633875e-14
1.09020659993094e-14
1.07073705872226e-14
1.05215721432691e-14
1.12813810934502e-14
1.09201407273858e-14
1.1051785534099e-14
1.06272567609963e-14
1.05215721432691e-14
1.12346670994454e-14
1.0590076739992e-14
1.20587462115984e-14
1.19437157964959e-14
1.21780889379882e-14
1.2258792862456e-14
1.1844229156505e-14
1.30232520755193e-14
1.33374710544143e-14
1.23921314907091e-14
1.23921314907091e-14
1.18719479614547e-14
1.23708938889991e-14
1.29320729934088e-14
1.28555964328304e-14
1.34062973849178e-14
1.22802243348707e-14
1.41645198845994e-14
1.30786597025621e-14
1.32979817862352e-14
1.37500423133156e-14
1.55494651821289e-14
1.43855660577879e-14
1.4742156537915e-14
1.43626991444956e-14
1.35429007403837e-14
1.53494774186618e-14
1.36251703241468e-14
1.4485751647353e-14
1.43764236570819e-14
1.38358319711404e-14
1.40433338743068e-14
1.35671494630069e-14
1.3489400115312e-14
1.46840723493318e-14
1.56548007936435e-14
1.72681620959945e-14
1.58052508148396e-14
1.59872115546023e-14
1.76596435750378e-14
1.53151768675949e-14
1.43947026519499e-14
1.41180329857187e-14
1.50029434319757e-14
1.3968235293861e-14
1.51771994888562e-14
1.60528677304772e-14
1.57886049431177e-14
1.49502705598467e-14
1.56548007936435e-14
1.6036478887276e-14
1.60855953235338e-14
1.64732556404625e-14
1.66794767875957e-14
1.84604417892822e-14
1.76745273902167e-14
