Alpha_0_25__Dr_0_1__H_0_99,Alpha_0_25__Dr_0_5__H_0_99,Alpha_0_25__Dr_0__H_0_99,Alpha_0_25__Dr_100__H_0_99,Alpha_0_25__Dr_10__H_0_99,Alpha_0_25__Dr_1__H_0_99,Alpha_0_25__Dr_5__H_0_99
0,0,0,0,0,0,0
0.10192529604758,0.10381714294245,0.101106447168189,0.10113502482349,0.104555187002472,0.104152625634603,0.103332990560317
0.203601748845916,0.204605148711744,0.201985465516134,0.132404727863319,0.175568258068407,0.203405059131054,0.187346191384468
0.304261237995408,0.304659118572102,0.302893561621581,0.174081469542157,0.229828899947058,0.297864163376279,0.266594452532975
0.404831237852475,0.403335819941649,0.40419380044118,0.206664739962192,0.2772044942124,0.389079178399213,0.334764879261587
0.506016690074415,0.500459639491301,0.50532936268593,0.236889969902657,0.322515454669121,0.476522078053755,0.397215513688633
0.606774556776375,0.595976923954955,0.606938412235104,0.273342109570493,0.363217242196687,0.563787790983296,0.459526430317319
0.70682908384877,0.690893764161425,0.707246097374775,0.303694859615136,0.391801917528363,0.648833208443893,0.515210424911585
0.807129169576801,0.783350211588486,0.807893225042082,0.339220572094908,0.429370653406995,0.733255234544179,0.566871447248521
0.907414732217127,0.873614509364624,0.909159607257745,0.364628031456332,0.465994052194774,0.816585837049149,0.61483037104896
1.00744032361147,0.964652898494944,1.0097372482848,0.406177013463295,0.503322369472554,0.896534587838094,0.657239871760802
1.1078982842632,1.0541006118698,1.11085695438922,0.435853985301369,0.5316765630687,0.976779277967413,0.701666719580102
1.20796463529234,1.14156476357114,1.21190417052966,0.468866459339992,0.561267990664052,1.05339370175918,0.747110256004376
1.30793473737627,1.22667341998866,1.31333106916649,0.496270534334487,0.595357679416275,1.13082740490016,0.789823126635882
1.40725774372422,1.31065731705165,1.41432043055711,0.525577993540193,0.623425792534619,1.20554373993197,0.831124721398996
1.50637493812482,1.39338051654169,1.5155241005696,0.555092481058315,0.647407278521395,1.27799386545247,0.862482130212379
1.60545586616685,1.47419625164279,1.61630474798856,0.591172917069023,0.675839579366334,1.35219822128493,0.895203312442268
1.7042656589199,1.55298573090597,1.71638570265221,0.622486030500122,0.706406448163063,1.42243396042992,0.930698131640024
1.80340823999806,1.63139623250747,1.81665941097586,0.65350825466076,0.736516183399879,1.49018670942418,0.960601758213857
1.90189744727163,1.70684392637624,1.91796236019157,0.680994234230402,0.763150467956602,1.55538393475035,0.992883272005625
1.99999866234684,1.78225939852623,2.01900231090071,0.715737249903764,0.79085239099328,1.61789887616887,1.02651460390683
2.09701397235508,1.8565035433582,2.12071847494358,0.750451141599017,0.8238860799872,1.67485128796635,1.06345049526689
2.19400975057327,1.92981983110867,2.22168438767846,0.785633264841631,0.847293221193025,1.73146286744601,1.09464089786176
2.29056822256492,2.00450623609335,2.32228699105995,0.822450163213692,0.872436724736238,1.7832803341872,1.12970685374145
2.38662023118953,2.07902914944033,2.42330309857674,0.851329943320837,0.908509536244783,1.83175371810228,1.16662541148772
2.48251855846029,2.15352202597458,2.52444434562426,0.883464369100899,0.936378074102507,1.87688638755281,1.20203958486438
2.5782629613413,2.22651236378065,2.62500607906446,0.914526107160229,0.968964076092875,1.91827357131585,1.23686396232793
2.67279495513579,2.29900565035314,2.7260120067505,0.943845796894638,1.00441329135079,1.95918639909191,1.26999061346513
2.76651857925447,2.37111781568799,2.82700856186426,0.978460709063245,1.03404020339715,1.99968018206497,1.30490337022265
2.85947744681734,2.4412086674366,2.92797955543669,1.00120082167296,1.05540765481849,2.03765657210114,1.33593388716593
2.95226394635181,2.51133781170819,3.02832986108044,1.03416273014568,1.08022064240499,2.07304621302536,1.37242756945118
3.04452595951182,2.5794624738292,3.12939768569506,1.06319201111404,1.10632741649738,2.11182862250227,1.40544894405792
3.13627581172819,2.64710083635475,3.23068065180211,1.09376747662702,1.12949225451174,2.15065866261317,1.43135183342696
3.22683340026141,2.71625265524053,3.33219404319351,1.12876840135593,1.16305668050017,2.19157303954733,1.45764423550168
3.31672681662483,2.78475885592066,3.43366638623129,1.15230330408684,1.19545436893393,2.22923733219166,1.48427832497679
3.40626401780359,2.84985278749239,3.53500413014229,1.18209975625505,1.2314674912947,2.26685120437097,1.517373634041
3.49453389874747,2.91286214625077,3.63606696529616,1.20754525674751,1.26769418516758,2.30175676077017,1.54835352880209
3.58291529872073,2.97424964799216,3.7375577396831,1.22648852550149,1.30269719082438,2.33503104804134,1.57764975957852
3.67118154180788,3.03549522229351,3.83783454426106,1.25181449658038,1.3320553420168,2.36744437407371,1.61344273568633
3.75960065989204,3.09682041240046,3.93836891851017,1.28800268920384,1.36384753270314,2.39745766165213,1.65287812101414
3.84705582441297,3.15854849851545,4.03909754915241,1.31799692333142,1.39936308060305,2.43017697261661,1.69148384552248
3.93392720004228,3.22242403573522,4.13976669285668,1.35052070271307,1.43523996726946,2.46659728971277,1.72469638962775
4.02067329848881,3.28674767550912,4.24005357202139,1.37469619040631,1.47244066424766,2.50560435482937,1.75871360025267
4.10744547190949,3.34884350042411,4.34100685798965,1.39968585577681,1.50416209698727,2.54492753563014,1.79519701007014
4.19318534234455,3.41073452434451,4.44171596463456,1.42804224415659,1.53049282961972,2.58242510875862,1.83855458050582
4.27697018474645,3.47171194181956,4.54292581819319,1.45984575495024,1.56235700106024,2.62038545181805,1.87814068181749
4.36172301332926,3.53025229582708,4.64336344906711,1.48605314942134,1.59210491442917,2.6574398097508,1.91766117520184
4.44532309088147,3.58561203597342,4.74378501509342,1.52135648518846,1.61934837554108,2.69713559501843,1.95686964208015
4.52985170208461,3.64188234453156,4.84419239144888,1.55506875210402,1.63662819671534,2.73626191986804,1.99295995573298
4.61373500364564,3.6966518103739,4.94517621688535,1.58100005765251,1.66310489282265,2.77845473562931,2.02541634639228
4.69803606118784,3.74535729920339,5.04567798326908,1.60812263364001,1.69251385530996,2.81899696611426,2.04540254956211
4.7823169521768,3.79485256638092,5.14633680993485,1.63644467204598,1.72932187395797,2.8598387053797,2.07055792317724
4.86610256454588,3.84326472373514,5.24779299603239,1.66978956328775,1.75594668449828,2.9028425104952,2.09412887126484
4.94951269341473,3.89338267358326,5.34949068669129,1.69703661630793,1.78721660272126,2.94496103433145,2.11592132577511
5.0323219686968,3.94420119539681,5.45039604430196,1.71680342362614,1.82393225140492,2.98994760403219,2.140024108169
5.11547687149184,3.99370155795847,5.55109431285157,1.74397608158415,1.86012024453466,3.03700970676016,2.16402119704548
5.19947599295,4.04211622942649,5.65227955150483,1.77323737940507,1.89622828084211,3.08582678325762,2.18607524671652
5.28277541665495,4.09158224484917,5.75335612670434,1.79909874989108,1.9213017404776,3.13445126960005,2.2110139781321
5.36582772425829,4.14448043413307,5.85391967537866,1.83567517977839,1.95256568400801,3.18381480249279,2.23785411928667
5.449018258487,4.19736872185881,5.95430036795898,1.86310297568691,1.97831865837743,3.23177653174305,2.27178429621556
5.53241421977311,4.24942438684305,6.05467969128282,1.89394315462782,2.00115664704432,3.27768956810083,2.30701372856134
5.61627714180923,4.300785949807,6.15517620119688,1.92844218719862,2.02823779471025,3.32443066084358,2.33994096357077
5.70078842170542,4.35239298291542,6.25534130295558,1.96276276871737,2.05957530512863,3.37196261610924,2.36996689416531
5.78487409236397,4.40355476310546,6.35603054062537,1.99322466138505,2.09476884471094,3.42032473202808,2.39608946731793
5.86958702700016,4.45246444688787,6.45739707324399,2.02203661820402,2.12251024996001,3.47140916190202,2.42403015757194
5.95393066996292,4.50010003400268,6.55891737091638,2.04794703970807,2.1556026287264,3.52373975960376,2.45827319265049
6.03804395044056,4.54519819840111,6.66021813171638,2.07925397418421,2.19021724883543,3.57660732781161,2.492506199115
6.12255953597362,4.59130934698129,6.7613286843193,2.10561876214656,2.21527076224034,3.62705888553371,2.53142055889561
6.20740242390475,4.63760874809592,6.86264066102622,2.13410814556518,2.23496552652955,3.67660455677949,2.56677498685728
6.291487713743,4.6837780015774,6.96485076746557,2.15827432379625,2.26487847961225,3.72106670497545,2.59876658275727
6.37419033506693,4.73103215290541,7.0671577976267,2.19269681596171,2.30218339177201,3.76620328383943,2.62925058414974
6.45714871778774,4.77765691242088,7.16944744307603,2.22353532112882,2.32808639919096,3.81254493506884,2.66537996760018
6.53867408142359,4.82342065901649,7.27076705057137,2.24748241479016,2.36552113760008,3.85800850623606,2.70234627195956
6.6203324639104,4.86991745892067,7.37210643660775,2.27488666622888,2.39344977717407,3.90478193314582,2.73158311553823
6.70253453832303,4.91259344545106,7.47348522805058,2.30539102790218,2.41897469313641,3.94860153452671,2.75627700002953
6.78471677740563,4.95549398961257,7.57482725581007,2.33798646257671,2.45721222567895,3.98797542829293,2.78032259577701
