Alpha_0_25__Dr_0_1__H_0_99,Alpha_0_25__Dr_0_5__H_0_99,Alpha_0_25__Dr_0__H_0_99,Alpha_0_25__Dr_100__H_0_99,Alpha_0_25__Dr_10__H_0_99,Alpha_0_25__Dr_1__H_0_99,Alpha_0_25__Dr_5__H_0_99
0,0,0,0,0,0,0
0.0271854979593291,0.0257964225304311,0.0237945008659467,0.0237093989418023,0.0243613267926699,0.0274502231021717,0.0252214634802452
0.0538375319011348,0.0511432900981243,0.0475072116360484,0.0677696275493701,0.0562820329031526,0.054428383737333,0.0548516207961476
0.0804236209404389,0.0762659491638594,0.0716261201744746,0.081905346595631,0.0867673009976599,0.081382207226869,0.0855637889000212
0.106673940992541,0.101187347879341,0.0967348669057019,0.105968712453165,0.114884970143959,0.108361295780872,0.116881968116341
0.133441179488336,0.126766979252677,0.121214659623887,0.120063299271379,0.140144788556984,0.136690689896179,0.146535001832475
0.159039354628574,0.153473965486246,0.145863605386761,0.142022716803383,0.170324418976092,0.165794036594188,0.174913032172024
0.184262425689554,0.180760353069471,0.170808775183591,0.154291704450346,0.195145530053079,0.195165386970473,0.210950463340032
0.209318766851834,0.209147352146312,0.196189868493347,0.166245375934541,0.211719212777928,0.223139506775225,0.243490348830195
0.234791546524113,0.236628197862017,0.221155324452019,0.186223929027155,0.227790911486641,0.249369362067784,0.272969563237602
0.259444119710461,0.262083917297327,0.245862542637667,0.206108114704868,0.246019124212838,0.277687209985672,0.29638883214587
0.284491750572425,0.288566197555098,0.270261861571107,0.219219768338005,0.256965969782293,0.306571437262239,0.31835780224966
0.308449031398397,0.317220758016095,0.294609013582375,0.235792667372023,0.270094076537144,0.337003661459137,0.347460089967752
0.333645782998184,0.348080809866999,0.318962572083312,0.258474943516111,0.291639047900367,0.366713732563304,0.370363668571257
0.358516374687505,0.379009970355035,0.343762814069949,0.269581204445631,0.310837184888725,0.395060316926327,0.395976884731071
0.382907278081833,0.409061209706711,0.368087896998966,0.284703558351716,0.3297630966055,0.42268386602518,0.423203882203158
0.407029592797568,0.437605130118045,0.392437303388757,0.298482920082516,0.342099548349192,0.447239465779817,0.444999022466208
0.431287120662803,0.469309737769573,0.416344432711578,0.318203998502919,0.359725573533597,0.474946031553793,0.461130623267834
0.456791326783017,0.502614441656433,0.439967912970118,0.328761305845925,0.381125905862846,0.505582605628556,0.486922298901687
0.482470513113717,0.535711097062157,0.464059470547495,0.337051546960387,0.394680555267801,0.534378986268701,0.501172548531188
0.507001663807712,0.567215396966099,0.487411873978688,0.348478395627999,0.413579877575681,0.566882555859687,0.518340880478396
0.531750887189869,0.598414746420291,0.511409230801238,0.373436361212442,0.434691285746026,0.597869299047779,0.540981964761183
0.555703993201615,0.627544021617335,0.534943502434246,0.386233599913993,0.456147120233883,0.628598862429784,0.562700993290529
0.579295671856995,0.653222554622393,0.558762068958678,0.403083416204361,0.485972833276385,0.659880068243973,0.58333711930924
0.60328841805422,0.67708143354283,0.582404373343728,0.42527849536734,0.498136629548409,0.690628414603474,0.60285145699255
0.625266302181746,0.701698235365507,0.606523560934702,0.447761602193345,0.511023733048343,0.721292379385247,0.627950721295921
0.647708456794239,0.726859326306981,0.630571226806749,0.459748011630234,0.530110681774911,0.753136036183286,0.652187160149253
0.671133636231282,0.753520703859252,0.654655671185367,0.480586025770558,0.549081678353304,0.784312566666328,0.675791759576787
0.694395711515313,0.780338198130159,0.678039526334288,0.500125391543058,0.560018880916526,0.817420187290343,0.69884924214434
0.717838233879567,0.809316575819063,0.701086029513811,0.521890248687127,0.572657155662504,0.851136864721707,0.727373596093367
0.740915381114322,0.839073892471395,0.725538100672768,0.53209869142374,0.590524257587526,0.885232204421891,0.755586898378396
0.763695574683273,0.868800113103318,0.749512781657264,0.542084700160138,0.60861768633796,0.917803478464937,0.775708182307469
0.787033987700984,0.901040110118204,0.773634577617745,0.55610651942356,0.621471852249848,0.947628115837134,0.792646764928107
0.811087586750149,0.935706225859466,0.797063849756776,0.572674989500047,0.633532126715771,0.975889509427037,0.80534275804174
0.835975739444013,0.971857687146175,0.820319743136693,0.586462930705923,0.650361148972,0.998047877185226,0.818255714162743
0.860975878213585,1.01009880851211,0.843956382760492,0.596103559743219,0.656194720518766,1.01795330293925,0.838074954748288
0.885989228189795,1.04829276463491,0.866742364768625,0.614424319070173,0.664475506399246,1.03611257966913,0.855823615674332
0.911369521133306,1.08615871237165,0.890021180930886,0.634122898960878,0.679511525752957,1.05741172659158,0.881198650109814
0.937419265766831,1.12392557446999,0.913301623465242,0.652518312451676,0.692266836992405,1.08390612503632,0.906339365282083
0.962854986377672,1.16401898404237,0.936250782404755,0.670513156085816,0.704460432778165,1.11104927844256,0.932777186672477
0.989576164929357,1.20314910263734,0.959809004075738,0.677524799949757,0.721633597600438,1.13871508317458,0.95461649099856
1.01672411054982,1.23890664106935,0.984327390394383,0.686746824923824,0.742708116063934,1.1677508405785,0.971098871508845
1.04318088753063,1.27452537387079,1.00940235997927,0.702220077373325,0.759510407947322,1.19430418991474,0.992308701313276
1.07036114646541,1.31016231283012,1.03360048977358,0.716467079051213,0.786271505641325,1.2185354253702,1.01276288029757
1.09744583043405,1.34496406228923,1.05793960245088,0.731325502414892,0.806776847237344,1.23957735772699,1.03170724116581
1.12499250459012,1.38069940357316,1.0831218127075,0.744132653569256,0.83044363895566,1.26375259061036,1.05130803794586
1.15250952258718,1.4148353925126,1.10774822456297,0.75492644581548,0.852906759475157,1.28749231547549,1.06690906147962
1.17991772650565,1.44982143231704,1.13240438436536,0.777382303203352,0.880778033969902,1.31317757540477,1.08085196664472
1.20816654772983,1.4823639243225,1.15690201789989,0.790257325059678,0.89701915767937,1.33768812774386,1.09433195833536
1.23633541938719,1.51130367405785,1.18106941504354,0.798672793687691,0.912662811021232,1.3613994541331,1.10816552645691
1.2648119622313,1.53923749571409,1.20531984500202,0.82086882984767,0.926239824645504,1.39004499200122,1.11665145429059
1.29380637063294,1.569343748657,1.22891722418506,0.839431238823325,0.94267850128932,1.41918185842087,1.12878577067474
1.32349687202737,1.59934069419057,1.25273117494367,0.856655568199177,0.965014457157596,1.44782917850953,1.1381023642465
1.35338895253719,1.63210671433942,1.27702033271569,0.864642355272426,0.98889443169604,1.47391252290664,1.14798219166253
1.38334039096302,1.66474112015808,1.30165314442903,0.879343815037228,1.00580347237799,1.49505544771363,1.16293325845077
1.41250250429638,1.69842246267536,1.32613403689422,0.892672866571628,1.02139804161637,1.50902037537308,1.17639597506439
1.44209483021567,1.73197220019752,1.35127898608236,0.908318619598533,1.0405254961704,1.52341049948926,1.18631350848654
1.47220039845301,1.76625775196699,1.37561983460911,0.928469217219373,1.06570554772664,1.53717642301586,1.20155996260871
1.50172070727031,1.7997398761934,1.40046338216912,0.936100371419306,1.08196027126948,1.54880538825292,1.2159417192114
1.53128414751782,1.83191243710725,1.42468815356146,0.942356810351063,1.10248702051341,1.55848278899268,1.22858170142603
1.56083687016464,1.8615512514389,1.44916160417541,0.956999375843185,1.11793716833278,1.57084706522812,1.24077432535953
1.59030774354847,1.8916761468245,1.47366923197096,0.965264015087917,1.13260859598912,1.58696456878337,1.25198596144717
1.61856955267962,1.91977815573972,1.49879392624839,0.981311024301067,1.14523467048625,1.60832942560593,1.26814713401707
1.64624156619758,1.94692632882512,1.52348599194206,0.99138483763203,1.1646292928298,1.63161150283499,1.29466409694631
1.67414063207012,1.97632951883359,1.54772871948533,1.01236860922733,1.17568223850851,1.6558675966582,1.30974256479164
1.70278703816636,2.00925956154806,1.57209245163685,1.02427480173854,1.19783580424878,1.68025296925429,1.32960258110787
1.73196138069144,2.04252075514243,1.59665550162691,1.0424808336787,1.21610408924663,1.70390578278174,1.34270432418899
1.75917336001493,2.07526019240795,1.62094358845849,1.06071776331074,1.23144779150489,1.72803965034773,1.35322888401881
1.78742672971831,2.10838723774724,1.64570099189813,1.07081641019107,1.24732617134052,1.75395729537371,1.36695925938933
1.81751997279001,2.1416560085341,1.67071437084735,1.08733860799299,1.26630939170661,1.7833257985978,1.37626075351365
1.84828991221477,2.17367140066654,1.69544438766673,1.09546687972145,1.28099092832738,1.80701716336369,1.38125790102162
1.87929184633781,2.20619988010345,1.72005885883096,1.10737907300959,1.29114156279857,1.83038133309957,1.39564999021584
1.90974010911438,2.23747869677197,1.74376064782994,1.12556580560491,1.3044288234915,1.85434457382162,1.40775418267877
1.9398243835258,2.26754864923625,1.76776336003491,1.14456286735167,1.32401623636347,1.87545702401724,1.42462721915473
1.97163641682483,2.29599447224308,1.79191114405094,1.15060790030264,1.33718745232237,1.89467852869309,1.4425137827402
2.00291092155053,2.32301003858829,1.81547788154927,1.16812786591773,1.35053179673569,1.9155000071586,1.46416663436203
2.03320411169447,2.35272591084016,1.83908329508812,1.17609234794525,1.36903015460386,1.93495352906577,1.47371316423154
2.06265883540762,2.38172752687063,1.86274066576217,1.20102051547296,1.38641830689125,1.95108588984786,1.48681281846694
2.09195432909591,2.41234467795374,1.88665956938365,1.21773521528382,1.39800492732263,1.96821305303967,1.49450451039764
2.11999862852017,2.44291344387385,1.91068634725018,1.23846468851109,1.41004925842718,1.98442222445195,1.50319138341649
2.14869604661636,2.47470705518965,1.93390301118291,1.24125684656392,1.42384406785682,1.9992278743648,1.51882598810224
2.17713660023941,2.50459653620905,1.95728465709281,1.25565323357549,1.43891509476584,2.0140893012986,1.54001252205832
2.20532349586653,2.53650078429805,1.98096943200142,1.26328601681267,1.45267730588759,2.02962750375795,1.56129249918185
2.23272083484303,2.5693575784489,2.0036633569705,1.27265479164904,1.46002569764923,2.04465738008143,1.57748766824852
2.25948742070951,2.60382138731311,2.02722613184723,1.28539799804508,1.46235430558133,2.06213371048195,1.59366353515801
