X,Y,Theta,FmPi_x,FmPi_y,Xi_x,Xi_y
0,0,2.6533434268277,0,0,0,0
-0.0957213655283287,0.028938213168613,2.84801136519237,-0.0957213655283287,0.028938213168613,0,0
-0.195315845733905,0.0379348521288644,3.0515044558759,-0.0995944802055761,0.00899663896025147,-0,0
-0.281972315857209,-0.0119716222584227,3.66411182468893,-0.0866564701233039,-0.0499064743872871,-0,-0
-0.372243101073262,-0.0549970256438309,3.58636682480227,-0.0902707852160538,-0.0430254033854082,0,0
-0.459056322150633,-0.104630327429745,3.66096231339768,-0.0868132210773704,-0.0496333017859141,0,-0
-0.552921184114097,-0.139117827898463,3.49369827024816,-0.093864861963464,-0.0344875004687185,0,-0
-0.634890436764785,-0.196398205165793,3.75151495475245,-0.0819692526506885,-0.0572803772673295,0,0
-0.712787415113117,-0.259104351309529,3.81936777137252,-0.0778969783483314,-0.0627061461437362,-0,0
-0.792033894435687,-0.320096117270004,3.79754933619131,-0.0792464793225707,-0.0609917659604751,0,0
-0.796839115648613,-0.419980599794042,4.66431825680069,-0.00480522121292619,-0.099884482524038,-0,0
-0.82359510263341,-0.51633472352764,4.44152930322744,-0.026755986984797,-0.0963541237335973,0,0
-0.923364778143616,-0.523117926944047,3.20947681370944,-0.0997696755102052,-0.00678320341640793,-0,0
-1.0149905247213,-0.563176915499444,3.55375320802794,-0.0916257465776873,-0.0400589885553969,-0,0
-1.11356588642403,-0.546357341629212,2.97259360836279,-0.0985753617027288,0.016819573870232,0,-0
-1.20779179957081,-0.512868876575482,2.80010984413487,-0.0942259131467829,0.0334884650537304,0,0
-1.2931085549835,-0.460705179947915,2.59282413321841,-0.0853167554126806,0.0521636966275669,0,0
-1.3673496801416,-0.393710737377958,2.40745872515494,-0.0742411251581002,0.0669944425699572,-0,0
-1.38115275823289,-0.294667943418954,1.70926921390999,-0.0138030780912945,0.0990427939590035,0,-0
-1.41387273799382,-0.200172425406487,1.90413505806504,-0.0327199797609266,0.0944955180124674,0,0
-1.47549402877559,-0.121414463762039,2.23472141188491,-0.0616212907817718,0.0787579616444479,-0,0
-1.53292150171291,-0.0395481987193923,2.18251427804053,-0.0574274729373244,0.0818662650426467,-0,0
-1.5748144103205,0.0512536966815101,2.00306192953999,-0.0418929086075863,0.0908018954009024,-0,-0
-1.57930861111443,0.151152656431969,1.61575347736007,-0.00449420079392789,0.0998989597504591,-0,-0
-1.60067812827639,0.248842695516128,1.78615227893871,-0.0213695171619648,0.0976900390841589,-0,-0
-1.67810055319477,0.312133833282467,2.45628481492133,-0.0774224249183804,0.0632911377663393,0,0
-1.77475182504643,0.337795704793654,2.88207052220916,-0.0966512718516594,0.025661871511186,-0,0
-1.87469716037581,0.33448965792489,3.17465914772707,-0.0999453353293766,-0.00330604686876338,0,0
-1.9741317901909,0.323871070752621,3.24797909338647,-0.0994346298150947,-0.0106185871722693,-0,-0
-2.07258323193485,0.306340707991477,3.31780681670896,-0.0984514417439517,-0.0175303627611438,0,-0
-2.17234204048744,0.313281897815238,3.07212489627019,-0.099758808552581,0.0069411898237612,0,0
-2.26787004004306,0.342852175137246,2.84140154610208,-0.0955279995556252,0.0295702773220083,-0,-0
-2.31825824690132,0.429229421039214,2.09888355985827,-0.0503882068582615,0.086377245901968,0,0
-2.33900409343199,0.527053803744785,1.77977250899413,-0.020745846530671,0.0978243827055701,0,0
-2.4015595825178,0.605071819518291,2.24663889136957,-0.0625554890858096,0.0780180157735068,0,0
-2.43772614934817,0.698302605440672,1.94085021008375,-0.0361665668303645,0.0932307859223807,0,-0
-2.41511866229316,0.795713598295985,1.34274999299051,0.0226074870550036,0.097410992855313,-0,0
-2.39314471770441,0.893269457982682,1.34924894630602,0.0219739445887521,0.0975558596866967,0,-0
-2.35201474923571,0.984419475501956,1.14691684822251,0.041129968468697,0.0911500175192742,0,0
-2.27485419144309,1.04802960300639,0.689434933122555,0.0771605577926256,0.0636101275044382,-0,-0
-2.17486038916182,1.04914293374506,0.0111335373960569,0.0999938022812731,0.00111333073866625,0,-0
-2.07657798428178,1.03068842505485,-0.18560897898464,0.0982824048800335,-0.0184545086902136,0,0
-1.98249505760972,0.996800331145336,-0.345727201340362,0.0940829266720597,-0.033888093909511,-0,0
-1.91609152859609,0.922030207870491,-0.844593483631227,0.0664035290136344,-0.0747701232748443,0,0
-1.86151204979484,0.838238319875389,-0.993458978553294,0.0545794788012507,-0.0837918879951026,0,-0
-1.85426341406637,0.738501379476778,-1.49824634177952,0.00724863572846256,-0.0997369403986109,-0,-0
-1.82737337067611,0.642184581531301,-1.29854509161047,0.0268900433902628,-0.0963167979454767,0,0
-1.78392320593281,0.552117477748733,-1.12131143644551,0.0434501647433022,-0.0900671037825681,-0,-0
-1.70798379613717,0.487054384985711,-0.708414971628989,0.0759394097956416,-0.0650630927630221,0,-0
-1.65645047932228,0.401355392820949,-1.02939995742808,0.0515333168148919,-0.0856989921647622,0,-0
-1.5775685597297,0.339892861459231,-0.661910882019891,0.0788819195925778,-0.0614625313617173,-0,-0
-1.51134630827022,0.264962137375999,-0.847015346549824,0.0662222514594792,-0.0749307240832325,-0,0
-1.43331447705979,0.202423882539885,-0.675621683235032,0.0780318312104318,-0.0625382548361136,0,-0
-1.34331128052216,0.15884149374567,-0.450953472641007,0.0900031965376223,-0.0435823887942151,-0,-0
-1.25298175491154,0.115939549699277,-0.443406960721882,0.0903295256106225,-0.0429019440463936,-0,0
-1.15345923566581,0.106179008577838,-0.0977610575453973,0.09952251924573,-0.0097605411214389,-0,-0
-1.07241523633118,0.164761174565863,0.625893530900309,0.0810439993346297,0.0585821659880253,0,-0
-0.987816156846618,0.111441424469259,-0.562375676317592,0.0845990794845645,-0.0533197500966043,0,-0
-0.910223253234559,0.0483594039796643,-0.682609819680599,0.0775929036120598,-0.0630820204895944,-0,-0
-0.838752324042188,-0.0215827598443065,-0.77458794926204,0.0714709291923705,-0.0699421638239707,-0,-0
-0.784648732840488,-0.105682708828116,-0.999127941781535,0.0541035912017001,-0.0840999489838093,0,-0
-0.728697912537163,-0.188565190133788,-0.977004012322126,0.0559508203033244,-0.0828824813056722,0,0
-0.686064024475032,-0.279021541976573,-1.13035481660046,0.0426338880621311,-0.0904563518427848,-0,0
-0.677679026814779,-0.378669380960856,-1.48684778235496,0.00838499766025312,-0.0996478389842828,-0,0
-0.680227152879422,-0.478636910957143,-1.59628034572167,-0.00254812606464283,-0.0999675299962877,0,0
-0.651021891746426,-0.574277136396827,-1.27442401027446,0.0292052611329957,-0.0956402254396838,0,-0
-0.621323776622941,-0.669765470543529,-1.26926671824904,0.0296981151234853,-0.095488334146702,0,0
-0.547911890512975,-0.737667569021981,-0.746428218514286,0.0734118861099662,-0.0679020984784516,-0,-0
-0.49290120270686,-0.82117699499952,-0.988304111089786,0.0550106878061152,-0.0835094259775394,0,-0
-0.433909932625285,-0.901923698053965,-0.939845605146307,0.0589912700815748,-0.0807467030544449,-0,-0
