theta_array,theta_org,x_array,y_array,xi_x_array,xi_y_array,fmpi_x_array,fmpi_y_array
3.8802918205337+0i,0+0i,0+0i,0+0i,0,0,0+0i,0+0i
3.84458856093549+0i,1.56080706266516+0i,-0.0762908741267218+0i,-0.0646506189064009+0i,-0,0,-0.0762908741267218+0i,-0.0646506189064009+0i
3.92893361283372+0i,1.56082021856344+0i,-0.146864042472927+0i,-0.135498539903267+0i,-0,-0,-0.0705731683462053+0i,-0.070847920996866+0i
3.90456257443222+0i,1.56077617053288+0i,-0.219142719963915+0i,-0.204605650826484+0i,0,-0,-0.0722786774909876+0i,-0.0691071109232168+0i
3.89121197591734+0i,1.56076865103708+0i,-0.292337550014679+0i,-0.272741668128933+0i,0,0,-0.0731948300507645+0i,-0.0681360173024495+0i
4.00005043763534+0i,1.56076251677852+0i,-0.357698094885072+0i,-0.34842521438732+0i,0,0,-0.0653605448703924+0i,-0.0756835462583871+0i
4.00194565332+0i,1.56077274017071+0i,-0.422915085815036+0i,-0.424232496979701+0i,-0,0,-0.0652169909299637+0i,-0.0758072825923805+0i
4.02891499243013+0i,1.5607641493996+0i,-0.486064136067461+0i,-0.501770858145105+0i,0,-0,-0.0631490502524256+0i,-0.077538361165404+0i
4.01656676986601+0i,1.56077819491667+0i,-0.550165808550721+0i,-0.578523549204434+0i,-0,0,-0.06410167248326+0i,-0.0767526910593294+0i
4.04671252091445+0i,1.56075630331239+0i,-0.611924939432396+0i,-0.657173468166504+0i,-0,-0,-0.0617591308816753+0i,-0.0786499189620695+0i
4.07176456399777+0i,1.56077822700021+0i,-0.671694556096691+0i,-0.73734573845869+0i,-0,0,-0.0597696166642945+0i,-0.0801722702921858+0i
4.06825892504698+0i,1.56080187608+0i,-0.731744859949715+0i,-0.817307985845563+0i,0,0,-0.0600503038530242+0i,-0.0799622473868729+0i
4.0308935423864+0i,1.56078700739594+0i,-0.794740373177654+0i,-0.894971138711955+0i,0,0,-0.0629955132279385+0i,-0.0776631528663924+0i
3.96216939530955+0i,1.56073057197862+0i,-0.862920314332034+0i,-0.968125056065609+0i,0,-0,-0.0681799411543801+0i,-0.0731539173536542+0i
3.83367433562164+0i,1.56067152348173+0i,-0.939912242020145+0i,-1.03193918515054+0i,-0,-0,-0.0769919276881114+0i,-0.063814129084934+0i
3.84494462517126+0i,1.56069825686884+0i,-1.016180091538+0i,-1.0966169644099+0i,0,-0,-0.0762678495178505+0i,-0.0646777792593601+0i
3.8152781489634+0i,1.56067816321555+0i,-1.09433286221893+0i,-1.15900401783362+0i,0,0,-0.0781527706809322+0i,-0.0623870534237163+0i
3.80073840781208+0i,1.56069705902316+0i,-1.17338443178622+0i,-1.22024819591569+0i,0,-0,-0.0790515695672902+0i,-0.0612441780820665+0i
3.80890418488326+0i,1.5607045183309+0i,-1.25193326504487+0i,-1.28213584245119+0i,0,-0,-0.0785488332586549+0i,-0.0618876465355084+0i
3.81273900236392+0i,1.56068435091686+0i,-1.33024419349445+0i,-1.34432425363339+0i,0,-0,-0.0783109284495725+0i,-0.0621884111821965+0i
3.86109676281632+0i,1.56066972293472+0i,-1.40545745544096+0i,-1.41022543137223+0i,-0,0,-0.0752132619465105+0i,-0.0659011777388356+0i
3.9565817828958+0i,1.56061512754192+0i,-1.47404508587081+0i,-1.48299724564134+0i,-0,-0,-0.0685876304298505+0i,-0.0727718142691128+0i
3.89834987524879+0i,1.56058708043794+0i,-1.54675170740309+0i,-1.55165398009151+0i,-0,0,-0.0727066215322858+0i,-0.0686567344501685+0i
