X,Y,Theta,FmPi_x,FmPi_y,Xi_x,Xi_y
0,0,1.61770759804013,0,0,0,0
-0.0264339957700406,0.0964429565475337,1.83831579864493,-0.0264339957700406,0.0964429565475337,0,0
-0.0670724505858664,0.187813170458754,1.98928996445644,-0.0406384548158259,0.0913702139112199,0,0
-0.0688515287898926,0.287797343610028,1.58858804746797,-0.00177907820402617,0.0999841731512741,0,-0
-0.0591201398194526,0.387322717604331,1.47332818519366,0.00973138897044001,0.0995253739943036,0,-0
-0.0359327299224359,0.48459729815993,1.33679247783791,0.0231874098970167,0.0972745805555991,0,0
-0.0917531491093628,0.567567659143813,2.16301614980202,-0.055820419186927,0.0829703609838824,0,0
-0.151912343232807,0.647448015692953,2.21628885059713,-0.0601591941234445,0.0798803565491399,-0,-0
-0.211982138495147,0.727395621642979,2.21517016209753,-0.0600697952623393,0.079947605950026,0,0
-0.22937616519734,0.825871242154268,1.74562585505884,-0.0173940267021938,0.0984756205112888,0,-0
-0.229081038333717,0.925870806653991,1.56784505387439,0.00029512686362377,0.0999995644997235,-0,0
-0.23838919934973,1.0254366549078,1.66401287646632,-0.00930816101601285,0.0995658482538063,-0,0
-0.294628764173417,1.10812348184197,2.16807653682884,-0.0562395648236877,0.0826868269341752,0,-0
-0.370096968743604,1.17373255209108,2.42596569170674,-0.0754682045701872,0.0656090702491079,0,0
-0.469487488975034,1.18475636668158,3.03113000052686,-0.0993905202314299,0.0110238145905001,-0,0
-0.54547233350597,1.1197463412885,3.849309022247,-0.0759848445309356,-0.065010025393085,-0,-0
-0.641701457423109,1.09254421434703,3.41708553912858,-0.0962291239171393,-0.0272021269414701,0,-0
-0.719122721191617,1.02925165620243,3.82691883822082,-0.0774212637685073,-0.0632925581445972,-0,0
-0.805704360955117,0.979215472736226,3.66560929028426,-0.0865816397635002,-0.0500361834662026,-0,-0
-0.877574935758162,0.909684037561336,3.91044984778716,-0.071870574803045,-0.0695314351748899,0,0
-0.89976287963014,0.812176626834079,4.4886474482555,-0.0221879438719787,-0.0975074107272566,0,-0
-0.936633278721745,0.719221940718608,4.33477458336869,-0.0368703990916046,-0.0929546861154714,0,-0
-0.990279067323879,0.634829231523707,4.14615467752027,-0.0536457886021339,-0.0843927091949012,0,0
-1.06978915637388,0.574181513188549,3.79321506403816,-0.0795100890500031,-0.0606477183351574,0,0
-1.10033320084488,0.478960395009052,4.40198803600039,-0.0305440444709973,-0.095221118179497,-0,-0
-1.18288505157038,0.422522890264465,3.74126866863773,-0.0825518507254964,-0.0564375047445877,-0,-0
-1.28187099392242,0.408317848318786,3.28412518689379,-0.0989859423520407,-0.0142050419456782,-0,0
-1.38033201989494,0.42579430003065,2.96592605405112,-0.0984610259725284,0.0174764517118635,0,-0
-1.47362528425206,0.461799394470084,2.77327015400564,-0.0932932643571199,0.0360050944394338,0,0
-1.53506830169066,0.540696514874063,2.23245985120609,-0.0614430174385997,0.0788971204039789,0,0
-1.61993731957578,0.593585547794086,2.58430013163392,-0.0848690178851192,0.0528890329200234,-0,-0
-1.70288572321258,0.649438590093564,2.54897958859819,-0.0829484036367952,0.0558530422994782,0,0
-1.75233115323969,0.73635895277938,2.08800323048505,-0.0494454300271132,0.0869203626858163,0,0
-1.74012706587144,0.835611460311977,1.44845045888105,0.0122040873682491,0.0992525075325966,-0,0
-1.72231383251125,0.934012114360897,1.39170822521738,0.0178132333601947,0.0984006540489201,0,-0
-1.79659501002075,1.00096214548711,2.40805676924153,-0.0742811775095064,0.0669500311262154,0,0
-1.80306874960407,1.10075237895616,1.63557902643969,-0.00647373958331272,0.0997902334690497,0,-0
-1.7435110291463,1.18108218621271,0.932812325867492,0.0595577204577646,0.0803298072565518,0,-0
-1.73233992997728,1.28045626001145,1.45885167385889,0.0111710991690192,0.0993740737987325,0,-0
-1.68910697651492,1.3706278283405,1.12372169805297,0.0432329534623619,0.090171568329054,0,0
-1.72294577871753,1.46472849499857,1.91599965987552,-0.0338388022026086,0.0941006666580675,-0,0
-1.75377779545515,1.55985675969362,1.88422299201496,-0.0308320167376153,0.0951282646950496,0,0
-1.74780693731046,1.65967834479933,1.51105221031931,0.00597085814468932,0.0998215851057075,0,-0
-1.6996850724719,1.74733840482931,1.06875194603071,0.0481218648385546,0.0876600600299811,0,-0
-1.61230516746792,1.79596712269741,0.507835648065357,0.0873799050039766,0.0486287178681077,0,-0
-1.53745394850682,1.8622792258162,0.724980746341033,0.0748512189611091,0.066312103118783,0,-0
-1.45069664424956,1.91201020366717,0.520495151069303,0.0867573042572535,0.0497309778509768,-0,-0
-1.44351258717197,2.01175181646698,1.49889381638345,0.0071840570775936,0.0997416127998033,-0,-0
-1.40963149138429,2.10583726352563,1.22514350694265,0.0338810957876803,0.09408544705865,0,0
-1.33565477890856,2.17312356236338,0.738072130411689,0.0739767124757278,0.0672862988377538,-0,0
-1.2399184247487,2.2020121499401,0.293062891010636,0.0957363541598608,0.028888587576718,0,0
-1.14039073124928,2.21171978748409,0.0972294974383471,0.0995276934994196,0.00970763754399563,-0,-0
-1.04168579804074,2.22776148815137,0.16111311650702,0.0987049332085361,0.0160417006672746,-0,0
-0.942872419180378,2.24312105058647,0.154206055454262,0.0988133788603665,0.0153595624350982,0,0
-0.850483257258584,2.20485562546942,-0.392667496407929,0.0923891619217933,-0.0382654251170512,-0,0
-0.751480629044531,2.19076734641518,-0.141353042209412,0.0990026282140529,-0.0140882790542355,-0,-0
-0.659205093755607,2.15222872180113,-0.39562636512298,0.0922755352889248,-0.0385386246140465,-0,0
-0.580118442327794,2.09102985280884,-0.658572722753355,0.0790866514278127,-0.0611988689922915,-0,0
-0.515252034059798,2.0149223690874,-0.864968509441411,0.0648664082679954,-0.0761074837214432,-0,-0
-0.429785370506543,1.96300465129208,-0.545887928524186,0.0854666635532553,-0.0519177177953217,0,-0
-0.329818213426993,1.96556736575775,0.0256299505929735,0.0999671570795499,0.00256271446567717,0,0
-0.236539903684261,2.00161118536027,0.368737623514118,0.0932783097427318,0.0360438196025196,0,0
-0.136639823610218,2.00608041361577,0.0447071740054805,0.0999000800740434,0.00446922825549543,0,0
-0.0411286557080889,2.03570501160412,0.300759793643542,0.0955111679021291,0.0296245979883491,-0,-0
0.0583959510695783,2.04544424390193,0.0975469492186674,0.0995246067776672,0.00973923229781087,0,-0
0.156004039344965,2.06718501443161,0.219157861824651,0.0976080882753863,0.0217407705296843,0,0
0.210045640688518,2.15132481074836,0.999864864620201,0.0540416013435531,0.0841397963167518,0,0
0.235295324823533,2.24808458261189,1.31553648307098,0.0252496841350149,0.096759771863528,-0,0
0.223712487954815,2.34741150690774,1.68688526802681,-0.0115828368687175,0.0993269242958458,0,0
0.201035797069744,2.44480641278327,1.7995531506574,-0.0226766908850708,0.097394905875528,-0,0
0.165215610415508,2.53817082906729,1.9371375768095,-0.0358201866542358,0.0933644162840196,0,0
0.124402552248557,2.62946318517151,1.99120172227231,-0.040813058166951,0.0912923561042275,-0,0
0.0997499282937105,2.72637679686843,1.81989055005244,-0.024652623954847,0.0969136116969175,0,-0
0.0676999824133812,2.82110166672354,1.8970530402372,-0.0320499458803293,0.0947248698551123,0,0
-0.000101611522182771,2.89460638670666,2.31585636059702,-0.067801593935564,0.0735047199831201,0,-0
-0.068240914205895,2.96779815830551,2.32046053548807,-0.0681393026837122,0.0731917715988447,-0,0
-0.160109868229213,3.00729619986027,2.73554612044372,-0.0918689540233181,0.0394980415547589,-0,0
-0.256099971955206,3.03533010766266,2.85744531990391,-0.0959901037259927,0.0280339078023948,-0,-0
-0.352183842041776,3.06304093423256,2.86080945010208,-0.0960838700865705,0.0277108265698996,0,0
