theta_array,theta_org,x_array,y_array,xi_x_array,xi_y_array,fmpi_x_array,fmpi_y_array
3.3560571476431+0i,0+0i,0+0i,0+0i,0,0,0+0i,0+0i
3.37399389652143+0i,1.56238225981038+0i,-0.0973116159051388+0i,-0.0230314873581958+0i,-0,-0,-0.0973116159051388+0i,-0.0230314873581958+0i
3.39211101348749+0i,1.56228219991556+0i,-0.194190020630485+0i,-0.0478221044919434+0i,0,-0,-0.096878404725346+0i,-0.0247906171337475+0i
3.41041028885865+0i,1.56218347637105+0i,-0.290598580277148+0i,-0.0743812766713575+0i,-0,0,-0.0964085596466633+0i,-0.0265591721794142+0i
3.42889352977287+0i,1.56208619743692+0i,-0.386499800727805+0i,-0.102717753447319+0i,0,0,-0.0959012204506564+0i,-0.0283364767759613+0i
3.44756256031804+0i,1.56199047525603+0i,-0.481855325486939+0i,-0.132839571086866+0i,-0,0,-0.0953555247591341+0i,-0.0301218176395476+0i
3.466419221662+0i,1.56189642592135+0i,-0.57662593453702+0i,-0.164754013903195+0i,-0,0,-0.094770609050081+0i,-0.0319144428163285+0i
3.48546537218323+0i,1.56180416953947+0i,-0.670771544277995+0i,-0.198467574476057+0i,-0,-0,-0.0941456097409748+0i,-0.0337135605728625+0i
3.50470288760216+0i,1.56171383029012+0i,-0.764251208620101+0i,-0.233985912760486+0i,-0,0,-0.0934796643421066+0i,-0.0355183382844284+0i
3.52413366111337+0i,1.5616255364808+0i,-0.857023121302655+0i,-0.271313814084034+0i,-0,-0,-0.0927719126825543+0i,-0.0373279013235479+0i
3.54375960351855+0i,1.56153942059615+0i,-0.949044619514142+0i,-0.310455146035227+0i,0,0,-0.0920214982114861+0i,-0.0391413319511928+0i
3.56358264336032+0i,1.56145561934143+0i,-1.04027218889163+0i,-0.351412814248585+0i,0,0,-0.0912275693774881+0i,-0.0409576682133589+0i
3.58360472705713+0i,1.56137427367928+0i,-1.13066146998025+0i,-0.394188717094481+0i,-0,-0,-0.090389281088625+0i,-0.042775902845896+0i
3.60382781903911+0i,1.56129552885922+0i,-1.2201672662362+0i,-0.438783699285185+0i,-0,0,-0.0895057962559455+0i,-0.0445949821907037+0i
3.62425390188511+0i,1.56121953443916+0i,-1.30874355365934+0i,-0.485197504411816+0i,0,0,-0.0885762874231424+0i,-0.0464138051266308+0i
3.64488497646098+0i,1.56114644429788+0i,-1.39634349214441+0i,-0.533428726430473+0i,0,0,-0.0875999384850642+0i,-0.0482312220186568+0i
3.66572306205921+0i,1.561076416638+0i,-1.48291943864216+0i,-0.583474760119654+0i,-0,0,-0.0865759464977506+0i,-0.0500460336891809+0i
3.68677019654002+0i,1.56100961397824+0i,-1.56842296222479+0i,-0.635331750535162+0i,0,0,-0.085503523582633+0i,-0.0518569904155084+0i
3.70802843647407+0i,1.56094620313427+0i,-1.65280486115228+0i,-0.688994541493052+0i,0,0,-0.084381898927494+0i,-0.0536627909578898+0i
3.72949985728695+0i,1.560886355187+0i,-1.73601518203901+0i,-0.744456623115805+0i,-0,0,-0.0832103208867209+0i,-0.0554620816227532+0i
3.75118655340544+0i,1.56083024543747+0i,-1.81800324122232+0i,-0.801710078481864+0i,-0,-0,-0.0819880591833149+0i,-0.0572534553660585+0i
3.77309063840602+0i,1.56077805334706+0i,-1.89871764843735+0i,-0.86074552942387+0i,-0,-0,-0.080714407215032+0i,-0.0590354509420059+0i
3.79521424516546+0i,1.56072996246217+0i,-1.97810633290428+0i,-0.921552081526511+0i,0,0,-0.0793886844669235+0i,-0.0608065521026416+0i
3.8175595260139+0i,1.56068616032197+0i,-2.0561165719367+0i,-0.984117268380736+0i,0,-0,-0.0780102390324238+0i,-0.0625651868542251+0i
3.84012865289055+0i,1.56064683834815+0i,-2.13269502218169+0i,-1.04842699515729+0i,0,-0,-0.0765784502449926+0i,-0.0643097267765553+0i
3.86292381750231+0i,1.56061219171542+0i,-2.20778775360385+0i,-1.11446548156908+0i,-0,0,-0.0750927314221545+0i,-0.06603848641179+0i
3.88594723148531+0i,1.56058241920153+0i,-2.28134028632745+0i,-1.18221520429873+0i,0,-0,-0.0735525327235978+0i,-0.0677497227296472+0i
3.90920112657001+0i,1.56055772301529+0i,-2.35329763045223+0i,-1.25165683897496+0i,-0,0,-0.0719573441247877+0i,-0.0694416346762293+0i
3.9326877547497+0i,1.56053830860156+0i,-2.42360432895955+0i,-1.32276920178904+0i,-0,0,-0.0703066985073162+0i,-0.0711123628140799+0i
3.95640938845298+0i,1.56052438442154+0i,-2.4922045038265+0i,-1.39552919085049+0i,0,-0,-0.0686001748669555+0i,-0.0727599890614555+0i
3.93245045618552+0i,1.56051616170717+0i,-2.56252807521575+0i,-1.46662486798393+0i,0,-0,-0.0703235713892424+0i,-0.0710956771334385+0i
3.95616992828881+0i,1.56050324585655+0i,-2.63114567123465+0i,-1.53936842795034+0i,0,-0,-0.0686175960189074+0i,-0.0727435599664054+0i
3.93221317831155+0i,1.56049493056306+0i,-2.70148611007522+0i,-1.61044741685505+0i,0,-0,-0.0703404388405663+0i,-0.0710789889047147+0i
3.95593048988924+0i,1.56048202054321+0i,-2.77012112172859+0i,-1.68317454504902+0i,0,0,-0.0686350116533696+0i,-0.0727271281939677+0i
3.93197592111148+0i,1.56047361211359+0i,-2.84047842259112+0i,-1.75423684317777+0i,0,0,-0.0703573008625335+0i,-0.0710622981287471+0i
3.95569107324313+0i,1.56046070794698+0i,-2.90913084436235+0i,-1.82694753692322+0i,0,-0,-0.068652421771226+0i,-0.0727106937454574+0i
3.93173868456889+0i,1.56045220581963+0i,-2.97950500181875+0i,-1.89799314172959+0i,0,-0,-0.0703741574563961+0i,-0.0710456048063662+0i
3.95545167833929+0i,1.56043930752895+0i,-3.04817482819211+0i,-1.97068739835177+0i,-0,-0,-0.0686698263733644+0i,-0.0726942566221843+0i
3.93150146866727+0i,1.56043071113762+0i,-3.11856583681552+0i,-2.04171630729017+0i,-0,-0,-0.0703910086234125+0i,-0.071028908938394+0i
3.95521230516649+0i,1.56041781874577+0i,-3.1872530622762+0i,-2.11439412411562+0i,-0,0,-0.0686872254606764+0i,-0.0726778168254537+0i
3.93126427339002+0i,1.5604091275195+0i,-3.25766091664105+0i,-2.18540633464127+0i,-0,0,-0.0704078543648479+0i,-0.0710122105256439+0i
3.95497295371342+0i,1.56039624104961+0i,-3.32636553567511+0i,-2.25806770899783+0i,-0,-0,-0.0687046190340578+0i,-0.0726613743565657+0i
3.93102709872042+0i,1.56038745441272+0i,-3.39679023035708+0i,-2.32906321856675+0i,-0,0,-0.0704246946819741+0i,-0.0709955095689208+0i
3.95473362396874+0i,1.5603745738881+0i,-3.46551223745149+0i,-2.40170814778357+0i,-0,0,-0.0687220070944084+0i,-0.0726449292168151+0i
3.93078994464165+0i,1.56036569126012+0i,-3.53595376702756+0i,-2.47268695385259+0i,0,0,-0.0704415295760696+0i,-0.0709788060690212+0i
3.95449431592103+0i,1.56035281670431+0i,-3.60469315667019+0i,-2.54531543526008+0i,0,0,-0.0687393896426319+0i,-0.0726284814074921+0i
3.93055281113682+0i,1.56034383749992+0i,-3.67515151571861+0i,-2.61627753528681+0i,-0,-0,-0.0704583590484196+0i,-0.0709621000267325+0i
3.95425502955882+0i,1.5603309689367+0i,-3.74390828239825+0i,-2.68888956621669+0i,0,0,-0.0687567666796362+0i,-0.0726120309298815+0i
3.93031569818889+0i,1.56032189256569+0i,-3.81438346549856+0i,-2.75983495765953+0i,-0,-0,-0.0704751831003163+0i,-0.0709453914428337+0i
3.95401576487058+0i,1.56030903001903+0i,-3.88315760370489+0i,-2.83243053544479+0i,-0,0,-0.0687741382063332+0i,-0.0725955777852631+0i
3.93007860578074+0i,1.56029985588625+0i,-3.95364960543795+0i,-2.90335921576289+0i,-0,-0,-0.0704920017330586+0i,-0.0709286803180946+0i
3.95377652184474+0i,1.56028699938039+0i,-4.02244110966159+0i,-2.9759383377378+0i,-0,0,-0.068791504223639+0i,-0.0725791219749113+0i
3.92984153389515+0i,1.56027772688569+0i,-4.09294992460955+0i,-3.04685030439107+0i,0,-0,-0.0705088149479525+0i,-0.0709119666532764+0i
3.95353730046966+0i,1.56026487644505+0i,-4.16175878934202+0i,-3.11941296789117+0i,0,0,-0.0688088647324739+0i,-0.0725626635000956+0i
3.92960448251479+0i,1.56025550498324+0i,-4.23228441208833+0i,-3.1903082183403+0i,-0,0,-0.070525622746311+0i,-0.0708952504491311+0i
3.95329810073361+0i,1.5602426606325+0i,-4.30111063182209+0i,-3.26285442070238+0i,0,0,-0.0688262197337624+0i,-0.07254620236208+0i
3.92936745162221+0i,1.5602331895933+0i,-4.37165305695155+0i,-3.33373295240878+0i,0,0,-0.0705424251294541+0i,-0.0708785317064015+0i
3.95305892262486+0i,1.56022035135736+0i,-4.44049662617998+0i,-3.4062626909709+0i,0,-0,-0.0688435692284332+0i,-0.0725297385621231+0i
3.92913044119986+0i,1.56021078012531+0i,-4.51105584827869+0i,-3.47712450139673+0i,0,-0,-0.0705592220987089+0i,-0.0708618104258215+0i
3.95281976613157+0i,1.56019794802932+0i,-4.57991676149611+0i,-3.5496377734982+0i,0,0,-0.0688609132174191+0i,-0.0725132721014786+0i
3.92889345123009+0i,1.56018827598377+0i,-4.65049277515152+0i,-3.62048286010632+0i,0,0,-0.0705760136554098+0i,-0.0708450866081156+0i
3.95258063124186+0i,1.56017545005311+0i,-4.71937102685318+0i,-3.69297966308771+0i,-0,0,-0.0688782517016575+0i,-0.0724968029813944+0i
3.92865648169512+0i,1.56016567656816+0i,-4.78996382665407+0i,-3.76380802334171+0i,-0,0,-0.0705927998008984+0i,-0.0708283602539991+0i
