theta_array,theta_org,x_array,y_array,xi_x_array,xi_y_array,fmpi_x_array,fmpi_y_array
3.31943996817445+0i,0+0i,0+0i,0+0i,0,0,0+0i,0+0i
3.33700851037047+0i,1.56258574857245+0i,-0.0980967005594817+0i,-0.0194174493521521+0i,-0,0,-0.0980967005594817+0i,-0.0194174493521521+0i
3.35475376629201+0i,1.56248291821605+0i,-0.195833406963094+0i,-0.0405725012635515+0i,0,0,-0.0977367064036128+0i,-0.0211550519113994+0i
3.37267749186587+0i,1.5623812089063+0i,-0.29317525729999+0i,-0.0634758672386543+0i,-0,-0,-0.0973418503368952+0i,-0.0229033659751028+0i
3.39078145957272+0i,1.56228072118118+0i,-0.39008653685106+0i,-0.0881376574367383+0i,-0,0,-0.0969112795510703+0i,-0.024661790198084+0i
3.40906745857523+0i,1.56218155932148+0i,-0.486530674026095+0i,-0.114567345375929+0i,0,0,-0.0964441371750351+0i,-0.026429687939191+0i
3.42753729484673+0i,1.56208383142465+0i,-0.582470237185404+0i,-0.142773731546456+0i,-0,0,-0.0959395631593095+0i,-0.0282063861705264+0i
3.44619279130044+0i,1.56198764947594+0i,-0.677866932407987+0i,-0.172764905925092+0i,-0,0,-0.0953966952225821+0i,-0.0299911743786365+0i
3.46503578791928+0i,1.56189312941638+0i,-0.772681602270861+0i,-0.204548209384519+0i,-0,0,-0.0948146698628749+0i,-0.0317833034594273+0i
3.4840681418864+0i,1.56180039120715+0i,-0.866874225706769+0i,-0.238130193993254+0i,-0,0,-0.0941926234359079+0i,-0.033581984608734+0i
3.50329172771637+0i,1.56170955888981+0i,-0.96040391901005+0i,-0.273516582203897+0i,0,-0,-0.0935296933032802+0i,-0.0353863882106433+0i
3.52270843738711+0i,1.56162076064186+0i,-1.05322893806317+0i,-0.310712224929742+0i,0,0,-0.0928250190531157+0i,-0.0371956427258449+0i
3.54232018047272+0i,1.56153412882704+0i,-1.14530668185902+0i,-0.349721058512225+0i,0,-0,-0.0920777437958498+0i,-0.0390088335824828+0i
3.56212888427705+0i,1.5614498000397+0i,-1.23659369739686+0i,-0.390546060584393+0i,-0,-0,-0.0912870155378486+0i,-0.0408250020721689+0i
3.58213649396839+0i,1.5613679151427+0i,-1.32704568603243+0i,-0.433189204838431+0i,-0,-0,-0.0904519886355703+0i,-0.0426431442540377+0i
3.60234497271509+0i,1.56128861929792+0i,-1.41661751136542+0i,-0.477651414708363+0i,0,-0,-0.0895718253329814+0i,-0.044462209869932+0i
3.62275630182235+0i,1.56121206198894+0i,-1.50526320875035+0i,-0.523932515982407+0i,0,0,-0.0886456973849363+0i,-0.0462811012740438+0i
3.64337248087023+0i,1.56113839703476+0i,-1.59293599651957+0i,-0.572031188362976+0i,0,-0,-0.0876727877692199+0i,-0.0480986723805691+0i
