Alpha_0_25__Dr_0_1__H_0_75,Alpha_0_25__Dr_0_5__H_0_75,Alpha_0_25__Dr_0__H_0_75,Alpha_0_25__Dr_100__H_0_75,Alpha_0_25__Dr_10__H_0_75,Alpha_0_25__Dr_1__H_0_75,Alpha_0_25__Dr_5__H_0_75
0,0,0,0,0,0,0
-0.000544000778902896,-0.00297866773255768,0.00299751073927854,-0.00293848409708346,-0.00444384951849102,0.00239425006493588,-0.00174205017602816
-0.000277111795515551,-0.00449343099923813,0.00299751073927854,-0.0049536587821961,0.00381292886034848,0.00110163003061922,0.00110670728691164
-0.00154338121151388,-0.00537901734510968,0.00299751073927854,-0.00205690679659909,-0.00440231793695144,-0.00119925362491967,-0.00139048938012415
-0.000621811050779026,-0.00584046285708984,0.00299751073927854,-0.000374534240283515,-0.00250223251366692,-0.00181157974669007,-0.00106486711610393
-0.000609168408694826,-0.00407800823387767,0.00299751073927854,0.000291867087530337,0.00808450484657755,-0.000466935555157307,-0.0044068744507583
-0.00159518708891716,-0.00394731117967836,0.00299751073927854,-0.00192779291532127,0.00132655072866606,-0.00194982495071986,-0.000514566295833785
-0.00174438020144593,-0.0019794623109626,0.00299751073927854,-0.00687045967281048,0.00563101335875804,-0.00667362626121265,-1.9867548068811e-05
-0.000408453279337131,-0.00123023159530862,0.00299751073927854,0.00397895786589794,0.00404529487873947,-0.00827870626281208,0.00114862749015738
-0.00188084542442966,-0.00218673480800971,0.00299751073927854,-6.67562267460137e-06,0.000867013033305276,-0.0101371072250835,-0.00126152618402845
-0.00242361886306401,-0.00224994217917439,0.00299751073927854,0.00414613757535882,0.00759082636138622,-0.00953878582989384,0.0031503169025124
-0.00356384816839876,-0.000549137327540609,0.00299751073927854,0.000188678352329764,0.00391673660204724,-0.011530686923661,0.00454667879339781
-0.00330990503560459,-0.0011787340526779,0.00299751073927854,0.00177306717047405,0.00417074983606036,-0.0117128104356643,0.00330409949989319
-0.00339614754663099,0.00101016364094618,0.00299751073927854,0.00170291705684747,0.000977353823410882,-0.00837250868486931,0.000992198670793129
-0.00409915091971643,0.00250397438079867,0.00299751073927854,-0.00256593515508682,0.000301532325171367,-0.0101665733545777,0.00676004633418141
-0.00382717869360625,0.0045859312757791,0.00299751073927854,-0.00388646508217614,0.00466450724143967,-0.00979337643498578,0.00315830237714128
-0.00345001768406051,0.00532643274399142,0.00299751073927854,0.000158724411814977,0.0030446719832615,-0.00735729267981412,0.00132563762261391
-0.00415624828914121,0.00547835370917607,0.00299751073927854,0.00301459689297299,-0.0021673508217802,-0.00638198041308295,0.0022692338497073
-0.00355836576690783,0.00590410537463572,0.00299751073927854,-0.0060089600656009,0.00169339615234056,-0.00575221837430316,0.0063074433172456
-0.00344050571359415,0.0063752369115697,0.00299751073927854,-0.00119742803130511,0.00511813759179764,-0.00587559910116978,0.00404441180866199
-0.00361221577851844,0.00347810888497846,0.00299751073927854,0.00480696858222528,0.0103344098168126,-0.00812941709104547,0.00333465125002198
-0.00354327354436677,0.00413510266830733,0.00299751073927854,-0.0118532345117735,-3.22302125173327e-05,-0.00909125860119665,0.000862824566320795
-0.0049047792667748,0.00249129172020176,0.00299751073927854,-0.00584242467352596,-0.00152832980857136,-0.00481317178417159,0.00143050984338116
-0.00489585955064874,0.00142414485100456,0.00299751073927854,-0.000176016048791214,-0.0053781667324342,5.79816549249283e-05,9.89577343981662e-05
-0.00481883701548469,0.00200900795844575,0.00299751073927854,-0.00845284129924801,0.00507895536242801,0.00125608612493941,-0.000430218221717236
-0.00515052233485714,-0.000951730120355009,0.00299751073927854,-0.000828422175522357,-0.000126879490387592,0.00325344785029589,-0.00560756433198847
-0.0055048094570258,0.000454066944449219,0.00299751073927854,0.00471694154356782,0.0101609341521789,0.00391509651969593,-0.00666093494726535
-0.00597918500458841,0.00184270727183771,0.00299751073927854,-0.00398958972397845,0.010430563524849,0.00669588735384476,-0.00328456760471139
-0.00495123757114724,0.00212354828869823,0.00299751073927854,0.00167796078425417,0.00338067931570599,0.00270496337130765,-0.00126180428541948
-0.00492472630658369,0.00188497904728053,0.00299751073927854,-0.00342428919988834,-0.00149736222197945,0.00497196550092586,0.00302185919876377
