X,Y,Theta,FmPi_x,FmPi_y,Xi_x,Xi_y
0,0,4.37494662040112,0,0,0,0
0.103158934907599,-0.17526443800735,4.3003380639067,-0.0400489426547006,-0.0916301380127767,0.1432078775623,-0.0836342999945729
-0.0675854717977812,-0.234044184303984,4.48757854863732,-0.0222921568108513,-0.097483638343675,-0.148452249894529,0.0387038920470404
-0.0457534749842591,-0.278283847467746,4.33736198094568,-0.0366297652136332,-0.0930497732420349,0.0584617620271553,0.0488101100782729
-0.0310761217458016,-0.361190634877798,4.64508824322533,-0.00672499434583575,-0.0997736160066802,0.0214023475842932,0.0168668285966285
-0.29701248738911,-0.48510802994651,4.89416024248761,0.0180771936721953,-0.0983525041315062,-0.284013559315504,-0.0255648909372058
-0.160685100904254,-0.495998732842378,5.84149095542438,0.0904028673592189,-0.0427471820501828,0.0459245191256367,0.0318564791543143
-0.055333554524988,-0.780595789495822,5.58383545783073,0.0765260864156007,-0.0643720288472564,0.0288254599636658,-0.220225027806187
0.00333929111949635,-0.49593482392514,5.7078565475236,0.0839013466134001,-0.0544110653861703,-0.0252285009689157,0.339072030956852
-0.178510522402743,-0.607479282824435,6.08446266082098,0.0980319549211309,-0.0197417277445861,-0.27988176844337,-0.0918027311547087
-0.117243966251566,-0.677073208248666,5.43760505058604,0.0663297155603229,-0.0748356120686312,-0.00506315940914592,0.00524168664440024
-0.154926870012334,-0.721961408471279,5.55919782573248,0.0749170475111762,-0.066237723332012,-0.112599951271944,0.0213495231093992
-0.0290830197623065,-0.83217125551546,4.77926577810153,0.00668269577163147,-0.0997764580310597,0.119161154478396,-0.0104333890131213
-0.204633660495435,-0.97725593614515,4.3470101242721,-0.0357303167348463,-0.0933988461707508,-0.139820323998283,-0.0516858344589396
0.0471112848065817,-0.928341531049504,4.16616573373495,-0.0519463733974362,-0.0854492497969066,0.303691318699453,0.134363654892553
0.0527866746615959,-1.0318886171626,3.94097273496494,-0.0697151277848208,-0.0716924051622353,0.075390517639835,-0.0318546809508647
0.00582781705995809,-0.845098323571786,3.08592694746233,-0.0998451064612718,0.00556369622978261,0.052886248859634,0.181226597361036
-0.00270923912075277,-1.17710961617315,3.49729335040342,-0.0937402703196948,-0.034824728575978,0.085203214138984,-0.297186564025387
-0.0463461535366402,-1.17378584461103,3.49854359779183,-0.093696657541516,-0.0349418998560162,0.0500597431256286,0.0382656714181402
-0.0382980270618524,-1.02189426858326,3.9596425817984,-0.0683645696073733,-0.0729814060045339,0.0764126960821611,0.224872982032296
-0.176078513951438,-0.93198223911262,4.20990041380074,-0.0481607974456524,-0.0876386763329915,-0.0896196894439333,0.177550705803636
-0.00485071693427025,-1.3443655109286,3.7528187246177,-0.0818945025757862,-0.0573871975954964,0.253122299592954,-0.354996074220482
-0.109819148424179,-1.20005352904181,3.78684250635551,-0.0798949530909447,-0.0601398077033486,-0.0250734783989643,0.204451789590141
-0.0948392755661531,-1.38419318586109,3.799823788078,-0.0791075516288786,-0.0611718503503393,0.0940874244869048,-0.122967806468941
-0.257766861334057,-1.13324156218732,3.83808712765009,-0.0767095805014695,-0.0641532560302949,-0.0862180052664343,0.315104879704059
-0.17482939285368,-1.16175306089772,3.50245682695312,-0.0935592048245049,-0.0353082878741854,0.176496673304882,0.00679678916378407
-0.40922198538622,-0.976097057224537,3.30473052456419,-0.0986722503988228,-0.0162415209026744,-0.135720342133717,0.20189752457586
-0.549129534847949,-1.26710919766256,3.63524381204142,-0.0880608651574176,-0.0473844281143828,-0.0518466843043109,-0.243627712323638
-0.637648726191119,-1.09313981889343,3.12950739308076,-0.0999926974128028,0.00120849663287031,0.011473506069633,0.172760882136257
-0.732779983411994,-1.37448428877831,2.744131261752,-0.0922046605621704,0.0387078877054139,-0.0029265966587049,-0.320052357590295
-0.775120440088882,-1.42062244541532,2.87079394910232,-0.096355754938449,0.0267501119668976,0.0540152982615614,-0.0728882686039094
-0.865949274554732,-1.31179524110755,3.34441682366536,-0.0979501594136274,-0.0201436409530398,0.00712132494777667,0.12897084526081
-0.920575224351172,-1.43894455824202,3.00377300517014,-0.0990517895312786,0.0137383765653473,0.044425839734839,-0.140887693699812
-1.04501323863381,-1.25569432424245,3.02035003824975,-0.0992659113172705,0.0120945793788701,-0.0251721029653651,0.171155654620697
-1.25678590699759,-1.14220303071573,2.79768495217768,-0.0941444302879909,0.0337168540310276,-0.11762823807579,0.0797744394956981
-1.33174947143771,-1.3586481265492,2.99518831316743,-0.0989302013641554,0.0145881889913612,0.0239666369240333,-0.231033284824835
-1.30634993408935,-1.40203022668214,3.31702691231711,-0.0984650838078883,-0.0174535747256985,0.123864621156247,-0.0259285254072457
-1.27529197941964,-1.33590246333577,3.11222642433144,-0.0999568843275822,0.00293620086546272,0.131014838997293,0.0631915624809157
-1.54140616823526,-1.23068120295564,3.65960393487743,-0.0868805617741441,-0.0495153308159113,-0.179233627041478,0.154736591196034
-1.56360807805163,-1.30842612499748,3.87648114184216,-0.0741905527135554,-0.0670504428624984,0.0519886428971919,-0.0106944791793417
-1.75138317156483,-1.57793309386094,4.03763666607917,-0.0624703927618135,-0.0780861705309254,-0.125304700751389,-0.191420798332527
-1.50532066036241,-1.55734643153041,4.4927596452946,-0.0217867877157462,-0.097597827235185,0.26784929891816,0.118184489565706
-1.60421096150349,-1.55410177151157,4.47646030631656,-0.0233746033826259,-0.0972297686755704,-0.0755156977584509,0.100474428694418
-1.61854113087695,-1.53946212802429,4.68966920188534,-0.00227178239356934,-0.0999741916934379,-0.0120583869798863,0.114613835180719
-1.25442051690681,-1.75055591846728,5.12116394533926,0.0397485524017954,-0.0917608444924181,0.324372061568346,-0.119332945950575
-1.32006247973385,-1.97726330962398,4.94459812909289,0.0230127939340891,-0.0973160383253817,-0.088654756761138,-0.129391352831315
-1.55490622300945,-1.9306529668918,4.96462874563839,0.0249573473259412,-0.0968355865085369,-0.259801090601533,0.143445929240708
-1.50833342776443,-1.9492764111663,4.87482609054403,0.0161723712738935,-0.098683607592038,0.030400423971127,0.080060163317539
-1.40950093316213,-1.85059836870439,5.11071527080996,0.0387876208984417,-0.0921711476821178,0.0600448737038525,0.190849190144029
-1.40801515610372,-2.05197356035983,4.85113228269707,0.0138298602629654,-0.0990390577757425,-0.0123440832045545,-0.102336133879698
-1.55036330048767,-2.22836020907796,5.19768660567995,0.0466471640439161,-0.0884536154527331,-0.18899530842787,-0.0879330332653891
-1.44553056365185,-2.51373416108142,5.38696467904723,0.0624566005483473,-0.0780972025615783,0.0423761362874747,-0.207276749441889
-1.6745357110787,-2.57613582395122,5.19346736327237,0.046273542699857,-0.0886496432367582,-0.275278690126701,0.026247980366965
-1.1927874876896,-2.7283906184603,5.68076880615453,0.0823968747358801,-0.0566635247205792,0.399351348653218,-0.0955912697885025
-1.15753730179154,-2.70586628696406,6.06249205387654,0.0975745926427483,-0.0218906114716272,-0.0623244067446893,0.0444149429678632
-1.03644687115768,-2.79970445305981,6.28176214761784,0.0999998987308602,-0.000142315908134083,0.0210905319029944,-0.0936958501876183
-0.96085446928558,-2.9212805927765,5.79231854558406,0.0881924606777892,-0.0471390483526833,-0.0126000588056846,-0.0744370913640062
-0.990597098079817,-2.80195766122123,5.53790463238197,0.0734897583828646,-0.0678178104396492,-0.103232387177101,0.187140741994917
-0.853901062571684,-2.86335735941097,5.19917022941968,0.0467783445410776,-0.0883843112888042,0.0899176909670549,0.0269846130990647
-0.79461540295062,-2.83249483183143,5.78751327786147,0.0879649275956322,-0.0475622908730771,-0.0286792679745675,0.0784248184526207
-0.840920758369176,-3.02804399789493,5.75113039250705,0.0861766421689584,-0.0507305267514866,-0.132481997587515,-0.144818639312012
-0.805327590701264,-3.20373931153213,5.87421060969213,0.0917529035831094,-0.0397668792347178,-0.0561597359151974,-0.135928434402481
-0.708625589262143,-3.30831995164223,5.71505248947902,0.0842907098397782,-0.0538059126370544,0.0124112915993428,-0.0507747274730504
-0.458182302352225,-3.15663459119111,6.14470250381962,0.0990426570794317,-0.0138040602232133,0.151400629830487,0.165489420674332
-0.352720321618118,-3.12392412798414,6.10358403109339,0.0983914997952325,-0.0178637277197334,0.00707048093887402,0.0505741909267055
-0.544813005836248,-3.33500349527654,5.88771568993532,0.0922815750029568,-0.0385241601462468,-0.284374259221087,-0.172555207146149
-0.29126841396937,-3.23619008741069,6.06110909628647,0.0975442255559252,-0.0220255320184277,0.156000366310953,0.120838939884276
-0.0313464005371994,-3.29057161541984,5.94212516079394,0.094240059067336,-0.0334486362500032,0.165681954364835,-0.0209328917591506
-0.13895878653424,-3.34527823406837,5.9071307904196,0.0930120864098462,-0.0367253561138256,-0.200624472406886,-0.0179812625347057
-0.163970274826744,-3.44582516642669,5.94283305473363,0.0942637135397533,-0.0333819159080982,-0.119275201832258,-0.0671650164502174
-0.0183352345618868,-3.14744913683028,5.88682964724373,0.0922474047330537,-0.0386059104285365,0.0533876355318034,0.336981940024946
0.103918671808209,-3.50483439765419,5.87573883396154,0.0918135691263902,-0.039626613838096,0.0304403372437057,-0.317758646985815
0.375418172764901,-3.61399840164712,6.02846253186876,0.0967733187158516,-0.0251977138788463,0.17472618224084,-0.0839662901140785
0.266843748099945,-3.65539225522872,6.00455493985558,0.0961433042500137,-0.0275039096837032,-0.20471772891497,-0.0138899438979011
0.401484025172655,-3.60243440292822,6.42220343931657,0.099035253177439,0.0138570786272059,0.0356050238952718,0.0391007736732979
0.531327877374607,-3.52163762042004,6.45370469687028,0.0985496762407103,0.0169694228791429,0.0312941759612409,0.0638273596290294
0.327585408984748,-3.59607735077616,6.10655237074418,0.0984440918632497,-0.0175715900595267,-0.302186560253108,-0.056868140296591
0.535297908457113,-3.7432449926956,5.51700431539444,0.0720563974049584,-0.0693388462048418,0.135656102067406,-0.0778287957145943
0.509344320317046,-3.71473616157141,5.98525905662023,0.0955947269368294,-0.0293538444138587,-0.121548315076896,0.0578626755380455
0.442656121241125,-3.51646078164424,5.90911961444156,0.0930849426812305,-0.036540298931892,-0.159773141757151,0.234815678859062
0.501041396057246,-3.75839614002508,5.76775850106864,0.0870082426153264,-0.0492906250416092,-0.0286229677992058,-0.192644733339229
0.759286156166153,-3.97870256088068,5.85343159292372,0.0909068391442213,-0.041664692448243,0.167337920964686,-0.178641728407361
0.89397418830916,-3.9576357705682,5.58572325056646,0.0766474710315473,-0.0642274488397921,0.0580405611114596,0.0852942391522771
0.853607231620213,-3.80869231216728,5.46171263261156,0.0681143728017414,-0.0732149726341914,-0.108481329490689,0.222158431035105
1.00248113747167,-4.0264474183977,5.76361234842844,0.086803128885621,-0.049650949796215,0.0620707769658403,-0.168104156434198
1.1056786092912,-4.04150568833316,5.48884798548742,0.0700757674169752,-0.0713399384701304,0.0331217044025491,0.0562816685346711
1.22629816662916,-4.30983148891542,5.75547058599853,0.0863960101142434,-0.0503560268124835,0.0342235472237204,-0.217969773769783
1.26401599248152,-4.16564119279064,6.18425340038235,0.0995110229089671,-0.0098770602717119,-0.0617931970566091,0.154067356396499
1.5682554019717,-4.05956457104017,6.04141130014814,0.0970914760493607,-0.0239425411883621,0.207147933440816,0.130019162938827
1.64551300107176,-4.00160641414567,6.3469562145128,0.0997967324690615,0.00637276929588511,-0.0225391333690033,0.0515853875986204
1.52239831044266,-4.04448225604517,6.31411733941078,0.0999521642833486,0.00309270998874549,-0.223066854912442,-0.0459685518882528
1.66886532051904,-4.05631743950296,6.13913142949021,0.0989642170486664,-0.0143556171565154,0.0475027930277162,0.00252043369873103
2.01728268351954,-4.19513571568277,6.38659135217729,0.0994658357239133,0.0103221859963617,0.248951527276586,-0.149140462176175
1.94326242309668,-4.20783024350659,6.20979541812982,0.0997308170617835,-0.00733240262049683,-0.17375107748465,-0.00536212520332746
1.97516548254799,-4.1852439479775,5.99152314352969,0.0957767252625345,-0.0287544587496442,-0.0638736658112231,0.0513407542787361
2.20756995552712,-4.37272989433411,5.75199158456645,0.086220298933838,-0.050656293308528,0.146184174045291,-0.136829653048081
2.12650786792867,-4.45376901862755,5.0171754674483,0.0300089509702254,-0.0953911047302976,-0.111071038568675,0.0143519804368637
2.16707797472623,-4.75827696949909,5.53628227900221,0.0733796372635335,-0.0679369474959852,-0.032809530465974,-0.236571003375556
2.12722844123128,-4.81992348306301,5.09737280136103,0.0375544142004581,-0.0926804508732043,-0.0774039476954018,0.031033937309281
2.38395955436628,-4.71185200941775,5.84844414721991,0.0906979089804085,-0.0421175652974093,0.166033204154587,0.15018903894267
2.41727830810346,-4.56403012166235,6.24646509089202,0.0999325888609209,-0.00367119647446728,-0.0666138351237433,0.151493084229868
2.50602858987333,-4.67576512148211,6.27721154627131,0.0999982157143367,-0.000597372537858345,-0.0112479339444688,-0.111137627281899
2.58940456026678,-4.76750429712015,5.82525894056932,0.0896971155991478,-0.0442089069441116,-0.00632114520568887,-0.0475302686939304
2.57548051278987,-4.92802897734304,5.9702048292787,0.0951420120802701,-0.0307895686445547,-0.109066059557186,-0.129735111578334
2.64434019639626,-4.80169388892087,5.73954624148076,0.0855832031615921,-0.0517253838709937,-0.0167235195552008,0.178060472293154
2.90992369596545,-4.90045198433575,5.93297649166732,0.0939301089986415,-0.0343093955572424,0.17165339057055,-0.0644486998576359
2.98227609435632,-5.13445658761437,5.75607092837774,0.0864262254003372,-0.0503041505549007,-0.0140738270094696,-0.18370045272372
2.945353695277,-4.99494921308009,5.15462440525586,0.0427960903515951,-0.0903797247761804,-0.0797184894309162,0.229887099310462
2.84196454764415,-5.09799754934997,4.45749413039886,-0.0252143657430831,-0.0967689813947323,-0.0781747818897645,-0.00627935487514567
2.80287146213186,-5.09397327455627,4.37345623990095,-0.0332480738515511,-0.0943110045814474,-0.00584501166073731,0.0983352793751495
2.66502597215707,-5.10646331913748,4.83097859285706,0.0118311843770489,-0.0992976488958136,-0.149676674351836,0.0868076043146015
2.97060843968399,-5.2838802813185,4.58863885982727,-0.0123434508857534,-0.0992352720570211,0.317925918412669,-0.0781816901239974
2.81100492704581,-5.2762692942562,4.92667774322193,0.0212652512478886,-0.0977127887707857,-0.180868763886066,0.10532377583309
2.73992774246716,-5.48628123772911,4.98379727705539,0.0268088447080733,-0.0963394303772781,-0.0978860292867267,-0.113672513095635
2.72015513797224,-5.47811285002911,4.75596603234817,0.00435632614304337,-0.0999050670513535,-0.0241289306379635,0.108073454751354
2.86439142992609,-5.56416196907174,5.30401787064674,0.0557713795403176,-0.0830033326088167,0.0884649124135371,-0.00304578643381223
2.90136034105798,-5.81780274572879,5.06981895251386,0.0349867791609211,-0.0936799086461176,0.00198213197097047,-0.159960868010939
2.69987506830451,-5.91646231909508,4.79696026479579,0.00844705072274471,-0.0996425979894512,-0.209932323476215,0.000983024623165379
2.58315230533675,-5.94328473685303,4.94931477586568,0.0234715416307625,-0.0972064130264839,-0.140194304598527,0.0703839952685296
2.85854921094075,-6.06667319882597,4.75830729672323,0.00459021816409016,-0.0998945939338364,0.270806687439914,-0.023493868039098
2.62855801628767,-6.1361520564503,3.91313088973496,-0.0716839000297917,-0.0697238730745706,-0.158307294623298,0.000245015450236474
2.63180933492898,-6.02721561908007,4.15810625339676,-0.0526333554055777,-0.0850278183816928,0.0558846740468969,0.193964255751924
2.47910871181766,-6.13718209640185,4.27293254335912,-0.0425447612660853,-0.090498305447184,-0.110155861845243,-0.019468171874593
2.51908728883131,-6.25114372142959,3.93520102666125,-0.070127751944176,-0.0712888378868398,0.110106328957825,-0.0426727871408987
2.6127237591622,-6.33708997802635,4.00565495334834,-0.0649353509625783,-0.0760486699118846,0.15857182129347,-0.00989758668487584
2.63431824029932,-6.45374683027843,4.03945846265124,-0.0623280320549053,-0.0781998492336315,0.0839225131920303,-0.0384570030184513
2.44766572591349,-6.25953819323651,4.27007032406839,-0.0428036126384551,-0.0903761624826873,-0.143848901747379,0.284584799524609
2.27938474417687,-6.51846976775854,4.21174694972732,-0.0479988874664191,-0.0877274575146575,-0.120282094270195,-0.171204117007376
2.33050227312665,-6.62293277072015,4.14773343526847,-0.0535124861585419,-0.0844772976907516,0.104630015108322,-0.0199857052708596
2.28357087520551,-6.78090090282992,4.20283294813982,-0.0487789728364114,-0.0872961156582849,0.00184757491526644,-0.0706720164514776
2.29514336524315,-6.69049857206355,4.41788791340942,-0.0290262433768972,-0.095694708293746,0.0405987334145357,0.186097039060112
2.18515585478013,-7.17412747170016,4.13693916689447,-0.0544212215671795,-0.0838947593305801,-0.0555662888958389,-0.399734140306032
1.89662440083643,-7.27405725168024,4.02837486718689,-0.0631909214651717,-0.0775042414605969,-0.225340532478522,-0.0224255385194753
1.63029428356192,-7.29931383860205,3.4907944649156,-0.0939646110725047,-0.0342147901643855,-0.172365506202009,0.00895820324257231
