theta_array,theta_org,x_array,y_array,xi_x_array,xi_y_array,fmpi_x_array,fmpi_y_array
4.69051169275888,0,0,0,0,0,0,0
4.68738475327092,1.56357220479779,-0.0025001621707351,-0.0999687410599935,-0,0,-0.0025001621707351,-0.0999687410599935
4.68426091864206,1.56355012440337,-0.00531259744998947,-0.199929184275297,0,-0,-0.00281243527925437,-0.099960443215304
4.68114018577892,1.56352805550727,-0.00843696836794902,-0.299880363889982,0,-0,-0.00312437091795955,-0.0999511796146849
4.67802255159116,1.56350599802126,-0.0118729348119181,-0.399821317130363,-0,0,-0.0034359664439691,-0.0999409532403805
4.67490801299143,1.56348395185721,-0.0156201540441846,-0.499751084207172,0,-0,-0.00374721923226648,-0.0999297670768092
4.67179656689536,1.56346191692718,-0.0196782807198374,-0.599668708317658,-0,0,-0.00405812667565281,-0.0999176241104859
4.66868821022161,1.56343989314337,-0.024046966904536,-0.699573235647602,-0,-0,-0.00436868618469861,-0.0999045273299445
4.66558293989181,1.56341788041813,-0.0287258620922321,-0.799463715373263,0,0,-0.00467889518769611,-0.0998904797256603
4.66248075283058,1.56339587866397,-0.033714613222843,-0.899339199663237,-0,-0,-0.00498875113061089,-0.0998754842899739
4.65938164596554,1.56337388779356,-0.0390128646998767,-0.999198743680252,-0,-0,-0.00529825147703365,-0.0998595440170148
4.6562856162273,1.56335190771972,-0.0446202584080083,-1.09904140558288,-0,0,-0.0056073937081316,-0.0998426619026256
4.65319266054943,1.56332993835544,-0.0505364337306084,-1.19886624652716,0,0,-0.0059161753226001,-0.0998248409442873
4.65010277586849,1.56330797961386,-0.0567610275672222,-1.29867233066821,-0,-0,-0.00622459383661382,-0.0998060841410442
4.64701595912403,1.56328603140828,-0.0632936743509999,-1.39845872516164,0,0,-0.00653264678377774,-0.0997863944934298
4.64393220725856,1.56326409365218,-0.0701340060660783,-1.49822450016503,0,0,-0.00684033171507835,-0.0997657750033933
4.64085151721756,1.56324216625918,-0.0772816522649126,-1.59796872883926,-0,0,-0.00714764619883428,-0.099744228674226
4.63777388594948,1.56322024914309,-0.0847362400855599,-1.69769048734975,-0,0,-0.00745458782064733,-0.0997217585104889
4.63469931040575,1.56319834221786,-0.0924973942689127,-1.79738885486769,-0,-0,-0.00776115418335284,-0.09969836751794
4.63162778754074,1.56317644539764,-0.100564737175883,-1.89706291357115,0,-0,-0.00806734290697032,-0.0996740587034629
4.6285593143118,1.56315455859672,-0.108937888804537,-1.99671174864614,0,0,-0.00837315162865365,-0.0996488350749951
4.62549388767922,1.56313268172957,-0.117616466807178,-2.0963344482876,-0,0,-0.00867857800264158,-0.0996226996414575
4.62243150460625,1.56311081471084,-0.126600086507386,-2.19593010370029,0,-0,-0.00898361970020778,-0.0995956554126837
4.6193721620591,1.56308895745535,-0.135888360916997,-2.29549780909964,-0,-0,-0.00928827440961067,-0.0995677053993501
4.61631585700692,1.5630671098781,-0.14548090075304,-2.39503666171254,0,-0,-0.0095925398360436,-0.0995388526129065
4.61326258642181,1.56304527189424,-0.155377314454625,-2.49454576177805,0,0,-0.00989641370158464,-0.099509100065507
4.6102123472788,1.56302344341913,-0.165577208199771,-2.59402421254799,-0,0,-0.010199893745146,-0.0994784507699418
4.60716513655589,1.56300162436828,-0.176080185922195,-2.69347112028756,0,-0,-0.0105029777224243,-0.0994469077395685
4.60412095123399,1.56297981465742,-0.186885849328044,-2.7928855942758,-0,-0,-0.0108056634058491,-0.0994144739882453
4.60107978829696,1.56295801420241,-0.197993797912578,-2.89226674680607,0,0,-0.0111079485845332,-0.0993811525302628
4.59804164473158,1.56293622291934,-0.209403628976799,-2.99161369318635,0,0,-0.0114098310642215,-0.0993469463802785
4.59500651752758,1.56291444072446,-0.221114937644039,-3.0909255517396,0,0,-0.0117113086672404,-0.0993118585532494
4.59197440367758,1.5628926675342,-0.233127316876486,-3.19020144380396,0,-0,-0.0120123792324469,-0.0992758920643672
4.58894530017717,1.5628709032652,-0.245440357491664,-3.28944049373295,0,0,-0.0123130406151774,-0.0992390499289921
4.58591920402483,1.56284914783427,-0.258053648178861,-3.38864182889554,0,0,-0.0126132906871973,-0.0992013351625887
4.58289611222196,1.56282740115843,-0.27096677551551,-3.4878045796762,-0,0,-0.0129131273366491,-0.099162750780661
4.5798760217729,1.56280566315486,-0.284179323983512,-3.58692787947489,-0,0,-0.0132125484680018,-0.0991232997986886
4.57685892968486,1.56278393374096,-0.297690875985511,-3.68601086470696,-0,0,-0.0135115520019993,-0.0990829852320633
4.57384483296801,1.56276221283432,-0.311501011861121,-3.78505267480298,-0,0,-0.0138101358756093,-0.0990418100960257
4.5708337286354,1.56274050035273,-0.325609309903092,-3.88405245220858,0,0,-0.0141082980419715,-0.0989997774056028
4.56782561370298,1.56271879621416,-0.340015346373439,-3.98300934238413,-0,0,-0.0144060364703467,-0.0989568901755458
4.56482048518961,1.5626971003368,-0.354718695519503,-4.0819224938044,0,0,-0.0147033491460645,-0.0989131514202683
